# pos_1,average_velocity_axis
1.389139705019461386e-03,2.437892818521391128e-02
2.470278535103650856e-03,2.236323070582011546e-02
4.392845456035934966e-03,2.072871407924440842e-02
7.811706625951745156e-03,1.926136972706813527e-02
1.389139705019461560e-02,1.969383334440701419e-02
2.470278535103651030e-02,2.466489114073998692e-02
4.392845456035934792e-02,3.124721959690532000e-02
7.811706625951746197e-02,3.631418112738696996e-02
1.389139705019461490e-01,4.101268925307554464e-02
2.470278535103651030e-01,4.746486598276838942e-02
4.392845456035935348e-01,5.566737865080063213e-02
7.811706625951745364e-01,6.212935700470985367e-02
