# pos_1,average_velocity_axis
1.389139705019461386e-03,9.982032131077715753e-02
2.470278535103650856e-03,9.877704752082591688e-02
4.392845456035934966e-03,9.462100254776048547e-02
7.811706625951745156e-03,9.205025041201092550e-02
1.389139705019461560e-02,9.153406575860670302e-02
2.470278535103651030e-02,9.857014970676877819e-02
4.392845456035934792e-02,1.110201276842390089e-01
7.811706625951746197e-02,1.196322972306608362e-01
1.389139705019461490e-01,1.223218963031222212e-01
2.470278535103651030e-01,1.215905240652236374e-01
4.392845456035935348e-01,1.162268789507870659e-01
7.811706625951745364e-01,1.109883523723696336e-01
