# pos_1,concentration
1.389139705019461386e-03,2.011405121079592906e+00
2.470278535103650856e-03,2.262192442565105210e+00
4.392845456035934966e-03,1.780974014382715298e+00
7.811706625951745156e-03,1.502272931066328088e+00
1.389139705019461560e-02,2.132089428344367654e+00
2.470278535103651030e-02,2.420545913544663197e+00
4.392845456035934792e-02,2.302544975737653044e+00
7.811706625951746197e-02,1.981569532882727858e+00
1.389139705019461490e-01,1.987268259626637334e+00
2.470278535103651030e-01,1.775821067413607457e+00
4.392845456035935348e-01,1.101659640325308276e+00
7.811706625951745364e-01,2.725552317791766765e-01
