# pos_1,concentration
1.389139705019461386e-03,6.024783954418461152e-01
2.470278535103650856e-03,3.387984992913228854e-01
4.392845456035934966e-03,6.350679902132801979e-01
7.811706625951745156e-03,5.892562090841375610e-01
1.389139705019461560e-02,8.535110602092816912e-01
2.470278535103651030e-02,6.888902818923565707e-01
4.392845456035934792e-02,5.525091514855536845e-01
7.811706625951746197e-02,4.571199682592097524e-01
1.389139705019461490e-01,5.301809879888245147e-01
2.470278535103651030e-01,5.816040904501043052e-01
4.392845456035935348e-01,9.335499456135218921e-01
7.811706625951745364e-01,1.356360655819123906e+00
