# pos_1,average_velocity_axis
1.389139705019461386e-03,1.198129452160115044e-01
2.470278535103650856e-03,1.066209015769984947e-01
4.392845456035934966e-03,9.411458395884650385e-02
7.811706625951745156e-03,7.235216197250206316e-02
1.389139705019461560e-02,6.144362196410833171e-02
2.470278535103651030e-02,7.141811148275981069e-02
4.392845456035934792e-02,9.103379467769863453e-02
7.811706625951746197e-02,1.133644543090648327e-01
1.389139705019461490e-01,1.420592887889385036e-01
2.470278535103651030e-01,1.723738397785570531e-01
4.392845456035935348e-01,1.920764280038633198e-01
7.811706625951745364e-01,2.014919435830316297e-01
