# pos_1,average_velocity_axis
1.389139705019461386e-03,5.192278664731474480e-01
2.470278535103650856e-03,4.445083612040035548e-01
4.392845456035934966e-03,3.200239238627475835e-01
7.811706625951745156e-03,2.258090137073219261e-01
1.389139705019461560e-02,2.054473774179020884e-01
2.470278535103651030e-02,2.290736568942193241e-01
4.392845456035934792e-02,2.801952982888857302e-01
7.811706625951746197e-02,3.363397336459979514e-01
1.389139705019461490e-01,4.558362158701235178e-01
2.470278535103651030e-01,5.652837536135675300e-01
4.392845456035935348e-01,6.668088281166857367e-01
7.811706625951745364e-01,7.409542533753327165e-01
