# pos_1,average_velocity_axis
1.389139705019461386e-03,1.394287168179127734e-01
2.470278535103650856e-03,7.980679785330749287e-02
4.392845456035934966e-03,9.363493199713474047e-02
7.811706625951745156e-03,9.565369005994098228e-02
1.389139705019461560e-02,8.174794430353221619e-02
2.470278535103651030e-02,7.741766202301597621e-02
4.392845456035934792e-02,8.729013574660647590e-02
7.811706625951746197e-02,9.556044399909918718e-02
1.389139705019461490e-01,1.019441408756259632e-01
2.470278535103651030e-01,1.168310590397425991e-01
4.392845456035935348e-01,1.383360065482770462e-01
7.811706625951745364e-01,1.942559271249167940e-01
