# pos_1,concentration
1.389139705019461386e-03,1.608117135601556891e+00
2.470278535103650856e-03,4.521553605477437898e+00
4.392845456035934966e-03,5.593844182131443077e+00
7.811706625951745156e-03,5.147426864107833566e+00
1.389139705019461560e-02,5.467598261045290897e+00
2.470278535103651030e-02,5.335433254463378461e+00
4.392845456035934792e-02,4.068250314277412016e+00
7.811706625951746197e-02,3.431617909405221933e+00
1.389139705019461490e-01,2.492581560182412392e+00
2.470278535103651030e-01,1.464983368174689771e+00
4.392845456035935348e-01,5.746403568916845783e-01
7.811706625951745364e-01,1.172469452380117544e-01
