# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,1.162354166666666799e+00,1.414538890820845329e-01
6.899999999999999467e-01,1.337404438405797258e+00,1.096329914180182857e-01
1.034999999999999920e+00,1.365707789855072463e+00,7.491613614692903267e-02
1.379999999999999893e+00,1.408263315217391565e+00,6.370584983819435609e-02
1.721999999999999975e+00,1.433250290360046364e+00,5.245107066511390387e-02
2.067000000000000171e+00,1.464898705853894256e+00,5.442023974155947574e-02
2.411999999999999922e+00,1.505535214552238710e+00,5.724468906671805607e-02
2.757000000000000117e+00,1.512843466630395373e+00,5.762776581291612771e-02
3.101999999999999869e+00,1.527214780786589454e+00,4.561255058411915753e-02
3.447000000000000064e+00,1.534273172323759926e+00,4.027465086428338309e-02
3.791999999999999815e+00,1.536626351529535972e+00,3.984764208299783339e-02
4.136999999999999567e+00,1.534398990814600072e+00,4.083071675102475928e-02
4.482000000000000206e+00,1.531755689424364242e+00,4.265549085830549342e-02
4.826999999999999957e+00,1.530620481147710876e+00,4.358213366227558366e-02
5.168999999999999595e+00,1.531142750048365420e+00,4.389135549129402625e-02
5.514000000000000234e+00,1.529781873413130100e+00,4.128958276978875186e-02
5.858999999999999986e+00,1.534121757125789465e+00,4.247735122777220040e-02
6.203999999999999737e+00,1.533069269825918735e+00,4.213814085061356324e-02
6.549000000000000377e+00,1.530921801038326535e+00,4.032074162076690338e-02
6.894000000000000128e+00,1.542325001813170893e+00,3.983396860614000362e-02
7.238999999999999879e+00,1.546949302389832859e+00,3.971532829437448425e-02
7.583999999999999631e+00,1.552247494725738530e+00,3.901248277154461402e-02
7.929000000000000270e+00,1.564090876844494993e+00,3.968474488508252213e-02
8.273999999999999133e+00,1.571104347957457348e+00,3.878891682878374270e-02
8.615999999999999659e+00,1.571164497736768695e+00,3.566743637100108777e-02
8.961000000000000298e+00,1.574236566789420699e+00,3.571929132702978543e-02
9.305999999999999162e+00,1.572472819954867873e+00,3.490304729777878728e-02
9.650999999999999801e+00,1.570535572738576136e+00,3.361711817506547045e-02
9.996000000000000441e+00,1.569992684573829456e+00,3.292679424791864623e-02
