# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,7.699253819567868042e-07
2.020202020202020374e-02,1.548619653961046141e-07
3.030303030303030387e-02,5.066775284699383270e-08
4.040404040404040747e-02,2.010386425188171658e-08
5.050505050505051108e-02,9.292718415237984217e-09
6.060606060606060774e-02,4.682568499838719871e-09
7.070707070707071829e-02,2.491678023265046582e-09
8.080808080808081495e-02,1.390573936918459667e-09
9.090909090909091161e-02,7.891572633627578042e-10
1.010101010101010222e-01,4.635208189477714609e-10
1.111111111111111188e-01,2.760722324873620526e-10
1.212121212121212155e-01,1.715937638616973148e-10
1.313131313131313260e-01,1.095879684992811864e-10
1.414141414141414366e-01,6.993988941822705448e-11
1.515151515151515194e-01,4.498090778896372716e-11
1.616161616161616299e-01,2.885932860081439281e-11
1.717171717171717404e-01,1.889428538748026684e-11
1.818181818181818232e-01,1.205571012609614134e-11
1.919191919191919338e-01,7.606648344362475705e-12
2.020202020202020443e-01,4.822323077171924411e-12
2.121212121212121271e-01,3.049980930823963036e-12
2.222222222222222376e-01,1.893877624840616115e-12
2.323232323232323482e-01,1.155757604938215491e-12
2.424242424242424310e-01,6.805755434109739537e-13
2.525252525252525415e-01,3.756836646391655667e-13
2.626262626262626521e-01,2.253603603030009656e-13
2.727272727272727626e-01,1.331979325474631539e-13
2.828282828282828731e-01,7.681279023495559964e-14
2.929292929292929282e-01,4.063778211151195078e-14
3.030303030303030387e-01,2.003520506928538285e-14
3.131313131313131493e-01,9.126836355437024683e-15
3.232323232323232598e-01,3.118723921484277691e-15
3.333333333333333703e-01,1.608288269184989800e-15
3.434343434343434809e-01,7.851984308812300149e-16
3.535353535353535914e-01,3.349345356469810896e-16
3.636363636363636465e-01,4.987936192862124894e-17
3.737373737373737570e-01,7.368359909420541560e-19
3.838383838383838675e-01,4.007619000349976163e-19
3.939393939393939781e-01,5.586220797276730262e-21
4.040404040404040886e-01,5.051565956491605263e-21
4.141414141414141992e-01,4.578532996468502589e-21
4.242424242424242542e-01,4.158772863768292939e-21
4.343434343434343647e-01,3.785229720948949100e-21
4.444444444444444753e-01,3.451916487013189154e-21
4.545454545454545858e-01,3.153733360098358165e-21
4.646464646464646964e-01,2.886320351150519398e-21
4.747474747474748069e-01,2.645936878373408127e-21
4.848484848484848619e-01,2.429363005789532303e-21
4.949494949494949725e-01,2.233818080362805052e-21
5.050505050505050830e-01,2.056893421943779633e-21
5.151515151515152491e-01,1.896496415701182896e-21
5.252525252525253041e-01,1.750803897133813925e-21
5.353535353535353591e-01,1.618223141995262611e-21
5.454545454545455252e-01,1.497359105046236309e-21
5.555555555555555802e-01,1.386986813216668322e-21
5.656565656565657463e-01,1.286028026225236431e-21
5.757575757575758013e-01,1.193531442937203731e-21
5.858585858585858563e-01,1.108655863911052306e-21
5.959595959595960224e-01,1.030655826746609134e-21
6.060606060606060774e-01,9.588693164622546589e-22
6.161616161616162435e-01,8.927072224395995596e-22
6.262626262626262985e-01,8.316442697936540503e-22
6.363636363636364646e-01,7.752111989537591894e-22
6.464646464646465196e-01,7.229880048210244128e-22
6.565656565656565746e-01,6.745980777201317416e-22
6.666666666666667407e-01,6.297031137708257911e-22
6.767676767676767957e-01,5.879986832905304182e-22
6.868686868686869618e-01,5.492103632218766340e-22
6.969696969696970168e-01,5.130903540129902522e-22
7.070707070707071829e-01,4.794145133914456404e-22
7.171717171717172379e-01,4.479797494889632977e-22
7.272727272727272929e-01,4.186017241356368475e-22
7.373737373737374590e-01,3.911128241248654440e-22
7.474747474747475140e-01,3.653603640742178797e-22
7.575757575757576801e-01,3.412049893481001169e-22
7.676767676767677351e-01,3.185192515009461347e-22
7.777777777777777901e-01,2.971863319449531161e-22
7.878787878787879562e-01,2.770988921094996150e-22
7.979797979797980112e-01,2.581580302694077902e-22
8.080808080808081773e-01,2.402723264616064791e-22
8.181818181818182323e-01,2.233569574129687897e-22
8.282828282828283983e-01,2.073328630127673901e-22
8.383838383838384534e-01,1.921259443013606531e-22
8.484848484848485084e-01,1.776662697273853167e-22
8.585858585858586745e-01,1.638872607147074025e-22
8.686868686868687295e-01,1.507248179273118777e-22
8.787878787878788955e-01,1.381163334421218997e-22
8.888888888888889506e-01,1.259995065844176010e-22
8.989898989898991166e-01,1.143108333477532855e-22
9.090909090909091717e-01,1.029835528221101916e-22
9.191919191919192267e-01,9.194466996856319294e-23
9.292929292929293927e-01,8.111034364443280247e-23
9.393939393939394478e-01,7.037821171534298619e-23
9.494949494949496138e-01,5.961351336920705023e-23
9.595959595959596689e-01,4.862123434471634992e-23
9.696969696969697239e-01,3.708153988016734796e-23
9.797979797979798899e-01,2.436248698439927584e-23
9.898989898989899450e-01,8.681100392759309905e-24
1.000000000000000000e+00,0.000000000000000000e+00
