# log(rho), p(log(rho))
-4.605170185988090914e+00,2.037931363611922336e-07
-4.582121286158320927e+00,2.186303287193616216e-07
-4.559072386328550053e+00,2.345209977062202861e-07
-4.536023486498780066e+00,2.509661911416439498e-07
-4.512974586669010080e+00,2.674822698177119842e-07
-4.489925686839240093e+00,2.846360650725915237e-07
-4.466876787009469219e+00,3.029990097634446177e-07
-4.443827887179699232e+00,3.210150803408491205e-07
-4.420778987349929245e+00,3.407690131342586064e-07
-4.397730087520159259e+00,3.623008844043623444e-07
-4.374681187690388384e+00,3.851382256529627565e-07
-4.351632287860618398e+00,4.120455916702392060e-07
-4.328583388030848411e+00,4.389927975864270321e-07
-4.305534488201077536e+00,4.661058540776106955e-07
-4.282485588371307550e+00,4.966676904003733610e-07
-4.259436688541537563e+00,5.273520438348583508e-07
-4.236387788711767577e+00,5.651761452774439225e-07
-4.213338888881996702e+00,6.008039326074098702e-07
-4.190289989052226716e+00,6.383035921884487355e-07
-4.167241089222456729e+00,6.776899282122472717e-07
-4.144192189392686743e+00,7.135916703675266386e-07
-4.121143289562915868e+00,7.589045690777748862e-07
-4.098094389733145881e+00,8.044482700335562208e-07
-4.075045489903375895e+00,8.610472556676853602e-07
-4.051996590073605020e+00,9.158433935386497977e-07
-4.028947690243835034e+00,9.772030982152581276e-07
-4.005898790414065047e+00,1.034474086338601656e-06
-3.982849890584295061e+00,1.105949401933142553e-06
-3.959800990754524630e+00,1.172629826457598528e-06
-3.936752090924754199e+00,1.249217966998542993e-06
-3.913703191094984213e+00,1.325977731764260140e-06
-3.890654291265213782e+00,1.396628882906062515e-06
-3.867605391435443796e+00,1.479866325878525777e-06
-3.844556491605673365e+00,1.567420755212117830e-06
-3.821507591775903379e+00,1.674209965103298249e-06
-3.798458691946132948e+00,1.776870965535251245e-06
-3.775409792116362517e+00,1.871415224801393698e-06
-3.752360892286592531e+00,1.992761284531169237e-06
-3.729311992456822544e+00,2.112547094382908067e-06
-3.706263092627052114e+00,2.247870438196668581e-06
-3.683214192797281683e+00,2.397326266676129328e-06
-3.660165292967511697e+00,2.526517491004078780e-06
-3.637116393137741266e+00,2.686630160220240810e-06
-3.614067493307971279e+00,2.881763080447745421e-06
-3.591018593478200849e+00,3.067919812222353949e-06
-3.567969693648430862e+00,3.260954159673228179e-06
-3.544920793818660432e+00,3.478570046043179206e-06
-3.521871893988890001e+00,3.668155127640974657e-06
-3.498822994159120015e+00,3.853764975316667457e-06
-3.475774094329350028e+00,4.061037663581680917e-06
-3.452725194499579597e+00,4.322036708061907988e-06
-3.429676294669809167e+00,4.575367957332100418e-06
-3.406627394840039180e+00,4.857059134176850989e-06
-3.383578495010269194e+00,5.161024719045153420e-06
-3.360529595180498763e+00,5.463681332641378781e-06
-3.337480695350728332e+00,5.829334462324223990e-06
-3.314431795520958346e+00,6.130873304483769918e-06
-3.291382895691188359e+00,6.455463243384357328e-06
-3.268333995861417485e+00,6.898007031696231915e-06
-3.245285096031647498e+00,7.318983299880768806e-06
-3.222236196201877512e+00,7.627691313139541879e-06
-3.199187296372107081e+00,8.068068469754227531e-06
-3.176138396542336650e+00,8.583607117491114523e-06
-3.153089496712566664e+00,9.054053270625876407e-06
-3.130040596882796677e+00,9.568938932589461416e-06
-3.106991697053026247e+00,1.006043488512220872e-05
-3.083942797223255816e+00,1.062735854104784587e-05
-3.060893897393485830e+00,1.117631625315926297e-05
-3.037844997563715843e+00,1.183782770395850226e-05
-3.014796097733945413e+00,1.251676686581920001e-05
-2.991747197904174982e+00,1.324744036809201182e-05
-2.968698298074404995e+00,1.404197616738994266e-05
-2.945649398244634565e+00,1.474819217519175871e-05
-2.922600498414864134e+00,1.560321991658168611e-05
-2.899551598585094148e+00,1.674689473208097176e-05
-2.876502698755324161e+00,1.742591692169696599e-05
-2.853453798925553730e+00,1.843100311009035456e-05
-2.830404899095783300e+00,1.945738023489090282e-05
-2.807355999266013313e+00,2.062386778716202316e-05
-2.784307099436243327e+00,2.155303049857067450e-05
-2.761258199606472896e+00,2.273028770322507174e-05
-2.738209299776702466e+00,2.384746170596083463e-05
-2.715160399946932479e+00,2.515504504518073603e-05
-2.692111500117162493e+00,2.634967981604508243e-05
-2.669062600287391618e+00,2.764269322754787250e-05
-2.646013700457621631e+00,2.912390145193983665e-05
-2.622964800627851645e+00,3.090921622738616669e-05
-2.599915900798081214e+00,3.317900327175923544e-05
-2.576867000968311228e+00,3.557777774179670028e-05
-2.553818101138540797e+00,3.665221418075535319e-05
-2.530769201308770366e+00,3.879875893312687734e-05
-2.507720301479000380e+00,4.086802758672992026e-05
-2.484671401649229949e+00,4.327427143948348585e-05
