# log(rho), p(log(rho))
-1.631862107947731566e+00,1.834391407945595159e-03
-1.608813208117961580e+00,1.931344956363209749e-03
-1.585764308288191149e+00,2.048854265198645289e-03
-1.562715408458421162e+00,2.162632165882574873e-03
-1.539666508628650732e+00,2.283638425916168814e-03
-1.516617608798880745e+00,2.424725068100900324e-03
-1.493568708969110315e+00,2.566866130461092129e-03
-1.470519809139340328e+00,2.710589157619472823e-03
-1.447470909309569898e+00,2.882888488549496114e-03
-1.424422009479799911e+00,3.046695683244439630e-03
-1.401373109650029480e+00,3.225721826586797243e-03
-1.378324209820259494e+00,3.397951712316857591e-03
-1.355275309990489063e+00,3.652986837700626741e-03
-1.332226410160718633e+00,3.899696087502621707e-03
-1.309177510330948646e+00,4.075455107768353666e-03
-1.286128610501178215e+00,4.283640445433310046e-03
-1.263079710671408229e+00,4.522758782326228091e-03
-1.240030810841637798e+00,4.794801469725124693e-03
-1.216981911011867812e+00,5.051826898273398085e-03
-1.193933011182097381e+00,5.312163417963259443e-03
-1.170884111352327395e+00,5.615539102054233241e-03
-1.147835211522556964e+00,5.827268295722777894e-03
-1.124786311692786978e+00,6.109672998178724591e-03
-1.101737411863016547e+00,6.376770933199393983e-03
-1.078688512033246560e+00,6.664146379045314365e-03
-1.055639612203476130e+00,7.003777882033733471e-03
-1.032590712373705699e+00,7.359172903556148067e-03
-1.009541812543935713e+00,7.767613299544632623e-03
-9.864929127141652820e-01,8.242934626755096111e-03
-9.634440128843952955e-01,8.556975706799446746e-03
-9.403951130546248649e-01,8.925134727517013145e-03
-9.173462132248548784e-01,9.329400212270496165e-03
-8.942973133950844478e-01,9.721040683465700938e-03
-8.712484135653144612e-01,1.027941517559000963e-02
-8.481995137355440306e-01,1.072326869128586817e-02
-8.251506139057740441e-01,1.116832604243886765e-02
-8.021017140760036135e-01,1.172452072531794502e-02
-7.790528142462336270e-01,1.221179139789222226e-02
-7.560039144164631963e-01,1.284099813490031418e-02
-7.329550145866927657e-01,1.342127117837843726e-02
-7.099061147569227792e-01,1.418340853661696419e-02
-6.868572149271523486e-01,1.479098604690882307e-02
-6.638083150973823621e-01,1.532605489121814483e-02
-6.407594152676119315e-01,1.602835861053551400e-02
-6.177105154378419449e-01,1.665228735015349820e-02
-5.946616156080715143e-01,1.745547551955320062e-02
-5.716127157783015278e-01,1.824347160716194641e-02
-5.485638159485315413e-01,1.934483924965531634e-02
-5.255149161187606666e-01,2.020614706565404886e-02
-5.024660162889906800e-01,2.111955357185195739e-02
-4.794171164592206935e-01,2.203390232330340592e-02
-4.563682166294498188e-01,2.265443606617838918e-02
-4.333193167996798323e-01,2.331530391542818367e-02
-4.102704169699098458e-01,2.461920101555869350e-02
-3.872215171401398592e-01,2.581412469767892584e-02
-3.641726173103689845e-01,2.640495929500533134e-02
-3.411237174805989980e-01,2.747112707806816448e-02
-3.180748176508290115e-01,2.847185676402319912e-02
-2.950259178210590250e-01,2.949358764148677162e-02
-2.719770179912881503e-01,3.090752076678620133e-02
-2.489281181615181637e-01,3.140107808067758161e-02
-2.258792183317481772e-01,3.284319303330041767e-02
-2.028303185019781907e-01,3.425302339736845114e-02
-1.797814186722073160e-01,3.564829523045680293e-02
-1.567325188424373295e-01,3.749479009251845130e-02
-1.336836190126673429e-01,3.842170928653925593e-02
-1.106347191828964682e-01,3.974324277185008886e-02
-8.758581935312648170e-02,4.085219310153688499e-02
-6.453691952335649518e-02,4.190761384663264921e-02
-4.148801969358650865e-02,4.276606805769467973e-02
-1.843911986381563395e-02,4.408563808891683561e-02
4.609779965954352576e-03,4.563108895433378581e-02
2.765867979572433910e-02,4.689539221099761623e-02
5.070757962549432563e-02,4.846604969503419402e-02
7.375647945526520033e-02,5.017326693132596882e-02
9.680537928503518685e-02,5.264133983325610527e-02
1.198542791148051734e-01,5.342929894281950309e-02
1.429031789445760481e-01,5.506599936116387400e-02
1.659520787743460346e-01,5.577961678748252772e-02
1.890009786041160211e-01,5.759311691967167190e-02
2.120498784338860077e-01,5.900588112749122205e-02
2.350987782636568824e-01,5.973634173048528867e-02
2.581476780934268689e-01,6.108553343544088909e-02
2.811965779231968554e-01,6.251747429222537233e-02
3.042454777529668419e-01,6.487133783791262931e-02
3.272943775827377166e-01,6.676040227014924666e-02
3.503432774125077032e-01,6.854123413548414423e-02
3.733921772422776897e-01,7.117962566368800370e-02
3.964410770720476762e-01,7.681459195673784324e-02
4.194899769018185509e-01,7.708753039627259940e-02
4.425388767315885374e-01,7.808392127774564651e-02
4.655877765613585240e-01,7.888841051447297026e-02
4.886366763911293987e-01,8.017043908996457358e-02
5.116855762208993852e-01,8.160004916777491291e-02
5.347344760506693717e-01,8.398941211596167022e-02
5.577833758804393582e-01,8.527289626699877112e-02
5.808322757102102329e-01,8.746421078555179085e-02
6.038811755399802195e-01,8.884942535076380266e-02
6.269300753697502060e-01,8.968168290657639596e-02
6.499789751995201925e-01,9.113717790706597766e-02
6.730278750292910672e-01,9.313008539817782538e-02
6.960767748590610537e-01,9.408980299047925433e-02
7.191256746888310403e-01,9.555784001029707375e-02
7.421745745186019150e-01,9.709486348254585397e-02
7.652234743483719015e-01,9.879760278104450510e-02
7.882723741781418880e-01,1.012736309064005136e-01
8.113212740079118745e-01,1.036505499109985351e-01
8.343701738376827493e-01,1.047769178215607749e-01
8.574190736674527358e-01,1.074728286786918036e-01
8.804679734972227223e-01,1.097530389579648019e-01
9.035168733269927088e-01,1.113086013136264513e-01
9.265657731567635835e-01,1.126677854080819358e-01
9.496146729865335701e-01,1.142733923075320984e-01
9.726635728163035566e-01,1.164599984201551836e-01
9.957124726460735431e-01,1.189358466845245599e-01
1.018761372475844418e+00,1.220366111152882960e-01
1.041810272305614404e+00,1.243673118934336547e-01
1.064859172135384391e+00,1.249306669617141902e-01
1.087908071965155266e+00,1.273976284140325710e-01
1.110956971794925252e+00,1.300325438022817415e-01
1.134005871624695239e+00,1.329066904603209143e-01
1.157054771454465225e+00,1.353349099644542419e-01
1.180103671284236100e+00,1.367804534784417270e-01
1.203152571114006086e+00,1.396661953834231751e-01
1.226201470943776073e+00,1.434601911286899067e-01
1.249250370773546059e+00,1.430393760349773780e-01
1.272299270603316934e+00,1.436027026565696307e-01
1.295348170433086921e+00,1.454272044158005373e-01
1.318397070262856907e+00,1.466405384831340475e-01
1.341445970092627782e+00,1.484961223818303810e-01
1.364494869922397768e+00,1.500906182075711637e-01
1.387543769752167755e+00,1.521799034982134480e-01
1.410592669581937741e+00,1.549485767929003333e-01
1.433641569411708616e+00,1.565712891176403998e-01
1.456690469241478603e+00,1.582054940035928503e-01
1.479739369071248589e+00,1.616532223436490390e-01
1.502788268901018576e+00,1.648513528698787312e-01
1.525837168730789450e+00,1.656377696593169524e-01
1.548886068560559437e+00,1.687592079977151827e-01
1.571934968390329423e+00,1.711004454966581489e-01
1.594983868220100298e+00,1.731322017571712557e-01
1.618032768049870285e+00,1.749125398859396052e-01
1.641081667879640271e+00,1.760518906540828599e-01
1.664130567709410258e+00,1.777031089916286943e-01
1.687179467539181132e+00,1.790112624213564818e-01
1.710228367368951119e+00,1.820383857841663677e-01
1.733277267198721106e+00,1.823883758735392879e-01
1.756326167028491092e+00,1.823645495289218654e-01
1.779375066858261967e+00,1.841613577926804746e-01
1.802423966688031953e+00,1.864413724111277648e-01
1.825472866517801940e+00,1.898445761332660797e-01
1.848521766347571926e+00,1.916400926735216115e-01
1.871570666177342801e+00,1.940038604955837132e-01
1.894619566007112788e+00,1.936376745306209457e-01
1.917668465836882774e+00,1.947378204830048087e-01
1.940717365666653649e+00,1.961040297665013754e-01
1.963766265496423635e+00,1.972577256865968021e-01
1.986815165326193622e+00,1.984625824774282343e-01
2.009864065155963608e+00,2.026795416474751754e-01
2.032912964985734483e+00,2.034112188526459031e-01
2.055961864815504470e+00,2.053912705958856055e-01
2.079010764645274456e+00,2.066777929089806121e-01
2.102059664475044443e+00,2.071201462114121150e-01
2.125108564304815317e+00,2.074091402750828927e-01
2.148157464134585304e+00,2.077561875263405911e-01
2.171206363964355290e+00,2.113789969833342053e-01
2.194255263794126165e+00,2.137148499689308923e-01
2.217304163623896152e+00,2.152162865497466715e-01
2.240353063453666138e+00,2.177037764709096601e-01
2.263401963283436125e+00,2.198225876457908790e-01
2.286450863113206999e+00,2.210717947240899428e-01
2.309499762942976986e+00,2.220425488637219336e-01
2.332548662772746972e+00,2.235983949144909610e-01
2.355597562602516959e+00,2.263540193276055157e-01
2.378646462432287834e+00,2.257184140295144248e-01
2.401695362262057820e+00,2.279952720759699236e-01
2.424744262091827807e+00,2.291032771244924937e-01
2.447793161921597793e+00,2.305695501743469655e-01
2.470842061751368668e+00,2.311014358388138734e-01
2.493890961581138654e+00,2.311209207885825678e-01
2.516939861410908641e+00,2.323551687330812354e-01
2.539988761240679516e+00,2.333666189687811920e-01
2.563037661070449502e+00,2.347535189607670159e-01
2.586086560900219489e+00,2.332835864955457583e-01
2.609135460729989475e+00,2.317970783808941948e-01
2.632184360559760350e+00,2.325297640855241710e-01
2.655233260389530336e+00,2.332687856238726543e-01
2.678282160219300323e+00,2.349506760510656489e-01
2.701331060049070310e+00,2.346095537084477711e-01
2.724379959878841184e+00,2.345787404040295399e-01
2.747428859708611171e+00,2.345904517794428490e-01
2.770477759538381157e+00,2.343926321047632433e-01
2.793526659368152032e+00,2.353764733817055310e-01
2.816575559197922018e+00,2.364105900767905499e-01
2.839624459027692005e+00,2.362455847876923087e-01
2.862673358857461992e+00,2.354161443207449245e-01
2.885722258687232866e+00,2.359947557017119391e-01
2.908771158517002853e+00,2.354134887718027369e-01
2.931820058346772839e+00,2.360272005254039351e-01
2.954868958176542826e+00,2.369286597390275195e-01
2.977917858006313701e+00,2.365722900464799217e-01
3.000966757836083687e+00,2.353139658168068582e-01
3.024015657665853674e+00,2.335614389200523777e-01
3.047064557495623660e+00,2.310451768682182938e-01
3.070113457325394535e+00,2.304101117789010000e-01
3.093162357155164521e+00,2.297591243250863280e-01
3.116211256984934508e+00,2.278495190251847158e-01
3.139260156814705383e+00,2.259295801987435959e-01
3.162309056644475369e+00,2.258983893745818705e-01
3.185357956474245356e+00,2.251583300471819704e-01
3.208406856304015342e+00,2.251138619512595140e-01
3.231455756133786217e+00,2.269807839034505559e-01
3.254504655963556203e+00,2.276820872353949032e-01
3.277553555793326190e+00,2.269787181551521094e-01
3.300602455623096176e+00,2.267530294763807908e-01
3.323651355452867051e+00,2.243696921131695110e-01
3.346700255282637038e+00,2.223884472372710253e-01
3.369749155112407024e+00,2.215801111090149045e-01
3.392798054942177899e+00,2.212267129573712854e-01
3.415846954771947885e+00,2.215796775695723919e-01
3.438895854601718760e+00,2.183752453709434660e-01
3.461944754431487858e+00,2.175027380530576704e-01
3.484993654261258733e+00,2.161127608593178540e-01
3.508042554091027831e+00,2.159049558799888135e-01
3.531091453920798706e+00,2.175938477345285282e-01
3.554140353750569581e+00,2.162232958687178019e-01
3.577189253580338679e+00,2.152939496355983640e-01
3.600238153410109554e+00,2.121885850324962131e-01
3.623287053239880429e+00,2.097323395026352288e-01
3.646335953069649527e+00,2.089041144828363561e-01
3.669384852899420402e+00,2.078152761051799691e-01
3.692433752729191276e+00,2.069328192562175373e-01
3.715482652558960375e+00,2.060384028070849083e-01
3.738531552388731249e+00,2.041573179929815629e-01
3.761580452218500348e+00,2.020012756674314514e-01
3.784629352048271222e+00,2.012289907066324435e-01
3.807678251878042097e+00,2.001931186387076733e-01
3.830727151707811196e+00,1.996251845953850579e-01
3.853776051537582070e+00,1.980818735753299975e-01
3.876824951367352945e+00,1.941224049240906635e-01
3.899873851197122043e+00,1.926836682528628719e-01
3.922922751026892918e+00,1.902628090424637042e-01
3.945971650856662016e+00,1.899296206862972625e-01
3.969020550686432891e+00,1.888856200306908983e-01
3.992069450516203766e+00,1.866064735164147947e-01
4.015118350345972864e+00,1.845284044330907092e-01
4.038167250175743739e+00,1.845388488733703813e-01
4.061216150005514613e+00,1.838217639363409484e-01
4.084265049835283712e+00,1.835766720213168335e-01
4.107313949665054587e+00,1.833174285241392365e-01
4.130362849494825461e+00,1.828084320081984904e-01
4.153411749324594560e+00,1.822933571693927113e-01
4.176460649154365434e+00,1.813110272431632808e-01
4.199509548984134533e+00,1.805215250920842174e-01
4.222558448813905407e+00,1.799571082772592201e-01
4.245607348643676282e+00,1.782004263305055902e-01
4.268656248473445380e+00,1.763997602177664603e-01
4.291705148303216255e+00,1.759786932713917618e-01
4.314754048132987130e+00,1.731722337175700954e-01
4.337802947962756228e+00,1.721921374053178855e-01
4.360851847792527103e+00,1.695351127082526943e-01
4.383900747622297978e+00,1.665602264986360825e-01
4.406949647452067076e+00,1.649518635508362974e-01
4.429998547281837951e+00,1.642599392662025537e-01
4.453047447111607049e+00,1.604664833386485745e-01
4.476096346941377924e+00,1.584876852931651481e-01
4.499145246771148798e+00,1.576585972597620566e-01
4.522194146600917897e+00,1.563297438189782396e-01
4.545243046430688771e+00,1.523385194906462237e-01
4.568291946260459646e+00,1.494628202458952171e-01
4.591340846090228744e+00,1.486501025615441507e-01
4.614389745919999619e+00,1.464038591087948593e-01
4.637438645749770494e+00,1.443414469460689575e-01
4.660487545579539592e+00,1.422273702818752650e-01
4.683536445409310467e+00,1.400715385131959256e-01
4.706585345239079565e+00,1.383351022036370115e-01
4.729634245068850440e+00,1.358430556182068094e-01
4.752683144898621315e+00,1.354247043100955672e-01
4.775732044728390413e+00,1.331045810070693447e-01
4.798780944558161288e+00,1.302526113045544554e-01
4.821829844387932162e+00,1.297057503423184877e-01
4.844878744217701261e+00,1.272463699886416111e-01
4.867927644047472135e+00,1.259267546284486006e-01
4.890976543877243010e+00,1.229021020099044792e-01
4.914025443707012109e+00,1.229000751483856485e-01
4.937074343536782983e+00,1.217157800377651894e-01
4.960123243366552082e+00,1.205034785721381674e-01
4.983172143196322956e+00,1.192582929692818650e-01
5.006221043026093831e+00,1.177430517295945944e-01
5.029269942855862929e+00,1.173926593079522435e-01
5.052318842685633804e+00,1.146516056152429158e-01
5.075367742515404679e+00,1.108910839295644823e-01
5.098416642345173777e+00,1.087080251219374877e-01
5.121465542174944652e+00,1.081530009087803140e-01
5.144514442004715526e+00,1.073319173631522294e-01
5.167563341834484625e+00,1.041071431843476336e-01
5.190612241664255500e+00,1.022460111366050722e-01
5.213661141494024598e+00,9.988104770682405820e-02
5.236710041323795473e+00,9.863883573832937790e-02
5.259758941153566347e+00,9.855909596532430594e-02
5.282807840983335446e+00,9.513674679518374644e-02
5.305856740813106320e+00,9.331308515619884947e-02
5.328905640642877195e+00,9.215000467743354740e-02
5.351954540472646293e+00,9.143160294177009317e-02
5.375003440302417168e+00,8.783999172203296735e-02
5.398052340132186266e+00,8.631296394144719053e-02
5.421101239961957141e+00,8.475500371020591728e-02
5.444150139791728016e+00,8.266262654465655890e-02
5.467199039621497114e+00,7.910674297062987581e-02
5.490247939451267989e+00,7.737980289112812715e-02
5.513296839281038864e+00,7.609631701622379674e-02
5.536345739110807962e+00,7.476584354761608986e-02
5.559394638940578837e+00,7.365088989080857684e-02
5.582443538770349711e+00,7.178567219391449039e-02
5.605492438600118810e+00,7.035419493983072203e-02
5.628541338429889684e+00,6.889896604393906665e-02
5.651590238259658783e+00,6.716975838479970207e-02
5.674639138089429657e+00,6.468114333984111008e-02
5.697688037919200532e+00,6.428417152271795332e-02
5.720736937748969630e+00,6.268763605604142641e-02
5.743785837578740505e+00,6.057812504772176754e-02
5.766834737408511380e+00,5.889987651859701634e-02
5.789883637238280478e+00,5.670283859810004712e-02
5.812932537068051353e+00,5.659598123460474195e-02
5.835981436897822228e+00,5.553277021093174642e-02
5.859030336727591326e+00,5.420289272007104697e-02
5.882079236557362201e+00,5.356327852925198141e-02
5.905128136387131299e+00,5.291318551851250523e-02
5.928177036216902174e+00,5.175783938701480208e-02
5.951225936046673048e+00,4.890634438200962969e-02
5.974274835876442147e+00,4.837267826108694602e-02
5.997323735706213022e+00,4.712752686819668413e-02
6.020372635535983896e+00,4.655736114527372210e-02
6.043421535365752995e+00,4.596291316991998194e-02
6.066470435195523869e+00,4.560312169257713100e-02
6.089519335025294744e+00,4.451921343575511447e-02
6.112568234855063842e+00,4.412413013397594591e-02
6.135617134684834717e+00,4.395986276670738740e-02
6.158666034514603815e+00,4.331620899749270837e-02
6.181714934344374690e+00,4.266511918828341798e-02
6.204763834174145565e+00,4.199497095646261002e-02
6.227812734003914663e+00,4.154550797738217754e-02
6.250861633833685538e+00,4.036396368631492426e-02
6.273910533663456413e+00,3.843403769721819713e-02
6.296959433493225511e+00,3.885263903929846857e-02
6.320008333322996386e+00,3.833021592877056821e-02
6.343057233152767260e+00,3.708347326519696729e-02
6.366106132982536359e+00,3.603766916162580436e-02
6.389155032812307233e+00,3.425370849645312937e-02
6.412203932642076332e+00,3.339023433423114057e-02
6.435252832471847206e+00,3.273651107991470965e-02
6.458301732301618081e+00,3.206999615890409466e-02
6.481350632131387179e+00,3.186468817167799339e-02
6.504399531961158054e+00,3.117735145525604018e-02
6.527448431790928929e+00,2.999666834763381126e-02
6.550497331620698027e+00,2.974107891270597048e-02
6.573546231450468902e+00,2.899456848495887001e-02
6.596595131280238000e+00,2.823275791205650045e-02
6.619644031110008875e+00,2.793591400793446131e-02
6.642692930939779750e+00,2.692186093857867543e-02
6.665741830769548848e+00,2.587974296724846954e-02
6.688790730599319723e+00,2.552785548257827802e-02
6.711839630429090597e+00,2.517487299735074111e-02
6.734888530258859696e+00,2.504920330577813103e-02
6.757937430088630570e+00,2.491806844632589099e-02
6.780986329918401445e+00,2.502292138522456064e-02
6.804035229748170543e+00,2.441899141833662329e-02
6.827084129577941418e+00,2.379109046705824362e-02
6.850133029407710517e+00,2.363327764997470715e-02
6.873181929237481391e+00,2.322761141631154297e-02
6.896230829067252266e+00,2.281443079672280591e-02
6.919279728897021364e+00,2.262949797898149845e-02
6.942328628726792239e+00,2.220444515721575751e-02
6.965377528556563114e+00,2.129843921127726886e-02
6.988426428386332212e+00,2.131736515306881241e-02
7.011475328216103087e+00,2.109811985442504659e-02
7.034524228045873961e+00,2.087758078936713738e-02
7.057573127875643060e+00,2.112805511164535244e-02
7.080622027705413934e+00,2.114167881005273031e-02
7.103670927535183033e+00,2.115494769606927547e-02
7.126719827364953908e+00,2.117016900055526327e-02
7.149768727194724782e+00,2.070352037871543011e-02
7.172817627024493881e+00,1.975610672523449990e-02
7.195866526854264755e+00,1.926152179318367866e-02
7.218915426684035630e+00,1.899393215500046889e-02
7.241964326513804728e+00,1.872192085101612169e-02
7.265013226343575603e+00,1.796917226384867408e-02
7.288062126173346478e+00,1.790873862183138543e-02
7.311111026003115576e+00,1.784821213458439790e-02
7.334159925832886451e+00,1.779265688048174004e-02
7.357208825662655549e+00,1.725067568797350112e-02
7.380257725492426424e+00,1.717644082774163333e-02
7.403306625322197299e+00,1.709939746115613987e-02
7.426355525151966397e+00,1.702320868914089860e-02
7.449404424981737272e+00,1.623098002959935671e-02
7.472453324811508146e+00,1.613459412429092688e-02
7.495502224641277245e+00,1.579608677571188793e-02
7.518551124471048119e+00,1.568451619156360777e-02
7.541600024300818994e+00,1.580959481777917744e-02
7.564648924130588092e+00,1.451404103944505669e-02
7.587697823960358967e+00,1.413403519914745859e-02
7.610746723790128065e+00,1.398626015007122664e-02
7.633795623619898940e+00,1.311976540349757067e-02
7.656844523449669815e+00,1.246846098762920997e-02
7.679893423279438913e+00,1.228303692328787389e-02
7.702942323109209788e+00,1.232902839304696185e-02
7.725991222938980663e+00,1.261649577005596705e-02
7.749040122768749761e+00,1.195686532759906648e-02
7.772089022598520636e+00,1.199963592271215476e-02
7.795137922428291510e+00,1.132269134058599101e-02
7.818186822258060609e+00,1.111209162352536084e-02
7.841235722087831483e+00,1.113177997272609028e-02
7.864284621917600582e+00,1.067685265720761702e-02
7.887333521747371456e+00,1.045058154769589430e-02
7.910382421577142331e+00,9.982494068265330631e-03
7.933431321406911430e+00,9.974399053400830745e-03
7.956480221236682304e+00,9.966655499896080739e-03
7.979529121066453179e+00,9.243605555020914868e-03
8.002578020896223165e+00,8.978307146417223439e-03
8.025626920725994040e+00,9.187550857414674907e-03
8.048675820555761362e+00,9.163897440321254126e-03
8.071724720385532237e+00,9.377566679329318866e-03
8.094773620215303112e+00,9.119930702082565746e-03
8.117822520045073986e+00,8.140590191381190041e-03
8.140871419874844861e+00,7.853596898880602778e-03
8.163920319704615736e+00,8.036242406513906603e-03
8.186969219534383058e+00,7.983029461292796489e-03
8.210018119364153932e+00,7.458341244804031489e-03
8.233067019193924807e+00,7.394014598265175216e-03
8.256115919023695682e+00,7.566414902697557801e-03
8.279164818853466556e+00,7.265238377861847965e-03
8.302213718683233878e+00,6.722127225240624379e-03
8.325262618513004753e+00,6.398756089626965807e-03
8.348311518342775628e+00,6.067415905258795490e-03
8.371360418172546503e+00,5.730419262049628142e-03
8.394409318002317377e+00,5.383792232628121718e-03
8.417458217832088252e+00,5.509290761270725298e-03
8.440507117661855574e+00,5.159195893537025721e-03
8.463556017491626449e+00,5.038700767601393161e-03
8.486604917321397323e+00,4.919391290222178276e-03
8.509653817151168198e+00,4.323594082184010513e-03
8.532702716980939073e+00,4.188047416884936591e-03
8.555751616810706395e+00,4.285663714955893419e-03
8.578800516640477269e+00,3.908062116314454937e-03
