# log(rho), p(log(rho))
-4.605170185988090914e+00,1.177399303674459316e-08
-4.582121286158320927e+00,1.270199287788878682e-08
-4.559072386328550053e+00,1.340544621520871303e-08
-4.536023486498780066e+00,1.408382113691591580e-08
-4.512974586669010080e+00,1.511248955022511189e-08
-4.489925686839240093e+00,1.581927652972818767e-08
-4.466876787009469219e+00,1.659880244365600711e-08
-4.443827887179699232e+00,1.731440654255586926e-08
-4.420778987349929245e+00,1.804420537609071028e-08
-4.397730087520159259e+00,1.899392995767702808e-08
-4.374681187690388384e+00,1.971660840469026433e-08
-4.351632287860618398e+00,2.072545757985178503e-08
-4.328583388030848411e+00,2.147532359474577123e-08
-4.305534488201077536e+00,2.320543882089116031e-08
-4.282485588371307550e+00,2.515069260059752150e-08
-4.259436688541537563e+00,2.616337270099767456e-08
-4.236387788711767577e+00,2.733476217913248958e-08
-4.213338888881996702e+00,2.845358378339833710e-08
-4.190289989052226716e+00,2.969859018011988379e-08
-4.167241089222456729e+00,3.110076054271998737e-08
-4.144192189392686743e+00,3.262400958252485458e-08
-4.121143289562915868e+00,3.432344429371983639e-08
-4.098094389733145881e+00,3.682689146301065317e-08
-4.075045489903375895e+00,3.790913776169648168e-08
-4.051996590073605020e+00,3.988656943739078398e-08
-4.028947690243835034e+00,4.262860084924506873e-08
-4.005898790414065047e+00,4.397196392226067934e-08
-3.982849890584295061e+00,4.580002823870787596e-08
-3.959800990754524630e+00,4.826513506109118170e-08
-3.936752090924754199e+00,5.011122082682998244e-08
-3.913703191094984213e+00,5.549459200635371715e-08
-3.890654291265213782e+00,5.795344506816874418e-08
-3.867605391435443796e+00,6.087092124954922806e-08
-3.844556491605673365e+00,6.398912484996733865e-08
-3.821507591775903379e+00,6.691612968567297878e-08
-3.798458691946132948e+00,7.043112122472094385e-08
-3.775409792116362517e+00,7.408566276983072212e-08
-3.752360892286592531e+00,7.867538097524130678e-08
-3.729311992456822544e+00,8.298753222426659543e-08
-3.706263092627052114e+00,8.895150648269273252e-08
-3.683214192797281683e+00,9.339635439749105381e-08
-3.660165292967511697e+00,9.877597926654288569e-08
-3.637116393137741266e+00,1.057369095950528909e-07
-3.614067493307971279e+00,1.077856335654020514e-07
-3.591018593478200849e+00,1.154942098318339524e-07
-3.567969693648430862e+00,1.187926105968013078e-07
-3.544920793818660432e+00,1.263871092149082767e-07
-3.521871893988890001e+00,1.378312188997687241e-07
-3.498822994159120015e+00,1.627063831758849763e-07
-3.475774094329350028e+00,1.574986385904720509e-07
-3.452725194499579597e+00,1.584283304327028903e-07
-3.429676294669809167e+00,1.624514208633819982e-07
-3.406627394840039180e+00,1.685501723958096544e-07
-3.383578495010269194e+00,1.764263222039850926e-07
-3.360529595180498763e+00,1.824578630117605605e-07
-3.337480695350728332e+00,1.883088583525273405e-07
-3.314431795520958346e+00,1.959553401406745959e-07
-3.291382895691188359e+00,2.045837655646972736e-07
-3.268333995861417485e+00,2.169296695577648840e-07
-3.245285096031647498e+00,2.281117411495502693e-07
-3.222236196201877512e+00,2.570731475181143232e-07
-3.199187296372107081e+00,2.643762527532050417e-07
-3.176138396542336650e+00,2.759260062008395856e-07
-3.153089496712566664e+00,2.888188866126374873e-07
-3.130040596882796677e+00,3.008502434912015847e-07
-3.106991697053026247e+00,3.126808694437306440e-07
-3.083942797223255816e+00,3.278131890269626429e-07
-3.060893897393485830e+00,3.471025680945505582e-07
-3.037844997563715843e+00,3.637753749521900694e-07
-3.014796097733945413e+00,3.843395796935997256e-07
-2.991747197904174982e+00,4.129547387579040478e-07
-2.968698298074404995e+00,4.419133928697057301e-07
-2.945649398244634565e+00,4.420612760723137957e-07
-2.922600498414864134e+00,4.591476667712005583e-07
-2.899551598585094148e+00,4.790027513996089831e-07
-2.876502698755324161e+00,4.889310229460210022e-07
-2.853453798925553730e+00,5.075243527778809048e-07
-2.830404899095783300e+00,5.200957811875075250e-07
-2.807355999266013313e+00,5.381445436016052456e-07
-2.784307099436243327e+00,5.620045599207730918e-07
-2.761258199606472896e+00,5.859973972242822149e-07
-2.738209299776702466e+00,6.105281268925350078e-07
-2.715160399946932479e+00,6.414117229019393936e-07
-2.692111500117162493e+00,6.735633017305219385e-07
-2.669062600287391618e+00,7.109751453140746241e-07
-2.646013700457621631e+00,7.362730261965735100e-07
-2.622964800627851645e+00,7.654442801168447192e-07
-2.599915900798081214e+00,7.995215421767544253e-07
-2.576867000968311228e+00,8.370717528425740797e-07
-2.553818101138540797e+00,8.765710843457475548e-07
-2.530769201308770366e+00,9.210855667694464306e-07
-2.507720301479000380e+00,9.645612025569122204e-07
-2.484671401649229949e+00,1.020499993010858632e-06
-2.461622501819459963e+00,1.105667806742675056e-06
-2.438573601989689532e+00,1.132436986565342049e-06
-2.415524702159919546e+00,1.202389458966613037e-06
-2.392475802330149115e+00,1.303111091447278885e-06
-2.369426902500379128e+00,1.347957930676118762e-06
-2.346378002670608698e+00,1.458014932072964491e-06
-2.323329102840838711e+00,1.740726640555042252e-06
-2.300280203011068281e+00,1.613593772299013598e-06
-2.277231303181298294e+00,1.607919291198937636e-06
-2.254182403351527864e+00,1.630563344169694916e-06
-2.231133503521757433e+00,1.688839202911908833e-06
-2.208084603691987446e+00,1.742007856096149593e-06
-2.185035703862217016e+00,1.770417263742769192e-06
-2.161986804032447029e+00,1.836735001135442414e-06
-2.138937904202676599e+00,1.891088352402204998e-06
-2.115889004372906612e+00,1.962544444509262171e-06
-2.092840104543136182e+00,2.012315503341614530e-06
-2.069791204713366195e+00,2.081074633039192278e-06
-2.046742304883595764e+00,2.190271442787151081e-06
-2.023693405053825778e+00,2.255781501936589091e-06
-2.000644505224055347e+00,2.328748641662788867e-06
-1.977595605394285361e+00,2.428423285249731135e-06
-1.954546705564514930e+00,2.515402331836930567e-06
-1.931497805734744500e+00,2.623689954295359703e-06
-1.908448905904974513e+00,2.751636285128402001e-06
-1.885400006075204082e+00,2.825536939399321978e-06
-1.862351106245434096e+00,2.921132372717869721e-06
-1.839302206415663665e+00,3.039030863706997943e-06
-1.816253306585893679e+00,3.194098303479993169e-06
-1.793204406756123248e+00,3.297215777718049643e-06
-1.770155506926353262e+00,3.436843143776387622e-06
-1.747106607096582831e+00,3.552575932290444659e-06
-1.724057707266812844e+00,3.683720226536710443e-06
-1.701008807437042414e+00,3.878135363279209837e-06
-1.677959907607272427e+00,4.034215204058991552e-06
-1.654911007777501997e+00,4.143062121022905790e-06
-1.631862107947731566e+00,4.288395810189634729e-06
-1.608813208117961580e+00,4.463348159963160317e-06
-1.585764308288191149e+00,4.621973505927665286e-06
-1.562715408458421162e+00,4.818893600504308392e-06
-1.539666508628650732e+00,5.066872339573332318e-06
-1.516617608798880745e+00,5.316989740844511889e-06
-1.493568708969110315e+00,5.586638242537893481e-06
-1.470519809139340328e+00,5.836983544321796920e-06
-1.447470909309569898e+00,6.006786539702476830e-06
-1.424422009479799911e+00,6.245688173172184389e-06
-1.401373109650029480e+00,6.635760658433954746e-06
-1.378324209820259494e+00,6.826037323368238601e-06
-1.355275309990489063e+00,7.123457820834247358e-06
-1.332226410160718633e+00,7.606195795154541382e-06
-1.309177510330948646e+00,7.895337075167092866e-06
-1.286128610501178215e+00,8.164366241170622042e-06
-1.263079710671408229e+00,8.681366096301532136e-06
-1.240030810841637798e+00,8.915783043541847659e-06
-1.216981911011867812e+00,8.994020027778339108e-06
-1.193933011182097381e+00,9.241021384665307724e-06
-1.170884111352327395e+00,9.555733814776586800e-06
-1.147835211522556964e+00,9.932691444218432522e-06
-1.124786311692786978e+00,1.049558453617750651e-05
-1.101737411863016547e+00,1.095184351285578469e-05
-1.078688512033246560e+00,1.120881004493075512e-05
-1.055639612203476130e+00,1.154173498351839297e-05
-1.032590712373705699e+00,1.203465086708634221e-05
-1.009541812543935713e+00,1.244801089252461768e-05
-9.864929127141652820e-01,1.302782747824888619e-05
-9.634440128843952955e-01,1.374743591323858464e-05
-9.403951130546248649e-01,1.448926367715507286e-05
-9.173462132248548784e-01,1.493818261894599162e-05
-8.942973133950844478e-01,1.558110308378423059e-05
-8.712484135653144612e-01,1.647002187109369465e-05
-8.481995137355440306e-01,1.701898403138336734e-05
-8.251506139057740441e-01,1.787420452285848991e-05
-8.021017140760036135e-01,1.861945612601852257e-05
-7.790528142462336270e-01,1.961538549069854378e-05
-7.560039144164631963e-01,2.041490975128593322e-05
-7.329550145866927657e-01,2.161535908853047175e-05
-7.099061147569227792e-01,2.333468739786092290e-05
-6.868572149271523486e-01,2.681097285763482974e-05
-6.638083150973823621e-01,2.527097769501511704e-05
-6.407594152676119315e-01,2.562841984958812253e-05
-6.177105154378419449e-01,2.661831837507231969e-05
-5.946616156080715143e-01,2.794132083592190888e-05
-5.716127157783015278e-01,2.938038944952192064e-05
-5.485638159485315413e-01,3.084131910025602339e-05
