# log(rho), p(log(rho))
-4.605170185988090914e+00,6.631036485577038344e-10
-4.582121286158320927e+00,6.943979846579092416e-10
-4.559072386328550053e+00,7.271697719462408911e-10
-4.536023486498780066e+00,7.614888166764775722e-10
-4.512974586669010080e+00,7.974282284872746158e-10
-4.489925686839240093e+00,8.350645772063817781e-10
-4.466876787009469219e+00,8.744780571909171860e-10
-4.443827887179699232e+00,9.157526594920079407e-10
-4.420778987349929245e+00,9.589763522683335594e-10
-4.397730087520159259e+00,1.004241269831843601e-09
-4.374681187690388384e+00,1.051643910763506881e-09
-4.351632287860618398e+00,1.577241190125896012e-09
-4.328583388030848411e+00,2.156762820322008234e-09
-4.305534488201077536e+00,2.258588696759737657e-09
-4.282485588371307550e+00,2.365225808268027580e-09
-4.259436688541537563e+00,3.737220339473273626e-09
-4.236387788711767577e+00,4.585667422612177676e-09
-4.213338888881996702e+00,5.527573356784112284e-09
-4.190289989052226716e+00,8.122683092243073348e-09
-4.167241089222456729e+00,9.332656838807785302e-09
-4.144192189392686743e+00,1.066183270083635344e-08
-4.121143289562915868e+00,1.116582877567667853e-08
-4.098094389733145881e+00,1.169369942760908738e-08
-4.075045489903375895e+00,1.447201048581396717e-08
-4.051996590073605020e+00,1.748529286346203255e-08
-4.028947690243835034e+00,2.208709334833463098e-08
-4.005898790414065047e+00,2.586489124062627638e-08
-3.982849890584295061e+00,3.291670965313782740e-08
-3.959800990754524630e+00,3.907270717888679176e-08
-3.936752090924754199e+00,4.261655823321063175e-08
-3.913703191094984213e+00,5.174824787693336634e-08
-3.890654291265213782e+00,5.609787011882783884e-08
-3.867605391435443796e+00,6.283634457211793356e-08
-3.844556491605673365e+00,7.242111897563418936e-08
-3.821507591775903379e+00,8.521205084426169867e-08
-3.798458691946132948e+00,9.430456857572031791e-08
-3.775409792116362517e+00,1.122325943612189932e-07
-3.752360892286592531e+00,1.233015865407111134e-07
-3.729311992456822544e+00,1.477408881495759500e-07
-3.706263092627052114e+00,1.613080926719069734e-07
-3.683214192797281683e+00,1.795272438915911136e-07
-3.660165292967511697e+00,1.995170337636545574e-07
-3.637116393137741266e+00,2.211748829703037323e-07
-3.614067493307971279e+00,2.579355119175468658e-07
-3.591018593478200849e+00,3.179745329777991210e-07
-3.567969693648430862e+00,3.886716726359516246e-07
-3.544920793818660432e+00,4.774946572580080109e-07
-3.521871893988890001e+00,5.347209520953353834e-07
-3.498822994159120015e+00,5.913870403243651921e-07
-3.475774094329350028e+00,6.791873286218333341e-07
-3.452725194499579597e+00,7.399589903411848767e-07
-3.429676294669809167e+00,8.850746993116380551e-07
-3.406627394840039180e+00,1.000958758718277301e-06
