# time,average_velocity_axis_0_t_inf,95CLI,vs,reorientationtime
9.997999999999999332e+00,5.166329379157082180e-02,9.431058054726855835e-03,1.000000000000000000e+00,5.000000000000000000e-01
9.997999999999999332e+00,3.414825045087142852e-02,9.610061076501280608e-03,1.000000000000000000e+00,1.000000000000000000e+00
9.997999999999999332e+00,2.642024183645323016e-02,9.514035242470922360e-03,1.000000000000000000e+00,2.000000000000000000e+00
9.997999999999999332e+00,1.761876845583960557e-02,9.658032374297166600e-03,1.000000000000000000e+00,3.000000000000000000e+00
9.997999999999999332e+00,1.857965650747337230e-02,9.692090647413793142e-03,1.000000000000000000e+00,4.000000000000000000e+00
