# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.439999999999999725e-01,5.439361572265644790e-03,1.891537226420143478e-02
6.899999999999999467e-01,8.216745570086059214e-03,1.824030980971690086e-02
1.034000000000000030e+00,8.002414489391925650e-03,1.759393275576415921e-02
1.379999999999999893e+00,9.104870251641760531e-03,1.707989072241504480e-02
1.723999999999999977e+00,9.542319454892329161e-03,1.664870699336364404e-02
2.068000000000000060e+00,9.386828542447413215e-03,1.623306388655720509e-02
2.414000000000000146e+00,1.036137565859310446e-02,1.583300561389284697e-02
2.758000000000000007e+00,1.058937264180338962e-02,1.543560980195626299e-02
3.101999999999999869e+00,1.050898440648170666e-02,1.505265605290548314e-02
3.447999999999999954e+00,1.092868636766331988e-02,1.470730613563226048e-02
3.791999999999999815e+00,1.132941324097194724e-02,1.440640871489692713e-02
4.137999999999999901e+00,1.205313315375407604e-02,1.414209368996739193e-02
4.482000000000000206e+00,1.266817764765660118e-02,1.386981826846998833e-02
4.825999999999999623e+00,1.342721918061023749e-02,1.359844914077738311e-02
5.171999999999999709e+00,1.493645909804294791e-02,1.331698026914977448e-02
5.516000000000000014e+00,1.626980593033335032e-02,1.304134403562278235e-02
5.860000000000000320e+00,1.687575379459524405e-02,1.276387267045790870e-02
6.206000000000000405e+00,1.732158705883167504e-02,1.249007639600345498e-02
6.549999999999999822e+00,1.739560241233301455e-02,1.223002587703445922e-02
6.895999999999999908e+00,1.718514324285591588e-02,1.196699686986796123e-02
7.240000000000000213e+00,1.707814722219224562e-02,1.170682327126332072e-02
7.583999999999999631e+00,1.745714684981334447e-02,1.144591338844276607e-02
7.929999999999999716e+00,1.758970185288264917e-02,1.117631833996882151e-02
8.273999999999999133e+00,1.744771348170851694e-02,1.090974446608397597e-02
8.618000000000000327e+00,1.756414136269109777e-02,1.064346540943709486e-02
8.964000000000000412e+00,1.763999258753765065e-02,1.038805909855113757e-02
9.307999999999999829e+00,1.758498601253626059e-02,1.013853312132643493e-02
9.653999999999999915e+00,1.757318844823874820e-02,9.894418514870372341e-03
9.997999999999999332e+00,1.761876845583960557e-02,9.658032374297166600e-03
