# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.439999999999999725e-01,3.579123208689136137e-02,1.872641829884834699e-02
6.899999999999999467e-01,5.066328868036684696e-02,1.800334324487685642e-02
1.034000000000000030e+00,5.886986643571688604e-02,1.733699022876849030e-02
1.379999999999999893e+00,6.242752331719882142e-02,1.683789697712889319e-02
1.723999999999999977e+00,6.344316281630654752e-02,1.636350364470982865e-02
2.068000000000000060e+00,6.489356861815462341e-02,1.594071324619544816e-02
2.414000000000000146e+00,6.609037390126604183e-02,1.557602158718503216e-02
2.758000000000000007e+00,6.596596194593001838e-02,1.520830242429902987e-02
3.101999999999999869e+00,6.704697369514628358e-02,1.485672984815045172e-02
3.447999999999999954e+00,6.868127852083635854e-02,1.451765549017917760e-02
3.791999999999999815e+00,7.024199460830367336e-02,1.418265158426250741e-02
4.137999999999999901e+00,7.156079726958977649e-02,1.384695605756586928e-02
4.482000000000000206e+00,7.258914117842898972e-02,1.353422235979409756e-02
4.825999999999999623e+00,7.323913032920638388e-02,1.323857862921560928e-02
5.171999999999999709e+00,7.339086361772223510e-02,1.294806735214624506e-02
5.516000000000000014e+00,7.356948536076866885e-02,1.268130977117511160e-02
5.860000000000000320e+00,7.408004954471522630e-02,1.243492341138444264e-02
6.206000000000000405e+00,7.478253144323537827e-02,1.219141828949387059e-02
6.549999999999999822e+00,7.571526877832777946e-02,1.194633921813469807e-02
6.895999999999999908e+00,7.643862249458473201e-02,1.172096203860710679e-02
7.240000000000000213e+00,7.664175775854627226e-02,1.148815030350002972e-02
7.583999999999999631e+00,7.684859707989269428e-02,1.124954738938634645e-02
7.929999999999999716e+00,7.714708004118064899e-02,1.101240331792967785e-02
8.273999999999999133e+00,7.730144400593161325e-02,1.076870229224000455e-02
8.618000000000000327e+00,7.730720230708074125e-02,1.052500400035622646e-02
8.964000000000000412e+00,7.698935136705675752e-02,1.027352930705361170e-02
9.307999999999999829e+00,7.671124983633030581e-02,1.003063325835329422e-02
9.653999999999999915e+00,7.610406136300368329e-02,9.794189455023916135e-03
9.997999999999999332e+00,7.549704235280649267e-02,9.570711475673784191e-03
