# time,average_velocity_axis_0_t_inf,95CLI,vs,filterlength,surftimeconst
9.997999999999999332e+00,9.059048202497643754e-01,6.760312053042019653e-02,1.200000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
9.997999999999999332e+00,9.102615540965335317e-01,7.037874506939656438e-02,1.200000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00
9.997999999999999332e+00,8.827600234332582119e-01,8.688580891687085195e-02,1.200000000000000000e+01,4.000000000000000000e+00,3.000000000000000000e+00
9.997999999999999332e+00,1.156093884401880434e+00,1.097427060398633858e-01,1.600000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00
9.997999999999999332e+00,1.104930876800360284e+00,1.081217062937220030e-01,1.600000000000000000e+01,4.000000000000000000e+00,3.000000000000000000e+00
9.997999999999999332e+00,1.183410941563312502e+00,1.028832652768375683e-01,1.600000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00
9.997999999999999332e+00,8.771941763352669730e-01,9.548513585015037941e-02,1.200000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00
9.997999999999999332e+00,7.814069885405654503e-01,8.115025644898815615e-02,1.200000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+00
9.997999999999999332e+00,9.122238840625269685e-01,8.207917903620755296e-02,1.200000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00
9.997999999999999332e+00,8.968436115794587993e-01,9.749971443521500414e-02,1.200000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+00
9.997999999999999332e+00,1.023024517403480882e+00,1.109678526650152430e-01,1.600000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00
9.997999999999999332e+00,1.181151617823564814e+00,1.123482804051676859e-01,1.600000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00
9.997999999999999332e+00,9.203996799359872583e-01,9.057655160655084248e-02,1.200000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00
9.997999999999999332e+00,9.246866342018404961e-01,1.096058881773668975e-01,1.600000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+00
9.997999999999999332e+00,9.341180829915982642e-01,1.044021447698757904e-01,1.600000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+00
9.997999999999999332e+00,9.771771698089618541e-01,1.150515486773004969e-01,1.600000000000000000e+01,8.000000000000000000e+00,5.000000000000000000e+00
9.997999999999999332e+00,8.485476273826194626e-01,8.183510681077045545e-02,1.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00
9.997999999999999332e+00,7.053478124196269627e-01,8.389240086433018273e-02,1.200000000000000000e+01,8.000000000000000000e+00,5.000000000000000000e+00
9.997999999999999332e+00,8.169894336010059543e-01,8.150065836471279135e-02,1.200000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00
9.997999999999999332e+00,9.412012246199239485e-01,1.068128860851844525e-01,1.600000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+00
9.997999999999999332e+00,8.122965396650759784e-01,7.695017998614565868e-02,1.200000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+00
9.997999999999999332e+00,9.651642609771953207e-01,1.228555541205439555e-01,1.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00
9.997999999999999332e+00,1.009068404305861311e+00,1.140558573839776241e-01,1.600000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00
9.997999999999999332e+00,6.783452029691652285e-01,8.928130578103624093e-02,1.200000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+00
9.997999999999999332e+00,8.771437006151230342e-01,1.209918274739151811e-01,1.600000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00
9.997999999999999332e+00,8.863911844868974654e-01,9.719927120253550601e-02,1.600000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+00
9.997999999999999332e+00,7.547796952247592950e-01,7.087811562492067619e-02,1.200000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00
9.997999999999999332e+00,7.980851545309063377e-01,8.579740983480502181e-02,1.200000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00
9.997999999999999332e+00,7.965747118173636121e-01,8.973536091139840132e-02,1.600000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00
9.997999999999999332e+00,7.032744477466922328e-01,7.791538712137487110e-02,1.200000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00
9.997999999999999332e+00,8.042258826765353863e-01,1.164171904268710145e-01,1.600000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00
