# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.439999999999999725e-01,1.062017441860465539e+00,1.956380891740361061e-01
6.899999999999999467e-01,1.054743161231884274e+00,1.892372645885656568e-01
1.034000000000000030e+00,1.069338400628626840e+00,1.896905897100154281e-01
1.379999999999999893e+00,1.075493387681159430e+00,1.873504914868612259e-01
1.723999999999999977e+00,1.085507830626450065e+00,1.806130613167439558e-01
2.068000000000000060e+00,1.114620557301740922e+00,1.729275947942020830e-01
2.414000000000000146e+00,1.134907570422535095e+00,1.662707061987006296e-01
2.758000000000000007e+00,1.142204541334300272e+00,1.590548680932981906e-01
3.101999999999999869e+00,1.142640352998065989e+00,1.566069228949545922e-01
3.447999999999999954e+00,1.140872117894431437e+00,1.527531580120091992e-01
3.791999999999999815e+00,1.138500354364451628e+00,1.488961916130890351e-01
4.137999999999999901e+00,1.142465714113098274e+00,1.448466759401294823e-01
4.482000000000000206e+00,1.149339873382418720e+00,1.412008608179295688e-01
4.825999999999999623e+00,1.154705896446332369e+00,1.383881227833620442e-01
5.171999999999999709e+00,1.158137470997679941e+00,1.353901939420534273e-01
5.516000000000000014e+00,1.150700422634155062e+00,1.324702941097191944e-01
5.860000000000000320e+00,1.144001669155289891e+00,1.308350727837698790e-01
6.206000000000000405e+00,1.141943819489203982e+00,1.277751328606867853e-01
6.549999999999999822e+00,1.139986817748091630e+00,1.242548793530413864e-01
6.895999999999999908e+00,1.135420198303364270e+00,1.206626221897832002e-01
7.240000000000000213e+00,1.130339498446132573e+00,1.168193182268104091e-01
7.583999999999999631e+00,1.128564214135021171e+00,1.133720392417116307e-01
7.929999999999999716e+00,1.127429429382093451e+00,1.116812134118752992e-01
8.273999999999999133e+00,1.125629441624365734e+00,1.102363254822282396e-01
8.618000000000000327e+00,1.125987674779531211e+00,1.087617292585784240e-01
8.964000000000000412e+00,1.127305140701695629e+00,1.077290144687127055e-01
9.307999999999999829e+00,1.130786212129351043e+00,1.068282444205760906e-01
9.653999999999999915e+00,1.134431929122643457e+00,1.060338309652576610e-01
9.997999999999999332e+00,1.140616601445289202e+00,1.044660307164217011e-01
