# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.590432218414237875e-01,4.915136043448644187e+00,8.030714292246190489e-01,6.947099855537126167e+00,-1.057475053817880650e-01,4.300115981098122098e-01,1.089524360561057621e-02,3.679892487998806527e-02,-1.889332984548457717e-01,-1.190212174279920987e-01,-9.288000262526362877e-03,5.112975977722776788e-01,3.525193081495651692e-01,3.388619088658858525e-01
