# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,6.917386284667949997e-04,2.657707275997167433e-03,3.557772327281999089e-03,3.560636050213986884e-03,8.192911367772787255e-04,3.567992000771337720e-03,2.874603647124478450e-03,2.809680843593408400e-03,1.110877945069666970e-03
-1.042187500000000000e+01,1.230836157878043881e-03,3.886904719701449532e-03,4.762500366059631632e-03,4.910054073381827158e-03,1.401684562211139452e-03,4.909600580369196353e-03,4.061128647336952058e-03,4.059913216176731093e-03,1.651737355821426487e-03
-9.703125000000000000e+00,2.045068043894361816e-03,5.566082631444174700e-03,6.540900078565298030e-03,6.800016294425451774e-03,2.190320872533581351e-03,6.747490617020885859e-03,5.843455465254519809e-03,5.630746116750883976e-03,2.391933870939154730e-03
-8.984375000000000000e+00,3.321020939995585324e-03,7.713217498096096997e-03,8.779803587598276546e-03,9.163645360209223337e-03,3.463285421355325605e-03,9.206195331843844420e-03,8.033711898144058061e-03,7.886862582281006090e-03,3.597004487583778474e-03
-8.265625000000000000e+00,5.260489601072695226e-03,1.047191355246184299e-02,1.180731989683373416e-02,1.231615933562591608e-02,5.163717085845885048e-03,1.256032010006487287e-02,1.092793860728445698e-02,1.081055091194075939e-02,5.300031171754895215e-03
-7.546875000000000000e+00,8.009706196117183374e-03,1.451962205506285818e-02,1.552658946877373547e-02,1.669282063837094349e-02,7.935236818594778793e-03,1.645423940540077096e-02,1.463198404356737606e-02,1.470596353906452290e-02,7.922670064135980961e-03
-6.828125000000000000e+00,1.199154064472510335e-02,1.954044831260133910e-02,2.049972950957795054e-02,2.170551778038855989e-02,1.180323653799885027e-02,2.172015211747562943e-02,1.963881683430775127e-02,1.989330583247640380e-02,1.157153206933079007e-02
-6.109375000000000000e+00,1.769784774742520772e-02,2.607485336760479583e-02,2.655612052803745654e-02,2.828225926245042654e-02,1.724605474083118484e-02,2.862422075381455475e-02,2.622073409506107955e-02,2.661401689478908386e-02,1.690991656874455545e-02
-5.390625000000000000e+00,2.525773620433342456e-02,3.411749188192426951e-02,3.462896360930097645e-02,3.634323798833109104e-02,2.460420526230945246e-02,3.652959036646900859e-02,3.459545456498210048e-02,3.510803657594014499e-02,2.404830923646358865e-02
-4.671875000000000000e+00,3.560392566614849208e-02,4.376143093250642324e-02,4.422546073999875788e-02,4.599402682317226682e-02,3.448552156149915782e-02,4.622441038745678937e-02,4.504874048830949385e-02,4.550707680251771942e-02,3.351565228259562046e-02
-3.953125000000000000e+00,4.888047427674194201e-02,5.508404621301761506e-02,5.582895656035948700e-02,5.723763493827851989e-02,4.685987707131673147e-02,5.684386700844680507e-02,5.724688075002916376e-02,5.789385853920991226e-02,4.586665279207947227e-02
-3.234375000000000000e+00,6.438109620138017519e-02,6.770677209071263025e-02,6.866485672419078701e-02,6.990529300219261444e-02,6.225551379853757478e-02,6.824130951548471047e-02,7.104781448273804478e-02,7.056135656907160103e-02,6.118237095425080319e-02
-2.515625000000000000e+00,8.273377390660098529e-02,8.129139411212887856e-02,8.208894574554821688e-02,8.279244122299547759e-02,8.022944577357379869e-02,8.013266435097403384e-02,8.496938083141060416e-02,8.387944813015303647e-02,7.947357358888886003e-02
-1.796875000000000000e+00,1.019218781618553143e-01,9.460407916819747742e-02,9.425713166983459845e-02,9.425918150179918298e-02,9.926622048987193692e-02,9.085179215218402993e-02,9.768720907616100513e-02,9.655332154769054320e-02,9.868145234375461095e-02
-1.078125000000000000e+00,1.198955755420511582e-01,1.056058521419953877e-01,1.040128200786853974e-01,1.025728936805441888e-01,1.181987356371681230e-01,9.979798336071031561e-02,1.073229345784664363e-01,1.061611105735210392e-01,1.168530300207837741e-01
-3.593750000000000000e-01,1.339712602253191609e-01,1.118813741280547391e-01,1.096952887958174971e-01,1.073659052726443630e-01,1.331557448073830696e-01,1.047884190457309822e-01,1.116079530921995494e-01,1.121488506137204855e-01,1.322020112926601543e-01
3.593750000000000000e-01,1.419257820981929541e-01,1.129917657392286445e-01,1.086796758720157130e-01,1.068942633165698985e-01,1.420410418862747548e-01,1.050784885375543182e-01,1.106847398328725668e-01,1.121372109908793657e-01,1.405253905600079567e-01
1.078125000000000000e+00,1.408933775575176017e-01,1.086601215893510664e-01,1.044300183043292973e-01,1.019328934875447928e-01,1.417648376928345166e-01,1.008440452012598076e-01,1.048993755482827833e-01,1.059197777065911117e-01,1.398794268623189396e-01
1.796875000000000000e+00,1.294554391525043757e-01,9.949651301459515318e-02,9.523730488516847503e-02,9.316281761389694216e-02,1.303437705142274361e-01,9.288051499439506364e-02,9.538303328892026867e-02,9.589621963113381664e-02,1.291583743207879997e-01
2.515625000000000000e+00,1.080959330535477825e-01,8.677242573592176822e-02,8.346127371432036923e-02,8.239473423930544771e-02,1.101641414745053726e-01,8.247665705110446277e-02,8.274976397080623103e-02,8.297344726796397618e-02,1.104582638054487087e-01
3.234375000000000000e+00,8.158569267912627043e-02,7.228674004686379273e-02,7.044115237993275880e-02,6.984845926252367110e-02,8.431258940895490495e-02,7.036269156553845439e-02,6.958734543980890641e-02,6.964352754712230253e-02,8.483354420924830996e-02
3.953125000000000000e+00,5.536534354403366970e-02,5.853027140076451362e-02,5.811787238759281993e-02,5.767941816510382957e-02,5.792190404072313642e-02,5.869848990315491843e-02,5.664333859192869497e-02,5.625741666499573662e-02,6.020214967336473544e-02
4.671875000000000000e+00,3.406726360922242292e-02,4.576435169958092963e-02,4.654313243224538627e-02,4.622310805657454252e-02,3.592013062418342173e-02,4.812225826042741683e-02,4.509012739440211581e-02,4.451343158903476455e-02,3.885611200206524202e-02
5.390625000000000000e+00,1.899807640517240173e-02,3.479328988934365929e-02,3.621337713884709847e-02,3.604872513229485237e-02,2.029384691607670488e-02,3.837928519798766702e-02,3.475310907405969318e-02,3.434863663270074779e-02,2.306286637090333366e-02
6.109375000000000000e+00,9.619541188508325819e-03,2.589538064185482880e-02,2.755022320399099639e-02,2.758945291437192235e-02,1.056862743174548890e-02,3.011825293131047479e-02,2.620497838693158082e-02,2.594334216286421635e-02,1.230693603525070956e-02
6.828125000000000000e+00,4.587533619964130789e-03,1.895924894922359355e-02,2.067398783923818026e-02,2.094128209758938305e-02,5.010490252389367474e-03,2.322696585387756807e-02,1.948034208735579045e-02,1.931863683156305120e-02,5.746202335318388241e-03
7.546875000000000000e+00,2.118965853269555270e-03,1.380821517850425173e-02,1.532077702780599085e-02,1.546187278720865046e-02,2.264614960255387655e-03,1.729965066736910070e-02,1.419054375043847516e-02,1.426856164408888891e-02,2.514363323512867898e-03
8.265625000000000000e+00,9.989864154439683907e-04,1.015670519296161395e-02,1.121557729795028165e-02,1.150600790002090194e-02,1.055118572385175353e-03,1.265713590113771644e-02,1.039117639335913890e-02,1.031375410023221625e-02,9.743943537122766538e-04
8.984375000000000000e+00,4.193548613147893311e-04,7.361993970467983588e-03,8.350978583354366769e-03,8.334810083469786426e-03,4.042367612398846421e-04,9.096865704212940551e-03,7.549440489524307518e-03,7.488042925953623113e-03,3.508201251963213602e-04
9.703125000000000000e+00,1.785918074515660027e-04,5.166355022311192903e-03,6.104591450178359358e-03,6.041097990226879273e-03,1.197904852657705362e-04,6.593850717444932515e-03,5.349114582511175012e-03,5.371010218424709590e-03,1.155222585686700249e-04
1.042187500000000000e+01,6.753566015174188855e-05,3.630523090277172106e-03,4.367000038668839186e-03,4.283450832214265661e-03,3.530082877519098299e-05,4.781209376015263003e-03,3.806147274180584229e-03,3.892292264921942777e-03,3.203740045402093468e-05
1.114062500000000000e+01,3.296217665919039632e-05,2.547256583329972346e-03,3.164245583984239864e-03,3.060230722147829537e-03,5.814398441801236769e-06,3.487738869079539880e-03,2.783030618327649204e-03,2.794940358719234970e-03,9.188145070800510060e-06
