# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,8.383447040356206909e-04,2.608956547828695822e-05,5.217913095657391643e-05,4.742452267204754282e-03,1.304478273914348046e-04,2.495404819985104668e-03,3.937708629916987328e-03,5.496201794092450688e-04,0.000000000000000000e+00
-1.042187500000000000e+01,2.061075672784670743e-03,5.217913095657391643e-05,2.608956547828696093e-04,6.442249576128176135e-03,1.043582619131478329e-04,2.360484495654535577e-03,6.448327584789049875e-03,1.020971662383629141e-03,5.217913095657391643e-05
-9.703125000000000000e+00,3.287285250264162725e-03,1.565373928697217493e-04,5.739704405223128910e-04,8.371501268617052155e-03,3.130747857394434444e-04,3.710605174229802093e-03,8.945892200304566763e-03,2.116733412471683094e-03,2.348060893045826104e-04
-8.984375000000000000e+00,5.687525274266564020e-03,4.174330476525912772e-04,1.174030446522912564e-03,1.103338236355885099e-02,6.522391369571736708e-04,4.307568836195620025e-03,1.193311877771627109e-02,3.028128899846511263e-03,8.609556607834694449e-04
-8.265625000000000000e+00,8.374750518530099316e-03,9.653139226966170067e-04,2.243702631132680168e-03,1.402255849091836939e-02,1.748000887045227623e-03,9.185323692426566183e-03,1.416194088678726995e-02,5.221391704387831623e-03,1.252299142957773561e-03
-7.546875000000000000e+00,1.369702187610063321e-02,1.904538279914950050e-03,2.452419154958976159e-03,1.719130345906070070e-02,4.409136565830504111e-03,1.265915411416917297e-02,1.737597553353042307e-02,7.593802858546716550e-03,2.295881762089252431e-03
-6.828125000000000000e+00,2.259356370419647250e-02,5.870152232614569976e-03,3.235106119307588728e-03,2.101909187574276666e-02,6.000600060005999332e-03,1.867017088713173942e-02,2.247286362654418376e-02,1.374746170269198868e-02,3.704718297916757743e-03
-6.109375000000000000e+00,3.386972237596409113e-02,1.158376707235937025e-02,5.974510494527720574e-03,2.933430466792484245e-02,1.206033646842943896e-02,2.710400041437481533e-02,2.843580018862745112e-02,1.925236001861055021e-02,8.244302691138658684e-03
-5.390625000000000000e+00,5.059512162396317958e-02,1.768872539427858437e-02,1.220991664383825649e-02,3.726448134541077845e-02,1.622770972749449855e-02,3.788476315381145154e-02,3.621030999420981472e-02,2.917509142218561655e-02,1.387964883444864003e-02
-4.671875000000000000e+00,6.735754320773584825e-02,2.736795418672295643e-02,1.687994886445163753e-02,4.568193083044515268e-02,2.121081673384731664e-02,4.862024664004797186e-02,4.853804930508191784e-02,3.795509985781168882e-02,1.961935323967181968e-02
-3.953125000000000000e+00,8.992476887440153943e-02,3.785595950899420248e-02,3.315983772290261727e-02,5.960173657117178586e-02,2.954034533888159203e-02,5.449257778142760356e-02,5.670892937358624347e-02,5.751116917711781434e-02,2.496771416272064101e-02
-3.234375000000000000e+00,1.108654964875344234e-01,5.691003882996919366e-02,5.609256577831610302e-02,6.706447997881384571e-02,4.028924631593550076e-02,6.965986612994694294e-02,7.484528498890695436e-02,7.502133873205649173e-02,3.876909430073413598e-02
-2.515625000000000000e+00,1.298373315592398769e-01,8.723307113319900274e-02,8.299090778642935484e-02,8.374398835009948250e-02,5.815885936419631225e-02,8.470727626990952330e-02,8.397946166505501631e-02,8.845681510339130360e-02,6.295412149910548094e-02
-1.796875000000000000e+00,1.396860182912664505e-01,1.268109419637588609e-01,1.208729568609005489e-01,9.382639171704851289e-02,8.182731316609782868e-02,9.820764207333101958e-02,9.555062269029147848e-02,1.010370697843770565e-01,7.819042773842459215e-02
-1.078125000000000000e+00,1.437326341329745183e-01,1.628841144984020939e-01,1.562504076494567740e-01,1.004924572724811838e-01,1.114667988537957899e-01,1.024965181659089758e-01,1.034375947693344788e-01,1.203293764636826774e-01,1.082977863003666413e-01
-3.593750000000000000e-01,1.510188285909294659e-01,1.784108845667123910e-01,1.919148436582730211e-01,9.979086776331522191e-02,1.255534249077052411e-01,1.048970257751982160e-01,1.075573778113576573e-01,1.433463747712525604e-01,1.214469273014227579e-01
3.593750000000000000e-01,1.286650404170817663e-01,1.844062667136224520e-01,1.911060671284462720e-01,9.405028414929238190e-02,1.427568843840867630e-01,1.030399838837181836e-01,1.035464394287209794e-01,1.370617329291422271e-01,1.425272962078780736e-01
1.078125000000000000e+00,1.023349539922914081e-01,1.651991286085085497e-01,1.693473695195560347e-01,9.145772675690704012e-02,1.668236388856232377e-01,1.099001443383679499e-01,9.906671942440521683e-02,1.292794735756392921e-01,1.559373328637169709e-01
