# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.073951527139358597e-01,4.513060698078776412e+00,7.482062955190138531e-01,6.947911643803048598e+00,1.047916483648363428e-01,4.828393398589854169e-01,1.445372560381039291e-02,2.384945748949898400e-02,-6.961167876162681345e-02,2.122081106173119291e-01,1.717785132388239544e-01,5.005629966996707481e-01,3.155715872524751386e-01,3.028986626350131939e-01
