# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,7.049883962160122903e-04,2.953076362146682225e-03,3.653689468346351613e-03,3.426082070188414541e-03,8.895782947988367358e-04,3.827296792598436533e-03,2.688345132988201585e-03,2.968353154511810862e-03,1.047766687559267655e-03
-1.042187500000000000e+01,1.170295897615528796e-03,4.201004180580063425e-03,5.026217451301566788e-03,4.739488470129716441e-03,1.372352957183650560e-03,5.162414595870665028e-03,3.818829711532888312e-03,4.234355114652495373e-03,1.617014724347253353e-03
-9.703125000000000000e+00,1.940979152587537669e-03,5.887462616208406774e-03,6.766698403301945469e-03,6.504304779959533406e-03,2.199185326028349052e-03,7.222605360772769295e-03,5.522199226880994231e-03,5.856666445892661291e-03,2.458955248319607146e-03
-8.984375000000000000e+00,3.143964863171875949e-03,8.124656471157568755e-03,9.099326341328869278e-03,8.877621951244120402e-03,3.451583284623522489e-03,9.931944506376100615e-03,7.761142178013646746e-03,7.963125404259054768e-03,3.626285384500036769e-03
-8.265625000000000000e+00,5.024816041526740037e-03,1.109037107731421223e-02,1.202573292440453114e-02,1.201717265825193344e-02,5.354940157237923076e-03,1.352484509175192959e-02,1.074172619483670758e-02,1.108592081861886278e-02,5.387279987862947719e-03
-7.546875000000000000e+00,7.513894662766302905e-03,1.533732380517728415e-02,1.586873478748831306e-02,1.572292460371057729e-02,8.135632904781191221e-03,1.752813190984506275e-02,1.451798315175265378e-02,1.498238332839039837e-02,8.302563649850188202e-03
-6.828125000000000000e+00,1.117220697967773353e-02,2.057340817762075974e-02,2.100672941937196600e-02,2.087437192632525182e-02,1.177113435968024473e-02,2.284020296290996052e-02,1.948407603472691180e-02,1.994676420224551772e-02,1.202699463448136420e-02
-6.109375000000000000e+00,1.710730016292015890e-02,2.711852294966363847e-02,2.734164924629155918e-02,2.762986963848871810e-02,1.705476398760022785e-02,2.956224436326089153e-02,2.640042520150576513e-02,2.663596237061309144e-02,1.756092058566876765e-02
-5.390625000000000000e+00,2.482071359864522139e-02,3.482520516750501477e-02,3.548360458010908769e-02,3.589401957526151821e-02,2.426302037970282793e-02,3.753749575193907062e-02,3.484917644260098618e-02,3.459890871141278745e-02,2.482281695637742619e-02
-4.671875000000000000e+00,3.461706486415302292e-02,4.474980627166982167e-02,4.487238308396766101e-02,4.608647161429880318e-02,3.406902261760177270e-02,4.683972404042884702e-02,4.516887673888700383e-02,4.467707267775041652e-02,3.454090326569483199e-02
-3.953125000000000000e+00,4.704510252202735027e-02,5.603830469686602034e-02,5.670346521212674129e-02,5.743639982983324982e-02,4.673041040256743078e-02,5.727812475560210143e-02,5.770355924589801871e-02,5.665621083903302907e-02,4.758775319601395160e-02
-3.234375000000000000e+00,6.248994285837898566e-02,6.880739808403989188e-02,6.924499965044751681e-02,6.977340394464877360e-02,6.219143427745613129e-02,6.845608123648895538e-02,7.135619986558665306e-02,6.989089091634778650e-02,6.326294610977797883e-02
-2.515625000000000000e+00,8.074839682680186315e-02,8.181845180940106044e-02,8.264604435992568832e-02,8.253999849432920588e-02,8.016565512442526409e-02,8.013757192527355688e-02,8.460137069847746549e-02,8.298922638719304079e-02,8.107895044859390887e-02
-1.796875000000000000e+00,1.008868367558799634e-01,9.506152364485649653e-02,9.417587337908601974e-02,9.356238196743228708e-02,9.976525859554657982e-02,9.113911127781988697e-02,9.704827422733218467e-02,9.519443808368406590e-02,1.003460670044086095e-01
-1.078125000000000000e+00,1.194768990750077753e-01,1.053998795748173900e-01,1.031599530373205759e-01,1.020210515750520214e-01,1.183361604097671327e-01,9.953037994190327975e-02,1.061639688314481300e-01,1.047060771429762782e-01,1.180641471678276350e-01
-3.593750000000000000e-01,1.348838154085217900e-01,1.112234548756010494e-01,1.077349679108578900e-01,1.068488794625811061e-01,1.331809380540349974e-01,1.036684977259504370e-01,1.106978296376241733e-01,1.100047468258215227e-01,1.328728791554449062e-01
3.593750000000000000e-01,1.429266513016281825e-01,1.117040710495525446e-01,1.071604555752499327e-01,1.070163389033507162e-01,1.423252870098612177e-01,1.035677775592051958e-01,1.101355746568395966e-01,1.102185142892654901e-01,1.406449991967881619e-01
1.078125000000000000e+00,1.419624761710545913e-01,1.069390164947053995e-01,1.022960517196489227e-01,1.027273756043467212e-01,1.413445249459903963e-01,9.891825658225582296e-02,1.050906140215686901e-01,1.054098025197381522e-01,1.388671730309588292e-01
1.796875000000000000e+00,1.300413191913412092e-01,9.712005708312915209e-02,9.306340782882295548e-02,9.417668249607905051e-02,1.301145104987049550e-01,9.092428444874246785e-02,9.561095889850719509e-02,9.603433877065385704e-02,1.276712357942041964e-01
2.515625000000000000e+00,1.095123724715272723e-01,8.454526776830680046e-02,8.169557435941217360e-02,8.333924196318595601e-02,1.099798146514869013e-01,8.060950916667761201e-02,8.282119198529303006e-02,8.389469083435370511e-02,1.070568620912044355e-01
3.234375000000000000e+00,8.341254965787629760e-02,7.084115938437567095e-02,6.982334656549157859e-02,7.046642954416892923e-02,8.382688317734160455e-02,6.973440219155646602e-02,6.935821582480518332e-02,7.033024447699566528e-02,8.256583335222343611e-02
3.953125000000000000e+00,5.735606830817521762e-02,5.735699193981178695e-02,5.812340574149861550e-02,5.771954884208170544e-02,5.777095904862779296e-02,5.811591781746953261e-02,5.673647985503631891e-02,5.746975209255720390e-02,5.802143820998175577e-02
4.671875000000000000e+00,3.535542599577118361e-02,4.530967810255890488e-02,4.643017793646608132e-02,4.668058232607452673e-02,3.620205444361597469e-02,4.794141578195481451e-02,4.516984101151203662e-02,4.552691614252554753e-02,3.774988218741917589e-02
5.390625000000000000e+00,1.940864675228787251e-02,3.483877248686111788e-02,3.620199493157407605e-02,3.682291381474542963e-02,2.075178455136023753e-02,3.874550538193956284e-02,3.527773524770626279e-02,3.553653447517456793e-02,2.245734563059419153e-02
6.109375000000000000e+00,9.880510293617991366e-03,2.607933125078180578e-02,2.831323873012655395e-02,2.820341136328376186e-02,1.086157087929748473e-02,3.050056714583140871e-02,2.701517774546871239e-02,2.715687227489107375e-02,1.194044605622012964e-02
6.828125000000000000e+00,4.814026041110687666e-03,1.943363972687046221e-02,2.162006599326198389e-02,2.136033908376837667e-02,5.142065033955313738e-03,2.339004825422962008e-02,2.034983709142690680e-02,2.017718176867738106e-02,5.732192465905536910e-03
7.546875000000000000e+00,2.154169217771872633e-03,1.429291463087151853e-02,1.615576473746473812e-02,1.578787063598709184e-02,2.341137665398307279e-03,1.743954890850445139e-02,1.473669878515938315e-02,1.492612759178361427e-02,2.442212574982156967e-03
8.265625000000000000e+00,9.639837103710254202e-04,1.039622872237343579e-02,1.198872689072378976e-02,1.144105949496498562e-02,1.016008768530756931e-03,1.281541852426684724e-02,1.073817052914841086e-02,1.092346621919806395e-02,9.996265985898701491e-04
8.984375000000000000e+00,4.414062040834184947e-04,7.570098135262142564e-03,8.966146953031991357e-03,8.357003002386115612e-03,4.488545053370518218e-04,9.439019260027990341e-03,7.657123719583052920e-03,8.069803553382562389e-03,3.716842525336066573e-04
9.703125000000000000e+00,1.967907675485755785e-04,5.364711548200361280e-03,6.545836479547562439e-03,5.976991102901118257e-03,1.796676558274497737e-04,6.729239840650806485e-03,5.490356602826785941e-03,5.865615334318515818e-03,1.439591584090655230e-04
1.042187500000000000e+01,8.950002895884081201e-05,3.713284399956669635e-03,4.740023512606618937e-03,4.274353581062543400e-03,5.264550458084698241e-05,4.801110369879479402e-03,3.856336173217607063e-03,4.262903445148355855e-03,2.766112948149311872e-05
1.114062500000000000e+01,4.123364706456337164e-05,2.589275337842947885e-03,3.370060615483077941e-03,2.999763505964908334e-03,1.550835313347478120e-05,3.445654354102495841e-03,2.736053157895411599e-03,3.110481614019699678e-03,7.551889861888022592e-06
