# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,3.928964325003929219e-03,1.641361748086709038e-01,1.205612450308349015e-01
-7.612499999999999822e-01,1.289811520834623082e-02,1.879599025027853532e-01,1.351605594887067274e-01
-7.087499999999999911e-01,1.026293105501026662e-02,2.168363451634637007e-01,1.623401481958769987e-01
-6.562500000000000000e-01,1.599727072274327588e-02,2.619960710055430075e-01,2.348963072892614190e-01
-6.037500000000000089e-01,3.000300030002994722e-02,3.230697457262960981e-01,3.191179685972010405e-01
-5.512499999999999067e-01,2.313723435835646908e-02,3.767225350097922476e-01,3.704461434520150975e-01
-4.987499999999999156e-01,4.140096549337479032e-02,4.446948508497520769e-01,4.988324419553251121e-01
-4.462499999999999800e-01,5.085357020550542589e-02,5.419104300420997111e-01,5.433378994306505838e-01
-3.937499999999999889e-01,2.169986118380957951e-02,5.498238484394237791e-01,6.846880000623910556e-01
-3.412499999999999423e-01,2.295645259941687250e-02,7.070202604041658789e-01,8.198731168170877437e-01
-2.887499999999999512e-01,3.880692685287431831e-02,7.533761161981069598e-01,9.805538456260562974e-01
-2.362499999999999600e-01,5.760216381278485120e-02,8.409229201308328072e-01,1.038901505233839284e+00
-1.837499999999999689e-01,6.890009204526378883e-02,1.029331268283723677e+00,1.143350630513617405e+00
-1.312499999999999778e-01,8.727343089350732275e-02,1.098421871427729846e+00,1.190942064886586715e+00
-7.874999999999998668e-02,1.687228092011426317e-01,9.657216296451547333e-01,1.069172589681769203e+00
-2.624999999999999556e-02,2.512776133709657134e-01,1.032371064517125570e+00,9.882693231027926961e-01
2.624999999999999556e-02,3.435012483060145838e-01,9.691425115110251509e-01,9.874419010332492475e-01
7.874999999999998668e-02,4.444209941188205781e-01,1.009758635664072424e+00,1.035933144715439180e+00
1.312499999999999778e-01,6.467254879238929499e-01,9.055437123243786912e-01,8.836139310615230835e-01
1.837500000000000244e-01,7.834830943570357809e-01,9.226409772892866235e-01,7.704236957162153843e-01
2.362500000000000711e-01,9.507250774234596857e-01,8.939800628969453156e-01,7.841361257417075459e-01
2.887500000000000622e-01,1.101178454270904661e+00,8.505378153057119306e-01,6.756956161182242626e-01
3.412500000000000533e-01,1.069712619581889568e+00,7.492027765483630919e-01,6.832030347953316207e-01
3.937500000000000444e-01,1.301973235237988247e+00,6.300455061759749897e-01,6.512526678828991500e-01
4.462500000000000355e-01,1.441427684623423522e+00,4.871229000070461668e-01,4.693114364795822890e-01
4.987500000000000266e-01,1.590044087579547627e+00,4.960304396676618599e-01,4.107439270955633992e-01
5.512500000000000178e-01,1.668594416012006754e+00,4.270538053916391741e-01,3.281858322362378733e-01
6.037500000000000089e-01,1.577280644830247436e+00,3.896900322257145222e-01,2.825625949366898926e-01
6.562500000000000000e-01,1.500441570091382459e+00,2.743747171761404813e-01,2.593493575448916344e-01
7.087499999999999911e-01,1.367409769535692154e+00,2.201509020762373592e-01,1.930007868458857023e-01
7.612499999999999822e-01,1.281538172370111139e+00,1.661385157591924178e-01,1.980651183428604190e-01
8.137499999999999734e-01,1.073441089728432551e+00,1.618907034448591464e-01,1.342560877085758608e-01
