# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,7.569717776246554777e-04,1.690167076995689188e-01,9.016464558393554041e-02
-7.612499999999999822e-01,2.664101642675838644e-03,1.929454448921108789e-01,1.036027491563875497e-01
-7.087499999999999911e-01,6.192179220887363868e-03,2.478319170721489939e-01,1.595445349448892103e-01
-6.562500000000000000e-01,8.687070059266513433e-03,3.294241465171706129e-01,2.297030915450517519e-01
-6.037500000000000089e-01,1.468216834243987572e-02,3.724145066003506366e-01,3.220666423079437957e-01
-5.512499999999999067e-01,2.727667465634323746e-02,4.407009064750553318e-01,4.149717498679712513e-01
-4.987499999999999156e-01,3.721719243638191982e-02,5.961408145698021688e-01,4.980073572577741192e-01
-4.462499999999999800e-01,3.885413487031950941e-02,6.779407899761518141e-01,5.937014795617305829e-01
-3.937499999999999889e-01,5.089352402416541521e-02,6.807530378460803222e-01,6.638254045848690499e-01
-3.412499999999999423e-01,6.571788176733701914e-02,6.914519594249262102e-01,7.813125312357268593e-01
-2.887499999999999512e-01,7.717520774177444309e-02,7.500554396869085760e-01,7.899373204277206906e-01
-2.362499999999999600e-01,1.068164549712369016e-01,7.922388433029203814e-01,8.284089373923433364e-01
-1.837499999999999689e-01,1.480767243298248270e-01,8.895778902049968906e-01,9.296199575082378930e-01
-1.312499999999999778e-01,1.913034480966195605e-01,9.225830398091883211e-01,9.772665046765663943e-01
-7.874999999999998668e-02,2.576295866802992829e-01,9.379040836413112814e-01,1.038741275897959282e+00
-2.624999999999999556e-02,3.432220203949512549e-01,9.792373652274232176e-01,1.046464767441501964e+00
2.624999999999999556e-02,5.060000433480343895e-01,9.748308998958840066e-01,1.038588844518819165e+00
7.874999999999998668e-02,6.328695432258596432e-01,9.937163517494618237e-01,1.065988942008061713e+00
1.312499999999999778e-01,7.354228302415233287e-01,9.904232569128568198e-01,1.011094071613486856e+00
1.837500000000000244e-01,8.366401985297485799e-01,8.563828767707861722e-01,8.791718581670462385e-01
2.362500000000000711e-01,9.745801175833815888e-01,7.767050105193444853e-01,8.687695823464727241e-01
2.887500000000000622e-01,1.124215162676551749e+00,7.119303942119098449e-01,8.217981434634056281e-01
3.412500000000000533e-01,1.319615867546041876e+00,6.718676411363045942e-01,7.016433433927933283e-01
3.937500000000000444e-01,1.343300501550791060e+00,6.664986952630297390e-01,6.206173820216132064e-01
4.462500000000000355e-01,1.326620964749002818e+00,5.920526518922046844e-01,5.909539526823807121e-01
4.987500000000000266e-01,1.353936823190876160e+00,4.811076047551827717e-01,4.960254011281128861e-01
5.512500000000000178e-01,1.335869375477385601e+00,4.355672753276538245e-01,4.053030714284495684e-01
6.037500000000000089e-01,1.361996315245286082e+00,3.858396699927523765e-01,3.027721275683120661e-01
6.562500000000000000e-01,1.349797753954013357e+00,3.055699019983781350e-01,2.641707556812231683e-01
7.087499999999999911e-01,1.262325757688699257e+00,2.283971655073195051e-01,2.168610468536886771e-01
7.612499999999999822e-01,1.171250306130380503e+00,1.675275036080840496e-01,1.597672045611140956e-01
8.137499999999999734e-01,1.036012145469336732e+00,1.389852551318283558e-01,1.367543707934811559e-01
