# omega_z*kolmogorov_time,p_y
-3.937500000000000000e+00,nan
-3.812500000000000000e+00,nan
-3.687500000000000000e+00,nan
-3.562500000000000000e+00,nan
-3.437500000000000000e+00,nan
-3.312500000000000000e+00,nan
-3.187500000000000000e+00,nan
-3.062500000000000000e+00,nan
-2.937500000000000000e+00,nan
-2.812500000000000000e+00,nan
-2.687500000000000000e+00,7.979966666666667152e-02
-2.562500000000000000e+00,2.751226197183097577e-01
-2.437500000000000000e+00,2.558164598540145843e-02
-2.312500000000000000e+00,-1.107388354609929182e-01
-2.187500000000000000e+00,-2.170756051948052323e-01
-2.062500000000000000e+00,-3.125028899793383386e-01
-1.937500000000000000e+00,-3.483898618071363806e-01
-1.812500000000000000e+00,-3.375047192765118775e-01
-1.687500000000000000e+00,-3.505402740600201961e-01
-1.562500000000000000e+00,-3.447805440978454761e-01
-1.437500000000000000e+00,-2.744181164414418728e-01
-1.312500000000000000e+00,-1.902184908061556323e-01
-1.187500000000000000e+00,-7.208198725817080432e-02
-1.062500000000000000e+00,3.814171482342979674e-02
-9.375000000000000000e-01,1.378780329857791365e-01
-8.125000000000000000e-01,2.100212615049016629e-01
-6.875000000000000000e-01,2.514056265660956080e-01
-5.625000000000000000e-01,2.718815408957299118e-01
-4.375000000000000000e-01,2.649180458131021321e-01
-3.125000000000000000e-01,2.173409922091264768e-01
-1.875000000000000000e-01,1.503461289280518254e-01
-6.250000000000000000e-02,5.505744344526012496e-02
6.250000000000000000e-02,-4.317370040734504200e-02
1.875000000000000000e-01,-1.403148453285115727e-01
3.125000000000000000e-01,-2.096843201013914304e-01
4.375000000000000000e-01,-2.665173009590013908e-01
5.625000000000000000e-01,-3.048596064358561342e-01
6.875000000000000000e-01,-2.871206921176914784e-01
8.125000000000000000e-01,-2.396851205101788451e-01
9.375000000000000000e-01,-1.680887118553338611e-01
1.062500000000000000e+00,-6.245482371197986354e-02
1.187500000000000000e+00,3.990084585465704381e-02
1.312500000000000000e+00,1.734397801962450913e-01
1.437500000000000000e+00,2.402353226416467924e-01
1.562500000000000000e+00,2.952974408244670168e-01
1.687500000000000000e+00,3.187246876857048883e-01
1.812500000000000000e+00,2.807039690199580328e-01
1.937500000000000000e+00,2.366814346013549619e-01
2.062500000000000000e+00,4.941343053016441361e-02
2.187500000000000000e+00,-1.074433856562921896e-01
2.312500000000000000e+00,-2.292907142857143754e-01
2.437500000000000000e+00,-3.450228640776699107e-01
2.562500000000000000e+00,-4.588459898989898367e-01
2.687500000000000000e+00,-2.770566231884057373e-01
2.812500000000000000e+00,-2.634909759036144217e-01
2.937500000000000000e+00,-3.031406666666666694e-01
3.062500000000000000e+00,nan
3.187500000000000000e+00,nan
3.312500000000000000e+00,nan
3.437500000000000000e+00,nan
3.562500000000000000e+00,nan
3.687500000000000000e+00,nan
3.812500000000000000e+00,nan
3.937500000000000000e+00,nan
