# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,8.838618045353723029e-02,1.487122195784326140e-01,1.129706902637147986e-01
-7.612499999999999822e-01,1.162874643456304202e-01,1.890586181087492990e-01,1.550689358874983159e-01
-7.087499999999999911e-01,1.518275638340030043e-01,2.368087785669636403e-01,2.034028223360424825e-01
-6.562500000000000000e-01,1.952836537516765281e-01,2.898059961812318175e-01,2.614363661723533849e-01
-6.037500000000000089e-01,2.461933156134686884e-01,3.502514569691383972e-01,3.269890561601712098e-01
-5.512499999999999067e-01,3.087530141968375941e-01,4.171916217542354643e-01,4.038035785300835290e-01
-4.987499999999999156e-01,3.763051083133017727e-01,4.897931215756708423e-01,4.845614047924378665e-01
-4.462499999999999800e-01,4.490978745479520806e-01,5.681321293970569286e-01,5.651742809288533564e-01
-3.937499999999999889e-01,5.289995198615116134e-01,6.508656698991901468e-01,6.519321705609137929e-01
-3.412499999999999423e-01,6.125932828124184271e-01,7.320928988816630678e-01,7.397249086662510686e-01
-2.887499999999999512e-01,6.931839800720338562e-01,8.057637212803616666e-01,8.214588142657894831e-01
-2.362499999999999600e-01,7.739521320009957739e-01,8.715083867655546435e-01,8.953794722057942801e-01
-1.837499999999999689e-01,8.493060769110845065e-01,9.288741467060348533e-01,9.590702604370441309e-01
-1.312499999999999778e-01,9.171091160485665972e-01,9.685940213235512131e-01,1.006451182508771858e+00
-7.874999999999998668e-02,9.747479152316403939e-01,9.921954975614104555e-01,1.037689790887085461e+00
-2.624999999999999556e-02,1.019897109608186581e+00,1.005574746715367285e+00,1.043662004774614571e+00
2.624999999999999556e-02,1.043627422443340391e+00,1.004350511164562088e+00,1.033481570477871259e+00
7.874999999999998668e-02,1.044953125292580109e+00,9.861993511012395741e-01,1.010431757922489959e+00
1.312499999999999778e-01,1.038021380330513166e+00,9.504845702530708706e-01,9.704556377376272192e-01
1.837500000000000244e-01,1.007853942756856025e+00,9.010467876716573565e-01,9.232656010268192048e-01
2.362500000000000711e-01,9.609653023335030797e-01,8.429853225526562355e-01,8.620984966508409286e-01
2.887500000000000622e-01,9.028638705963791811e-01,7.717915161241407640e-01,7.916133232817850196e-01
3.412500000000000533e-01,8.288725664699047035e-01,6.971787024570292868e-01,7.089798635127974036e-01
3.937500000000000444e-01,7.496435944081664138e-01,6.218105154427310266e-01,6.295813159078718080e-01
4.462500000000000355e-01,6.642901917834451719e-01,5.450755771973904151e-01,5.452350763180718873e-01
4.987500000000000266e-01,5.810700795522046880e-01,4.757887697646401293e-01,4.591968879783877022e-01
5.512500000000000178e-01,4.977570816270345255e-01,4.098076842161821887e-01,3.884427255944796764e-01
6.037500000000000089e-01,4.187493281274905499e-01,3.443644719161924050e-01,3.183866092104651324e-01
6.562500000000000000e-01,3.453644027040969622e-01,2.887738270367045113e-01,2.580435954348220262e-01
7.087499999999999911e-01,2.779031898156106850e-01,2.339925457099632233e-01,2.042100660549895363e-01
7.612499999999999822e-01,2.173691854910391186e-01,1.846247616669260960e-01,1.568046306893194908e-01
8.137499999999999734e-01,1.663910762840274671e-01,1.441211020793577435e-01,1.186161504429911473e-01
