# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,1.541306966312208537e+00
-3.812500000000000000e+00,1.540324935409639773e+00
-3.687500000000000000e+00,1.539274746837309360e+00
-3.562500000000000000e+00,1.538148990468665822e+00
-3.437500000000000000e+00,1.536939131754040844e+00
-3.312500000000000000e+00,1.535635287901503165e+00
-3.187500000000000000e+00,1.534225947815489155e+00
-3.062500000000000000e+00,1.532697618422173225e+00
-2.937500000000000000e+00,1.531034373566157791e+00
-2.812500000000000000e+00,1.529217272435692720e+00
-2.687500000000000000e+00,1.527223601166308287e+00
-2.562500000000000000e+00,1.525025872125421733e+00
-2.437500000000000000e+00,1.522590488579627976e+00
-2.312500000000000000e+00,1.519875948511585584e+00
-2.187500000000000000e+00,1.516830434711151643e+00
-2.062500000000000000e+00,1.513388630729613826e+00
-1.937500000000000000e+00,1.509467210361706613e+00
-1.812500000000000000e+00,1.504958029541204834e+00
-1.687500000000000000e+00,1.499718412854927685e+00
-1.562500000000000000e+00,1.493557089521021064e+00
-1.437500000000000000e+00,1.486215421869297559e+00
-1.312500000000000000e+00,1.477335174832118181e+00
-1.187500000000000000e+00,1.466411275836420502e+00
-1.062500000000000000e+00,1.452715500222699463e+00
-9.375000000000000000e-01,1.435158046675613752e+00
-8.125000000000000000e-01,1.412041995817131967e+00
-6.875000000000000000e-01,1.380574648223008349e+00
-5.625000000000000000e-01,1.335746758668663325e+00
-4.375000000000000000e-01,1.267309401593770701e+00
-3.125000000000000000e-01,1.151081683520955412e+00
-1.875000000000000000e-01,9.191673005318816703e-01
-6.250000000000000000e-02,3.754103330700280239e-01
6.250000000000000000e-02,-4.779469773021334800e-01
1.875000000000000000e-01,-9.620558305882338512e-01
3.125000000000000000e-01,-1.171066641556204768e+00
4.375000000000000000e-01,-1.278776283131951574e+00
5.625000000000000000e-01,-1.343408110874803940e+00
6.875000000000000000e-01,-1.386131142615659728e+00
8.125000000000000000e-01,-1.416191372916908442e+00
9.375000000000000000e-01,-1.438310882852024353e+00
1.062500000000000000e+00,-1.455148444900516091e+00
1.187500000000000000e+00,-1.468317388009311664e+00
1.312500000000000000e+00,-1.478857197067743545e+00
1.437500000000000000e+00,-1.487454447683163261e+00
1.562500000000000000e+00,-1.494581856594725977e+00
1.687500000000000000e+00,-1.500578410017124886e+00
1.812500000000000000e+00,-1.505690069629258110e+00
1.937500000000000000e+00,-1.510098009554729392e+00
2.062500000000000000e+00,-1.513937682866517642e+00
2.187500000000000000e+00,-1.517312970552057161e+00
2.312500000000000000e+00,-1.520303833738203103e+00
2.437500000000000000e+00,-1.522972953854907052e+00
2.562500000000000000e+00,-1.525369973541670587e+00
2.687500000000000000e+00,-1.527534919160251192e+00
2.812500000000000000e+00,-1.529500326922345943e+00
2.937500000000000000e+00,-1.531292879331120016e+00
3.062500000000000000e+00,-1.532934661519014918e+00
3.187500000000000000e+00,-1.534444114804524473e+00
3.312500000000000000e+00,-1.535836763611024391e+00
3.437500000000000000e+00,-1.537125774670810241e+00
3.562500000000000000e+00,-1.538322391672242606e+00
3.687500000000000000e+00,-1.539436276572311302e+00
3.812500000000000000e+00,-1.540475780234370262e+00
3.937500000000000000e+00,-1.541448158980275540e+00
