# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,2.528189788962832349e-02,1.542435510378026287e-01,1.072430989964080761e-01
-7.612499999999999822e-01,3.463526630342568524e-02,1.937529756664827796e-01,1.380811069504865041e-01
-7.087499999999999911e-01,4.739549264788445182e-02,2.451085224352957392e-01,1.876733551249862575e-01
-6.562500000000000000e-01,6.640224229992194860e-02,3.061686438090018836e-01,2.516587067336469863e-01
-6.037500000000000089e-01,8.772720763318658799e-02,3.740568060219929269e-01,3.200231292718276888e-01
-5.512499999999999067e-01,1.194788787420651699e-01,4.381865102763338737e-01,3.924684021703305770e-01
-4.987499999999999156e-01,1.532742900227516414e-01,5.113173813347297036e-01,4.602876921851604686e-01
-4.462499999999999800e-01,1.981630372828463438e-01,5.882939196790244463e-01,5.458987158045321975e-01
-3.937499999999999889e-01,2.485760877015040504e-01,6.570422687796911854e-01,6.385092439407470399e-01
-3.412499999999999423e-01,3.162491053989446854e-01,7.432825534450818727e-01,7.319399298809707854e-01
-2.887499999999999512e-01,3.899984730069334660e-01,8.193793858700898491e-01,8.254126529715617444e-01
-2.362499999999999600e-01,4.720335585200819972e-01,8.687542580577896079e-01,8.996665370165172204e-01
-1.837499999999999689e-01,5.634015617057657188e-01,9.222621160040145316e-01,9.621366918176761374e-01
-1.312499999999999778e-01,6.615864321587816566e-01,9.633069625662356028e-01,9.932418640113482855e-01
-7.874999999999998668e-02,7.497375625320044090e-01,9.757012307903907278e-01,1.035707492658852757e+00
-2.624999999999999556e-02,8.343825731258655010e-01,9.932132591026010537e-01,1.050046706162625076e+00
2.624999999999999556e-02,9.186864088777615400e-01,1.000091731382692029e+00,1.042951579008310370e+00
7.874999999999998668e-02,9.966396293824391073e-01,9.839362897337692315e-01,1.017620017830435541e+00
1.312499999999999778e-01,1.051453919978049489e+00,9.456741126059999836e-01,9.842092393252827032e-01
1.837500000000000244e-01,1.095453529997916897e+00,8.974148661610732436e-01,9.324825108710814714e-01
2.362500000000000711e-01,1.123952249521020130e+00,8.395749611791040179e-01,8.686097598875867076e-01
2.887500000000000622e-01,1.137206577156485210e+00,7.776027126147964097e-01,7.961079234696917251e-01
3.412500000000000533e-01,1.113793698476495786e+00,6.932897128301102052e-01,7.057218140611091206e-01
3.937500000000000444e-01,1.072257321066059532e+00,6.087729478333313571e-01,6.259146141013079978e-01
4.462500000000000355e-01,1.010286352293206402e+00,5.313028428096071565e-01,5.440554699214978918e-01
4.987500000000000266e-01,9.395983437864886545e-01,4.678295292180846277e-01,4.705012154661510904e-01
5.512500000000000178e-01,8.652909621092681469e-01,4.027621952754723567e-01,3.934695803480477982e-01
6.037500000000000089e-01,7.619259792766176487e-01,3.401666569199388590e-01,3.270200453221286385e-01
6.562500000000000000e-01,6.517739445982780877e-01,2.802324595569689603e-01,2.674807795760328899e-01
7.087499999999999911e-01,5.491798461718681024e-01,2.229665950180934053e-01,2.222103029449855882e-01
7.612499999999999822e-01,4.401715834656306781e-01,1.722585804564945866e-01,1.754376669646722509e-01
8.137499999999999734e-01,3.516250344898893543e-01,1.296725091469981828e-01,1.338312028230870254e-01
