# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,9.253099222965772454e-04,1.043582619131478329e-04,1.043582619131478329e-04,5.642692575733705869e-03,5.217913095657391643e-05,2.492671627411190832e-03,1.736322700593041042e-03,1.530587841392835532e-03,5.217913095657391643e-05
-1.042187500000000000e+01,2.088904542628176701e-03,7.826869643486087465e-05,1.043582619131478329e-04,5.472986164098753679e-03,1.043582619131478329e-04,2.608956547828697719e-03,4.651645288752487457e-03,2.235503053410931723e-03,2.087165238262956657e-04
-9.703125000000000000e+00,3.730807863395042574e-03,0.000000000000000000e+00,7.826869643486087465e-05,7.768334493180885023e-03,1.304478273914348046e-04,3.424690295116471390e-03,6.898578056563420442e-03,3.845850423551674686e-03,7.826869643486087465e-05
-8.984375000000000000e+00,5.896241798092853072e-03,7.826869643486087465e-05,1.826269583480087211e-04,1.055077144773069499e-02,5.513594837744643538e-04,3.576009774890537805e-03,9.855892421540290299e-03,5.047958211970268554e-03,1.826269583480087211e-04
-8.265625000000000000e+00,7.513794857746647869e-03,1.304478273914348046e-04,2.643742635133077999e-04,1.727838161916350757e-02,1.123590619931558610e-03,4.383047000352216678e-03,1.169334324736820419e-02,5.120512051205122414e-03,1.174030446522912564e-03
-7.546875000000000000e+00,1.007057227461876335e-02,1.513194797740643766e-03,9.131347917400432258e-04,2.311481463048791624e-02,2.596781417272163699e-03,8.273870865347383169e-03,1.327660716382197091e-02,7.152019549781069539e-03,2.295881762089252865e-03
-6.828125000000000000e+00,2.408066893645881279e-02,2.635046113306984284e-03,2.478508720437261857e-03,2.903937529226130118e-02,3.504698295916551347e-03,1.154376307195937104e-02,1.943026600796724651e-02,1.171471184385520538e-02,2.608956547828698586e-03
-6.109375000000000000e+00,3.561225687786154920e-02,4.930927875396239751e-03,3.629928210212333365e-03,3.727095436092399405e-02,6.118872756840908547e-03,2.117694808181249180e-02,2.823586706496724816e-02,1.435746059077955793e-02,6.522391369571737575e-03
-5.390625000000000000e+00,5.324855466913128860e-02,6.731107893398043975e-03,7.957317470877524682e-03,4.945675994867831937e-02,1.182553037912485207e-02,3.044826221752604950e-02,3.480720742881719676e-02,2.844720210195878993e-02,1.262734969149088490e-02
-4.671875000000000000e+00,6.734636196538890118e-02,1.341003665583948706e-02,1.586245581079843633e-02,5.346514874163264819e-02,1.772351148158290979e-02,4.736125786491689194e-02,4.905534031663996014e-02,3.526374615483510166e-02,2.175869760889131976e-02
-3.953125000000000000e+00,9.170904668106481805e-02,1.854968105506201240e-02,3.044652291316084919e-02,6.136250220310752318e-02,2.846893384990667464e-02,5.430108228214117205e-02,5.982987909180478153e-02,5.610109028102962248e-02,2.762884984150573014e-02
-3.234375000000000000e+00,1.085830322162635586e-01,3.827687116537734080e-02,5.230957878396511052e-02,7.204841232939630802e-02,4.015531987981393186e-02,6.815704981869380452e-02,7.199396393620115242e-02,7.546702114071830725e-02,4.182157346169377427e-02
-2.515625000000000000e+00,1.265406043709941253e-01,7.277597324949858226e-02,7.759036773242510010e-02,8.373081411863476931e-02,5.655174213073467515e-02,8.375297157044804541e-02,8.308575634525522391e-02,9.140371275541214757e-02,5.932767189762412630e-02
-1.796875000000000000e+00,1.422258996085916938e-01,1.043060827821900849e-01,1.176900298725507277e-01,9.603910831946564641e-02,8.054718515329735429e-02,9.873388676660166396e-02,1.010813342985675406e-01,1.085677607416720980e-01,8.184296690538545027e-02
-1.078125000000000000e+00,1.468280989589612895e-01,1.726363940741863501e-01,1.818981898189779012e-01,9.436225905524865676e-02,1.017040834518221498e-01,1.220553589042591286e-01,1.099318862086424708e-01,1.265103863468022005e-01,1.186031646642906889e-01
-3.593750000000000000e-01,1.446788157076548675e-01,2.271775003587251651e-01,2.319431943194255052e-01,9.604848075477602498e-02,1.269448683998812277e-01,1.218738596267633367e-01,1.123835651601454155e-01,1.235094364668169326e-01,1.405705787970078224e-01
3.593750000000000000e-01,1.273496293728733075e-01,2.425633867734535709e-01,2.191853968005440245e-01,9.457807353944672202e-02,1.642320753814477674e-01,1.312479073994332335e-01,1.058026872921389722e-01,1.268328648440547046e-01,1.451623423211859387e-01
1.078125000000000000e+00,1.053158732022253657e-01,1.801554068450285651e-01,1.581358135813549781e-01,8.612240453511454952e-02,1.843575661913971764e-01,1.182239963126726634e-01,1.024980941389959654e-01,1.307237842752238255e-01,1.511107632502352582e-01
1.796875000000000000e+00,8.437763030961380195e-02,1.212799540823626676e-01,1.076577222939668899e-01,8.507042309726847717e-02,1.705231392704454618e-01,9.699335915435647326e-02,9.340909072447309280e-02,1.086382885780195900e-01,1.394487274814412980e-01
2.515625000000000000e+00,5.315736542598330922e-02,7.970710114489640286e-02,7.182457376172353414e-02,7.539001160102339061e-02,1.368693391078215638e-01,9.019080598934114956e-02,8.810391528663255589e-02,9.224794433576077868e-02,1.271605421411683146e-01
3.234375000000000000e+00,2.937610531239446404e-02,4.745691960500362377e-02,4.977889093257125558e-02,6.593982249286854669e-02,1.086699974345249203e-01,7.255716493770690556e-02,6.765041877944417970e-02,7.718944851962461495e-02,1.085325923896723055e-01
3.953125000000000000e+00,1.172614155825518235e-02,2.716097696726180177e-02,2.953338812142076997e-02,5.523125565390624159e-02,7.264204681337635416e-02,5.272741320954801858e-02,5.381401450747481940e-02,5.568283536428139668e-02,8.218213125660349394e-02
4.671875000000000000e+00,4.852659178961377454e-03,1.479800153928436356e-02,1.623118833622491305e-02,4.459712385983241600e-02,3.959004596111787705e-02,4.456178059277471348e-02,4.014163132857582333e-02,3.608186905647069176e-02,6.123221017753917306e-02
5.390625000000000000e+00,2.530687851393837156e-03,7.673810859346797374e-03,8.609556607834677536e-03,3.410784200515332154e-02,2.089774194810784316e-02,3.542869337100919280e-02,3.165895879862912904e-02,1.971675428412406408e-02,3.561225687786155614e-02
6.109375000000000000e+00,8.870452262617563354e-04,4.643942655135083197e-03,3.002039334368223397e-03,2.711552395738197133e-02,1.127069228661995229e-02,2.306223933430128978e-02,2.394089211292662472e-02,1.219003887966438500e-02,1.667123234062537623e-02
6.828125000000000000e+00,6.522391369571739960e-04,1.278388708436060776e-03,1.777569061253952325e-03,2.076391107815991552e-02,3.000300030003005304e-03,1.661823134057313633e-02,1.893178241943553608e-02,9.350003323313696088e-03,5.687525274266557948e-03
