# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
2.934818292097747805e-01,4.037890830721506674e+00,7.893345886533094102e-01,6.695394177436746475e+00,-9.561188803880404929e-02,5.382920125075002504e-01,-3.927540766576618353e-03,-1.024785482298227676e-02,-2.807449197419789946e-02,-8.542829633588373828e-02,-1.733328758063305275e-01,5.546610691756674871e-01,3.236495586558659765e-01,3.024666960696065221e-01
