# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,nan,1.462864758480039162e-01,1.431938144895155418e-01
-7.612499999999999822e-01,nan,2.293512734556845123e-01,2.055584227372835582e-01
-7.087499999999999911e-01,nan,2.806606477687875190e-01,2.449105097941409459e-01
-6.562500000000000000e-01,nan,3.030849919110179536e-01,3.215392896503866393e-01
-6.037500000000000089e-01,nan,3.413690876722884071e-01,4.009756540723909968e-01
-5.512499999999999067e-01,nan,3.819073453894081260e-01,4.724278621668362432e-01
-4.987499999999999156e-01,nan,4.239807930176962558e-01,4.903812773171140615e-01
-4.462499999999999800e-01,nan,4.999968623473815543e-01,5.477782051868016477e-01
-3.937499999999999889e-01,nan,6.174780933685369844e-01,8.089464814422997474e-01
-3.412499999999999423e-01,nan,6.571267468785744192e-01,1.000518625352530000e+00
-2.887499999999999512e-01,nan,6.454807271317453132e-01,8.931591508420559933e-01
-2.362499999999999600e-01,nan,7.409382772633337222e-01,9.495777844755536323e-01
-1.837499999999999689e-01,nan,8.703931141889145184e-01,1.061014470855448533e+00
-1.312499999999999778e-01,nan,8.929724141245213298e-01,1.026177265301171815e+00
-7.874999999999998668e-02,nan,8.815245731794458806e-01,9.532488142491942762e-01
-2.624999999999999556e-02,nan,9.619427286908228680e-01,9.856841732886403307e-01
2.624999999999999556e-02,nan,9.715339309012885893e-01,9.238894648864145465e-01
7.874999999999998668e-02,nan,1.007439119821779583e+00,8.740836185009095427e-01
1.312499999999999778e-01,nan,9.467806825399657233e-01,7.994728797523289465e-01
1.837500000000000244e-01,nan,9.815159242959103914e-01,6.844072368481892710e-01
2.362500000000000711e-01,nan,9.228508598445542832e-01,7.944798967472604945e-01
2.887500000000000622e-01,nan,8.328178805226482684e-01,6.753511086801516905e-01
3.412500000000000533e-01,nan,6.933389214474444673e-01,6.199313618626945965e-01
3.937500000000000444e-01,nan,6.300755902144596909e-01,5.488274435169111509e-01
4.462500000000000355e-01,nan,6.622000861424790497e-01,5.372498225354934709e-01
4.987500000000000266e-01,nan,6.188145335631505262e-01,4.258331023150361272e-01
5.512500000000000178e-01,nan,5.610923587006912960e-01,3.629683409804279615e-01
6.037500000000000089e-01,nan,4.064678624277445751e-01,3.424036566636538548e-01
6.562500000000000000e-01,nan,3.295888791581221278e-01,2.764468921084583530e-01
7.087499999999999911e-01,nan,2.474643068702478410e-01,2.683126724102252170e-01
7.612499999999999822e-01,nan,2.007602644094868272e-01,2.306935258801875999e-01
8.137499999999999734e-01,nan,1.603836945228228894e-01,1.781762227092478779e-01
