# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,6.751219151385975947e-04,2.463460386558002837e-03,3.476844675351161481e-03,3.442600454176593557e-03,8.040050823918765219e-04,3.634806014437312865e-03,2.842060685939263275e-03,2.807702846805633888e-03,9.380283120211837774e-04
-1.042187500000000000e+01,1.216321529204362215e-03,3.492995513693596815e-03,4.735011099246720125e-03,4.753087790650519472e-03,1.293929634564609929e-03,4.848656565053897569e-03,4.045044655924415720e-03,3.903155778961117130e-03,1.466421544240444899e-03
-9.703125000000000000e+00,2.108501789079319285e-03,4.951461443375685875e-03,6.378257270134499862e-03,6.696061975281741331e-03,2.044645699445512676e-03,6.639926761573857784e-03,5.777837946805732851e-03,5.441528266150177581e-03,2.207789296601283830e-03
-8.984375000000000000e+00,3.370008268026256863e-03,7.009622817470916555e-03,8.517215183707989648e-03,9.127543388225271490e-03,3.293402373058250052e-03,8.975840732201199532e-03,8.065476499003219196e-03,7.435110432451878977e-03,3.450417858658237288e-03
-8.265625000000000000e+00,5.121221095589762254e-03,9.807942313186410882e-03,1.127249282750238286e-02,1.236956778449291999e-02,5.179463978082554654e-03,1.208894466993053196e-02,1.109843767189378980e-02,1.030621050984322461e-02,4.994500867777998572e-03
-7.546875000000000000e+00,7.966426839205023591e-03,1.343897521049581927e-02,1.491582289180038226e-02,1.647229209236833122e-02,7.734471757927250182e-03,1.632253440307968734e-02,1.484757133934496917e-02,1.411568381836619812e-02,7.452009281717370676e-03
-6.828125000000000000e+00,1.204940051336304829e-02,1.854953660900952872e-02,1.950223665175120774e-02,2.163536259366617004e-02,1.132976605751147628e-02,2.143048711935033671e-02,1.984601718214647550e-02,1.938017089380369984e-02,1.096540611372647661e-02
-6.109375000000000000e+00,1.775855903884884790e-02,2.482985593285447906e-02,2.551843192509234068e-02,2.827402830870481484e-02,1.666915163243047962e-02,2.790913449175243602e-02,2.652872595579990403e-02,2.643634693128569732e-02,1.627082394870531593e-02
-5.390625000000000000e+00,2.547693957271472340e-02,3.271502104618903561e-02,3.356599892549225889e-02,3.654756305674267125e-02,2.396493285431399931e-02,3.584730363821891225e-02,3.477245107836102883e-02,3.443433858908150763e-02,2.353243780847219871e-02
-4.671875000000000000e+00,3.630439505717200643e-02,4.263652356990946246e-02,4.348333385279540275e-02,4.625190462000407926e-02,3.342837889391980094e-02,4.520938003427190516e-02,4.518249185455088662e-02,4.447879040668049205e-02,3.257052054372482075e-02
