# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,1.284626605434833202e-01,1.386307743511130397e-01,1.125898313018789815e-01
-7.612499999999999822e-01,1.656514117625466076e-01,1.779301642299748742e-01,1.520802356622460716e-01
-7.087499999999999911e-01,2.099135862346557801e-01,2.219630967741480776e-01,2.004113444796311871e-01
-6.562500000000000000e-01,2.623451727418734669e-01,2.741620335922124729e-01,2.547267651815356970e-01
-6.037500000000000089e-01,3.236556145207862834e-01,3.349498255745770869e-01,3.232900470357223388e-01
-5.512499999999999067e-01,3.944123457744292405e-01,4.061841960914941430e-01,3.974910127997231535e-01
-4.987499999999999156e-01,4.693491706622932025e-01,4.819473085492747000e-01,4.783010478531580234e-01
-4.462499999999999800e-01,5.476989450043200369e-01,5.609845545379136267e-01,5.614497963738274144e-01
-3.937499999999999889e-01,6.300887144498195092e-01,6.379464146623918808e-01,6.524400669917920226e-01
-3.412499999999999423e-01,7.160170538632855131e-01,7.144191216124630150e-01,7.404172635741081976e-01
-2.887499999999999512e-01,7.956882231853342757e-01,7.907942672062472367e-01,8.257664014102338301e-01
-2.362499999999999600e-01,8.702954533000271109e-01,8.561498974987916677e-01,8.976083147105385907e-01
-1.837499999999999689e-01,9.303136969910048570e-01,9.085139728873502518e-01,9.584262622075966354e-01
-1.312499999999999778e-01,9.842957958415894382e-01,9.519287504102572628e-01,1.008398531535655174e+00
-7.874999999999998668e-02,1.025881256437132683e+00,9.848170912947329381e-01,1.039083101092312944e+00
-2.624999999999999556e-02,1.041461750746544679e+00,1.008707234957007870e+00,1.050129298672149991e+00
2.624999999999999556e-02,1.039423809161831525e+00,1.012228872080792152e+00,1.049015795185821665e+00
7.874999999999998668e-02,1.018009420936381249e+00,9.955986794204934043e-01,1.030364471597354559e+00
1.312499999999999778e-01,9.826940538327483265e-01,9.660927989757135403e-01,9.917106118035312612e-01
1.837500000000000244e-01,9.343403578444354762e-01,9.182731398467071093e-01,9.293205145891163532e-01
2.362500000000000711e-01,8.720199288959783468e-01,8.581251957744959746e-01,8.632825578821499146e-01
2.887500000000000622e-01,8.040290996507777344e-01,7.889858890324976670e-01,7.847825762272964134e-01
3.412500000000000533e-01,7.301501243918886441e-01,7.112348922991863498e-01,7.033022682721831176e-01
3.937500000000000444e-01,6.468586120482480162e-01,6.356845375506164908e-01,6.176973212986262007e-01
4.462500000000000355e-01,5.582654628504809535e-01,5.614990759542616283e-01,5.360554038911200525e-01
4.987500000000000266e-01,4.757429952048094490e-01,4.905925388162665213e-01,4.588263218172202729e-01
5.512500000000000178e-01,4.008094527483787584e-01,4.199211435789876878e-01,3.867982636885528014e-01
6.037500000000000089e-01,3.325047927432863148e-01,3.548274011567554287e-01,3.183609700594379754e-01
6.562500000000000000e-01,2.672584673644751163e-01,2.950251137900488652e-01,2.554047205903389184e-01
7.087499999999999911e-01,2.090867843636430856e-01,2.413008303921129472e-01,1.998652853180997446e-01
7.612499999999999822e-01,1.602104971295534586e-01,1.951253265543284043e-01,1.541337254727111195e-01
8.137499999999999734e-01,1.206843363930107799e-01,1.530749081658196176e-01,1.160889190433741780e-01
