# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,7.398960722864543829e-03,1.085074255962776846e-01,9.401879724626302504e-02
-7.612499999999999822e-01,1.459995673702758380e-02,1.620456275207467767e-01,1.361692232207858400e-01
-7.087499999999999911e-01,2.271876966489285235e-02,2.080266539569617101e-01,1.597623964860694357e-01
-6.562500000000000000e-01,2.480045191459190682e-02,2.533379973266816076e-01,2.593412854438964521e-01
-6.037500000000000089e-01,2.298599744058571134e-02,2.911372912658738432e-01,3.510851774963895666e-01
-5.512499999999999067e-01,3.077164986213034789e-02,3.535013365282089204e-01,4.437645134571939765e-01
-4.987499999999999156e-01,5.375943141148242788e-02,4.047677970784537282e-01,5.381328295048191102e-01
-4.462499999999999800e-01,7.063576820552519564e-02,4.727291386671569340e-01,5.972081913961738708e-01
-3.937499999999999889e-01,1.148304894393789993e-01,5.702674591706289320e-01,7.032544984197184323e-01
-3.412499999999999423e-01,1.240130990248855675e-01,6.796286164937241914e-01,7.633427583279606132e-01
-2.887499999999999512e-01,1.870119143275034979e-01,7.939910668040524033e-01,8.799931180026255850e-01
-2.362499999999999600e-01,2.154672121668822771e-01,8.918673212959673524e-01,9.217998770525340779e-01
-1.837499999999999689e-01,3.126133459166758333e-01,9.703328450917364512e-01,9.006920624510860174e-01
-1.312499999999999778e-01,3.763775755974964610e-01,1.022899524463953158e+00,9.390132438865792519e-01
-7.874999999999998668e-02,5.101901100786669918e-01,9.971467866542956804e-01,9.984547048967654659e-01
-2.624999999999999556e-02,6.145520836275560894e-01,9.646352580645877195e-01,1.038601885972326277e+00
2.624999999999999556e-02,7.210194086024488413e-01,9.520097388169769248e-01,1.013107423677042540e+00
7.874999999999998668e-02,8.490452378412560730e-01,9.443852191698264287e-01,9.866208303909111965e-01
1.312499999999999778e-01,9.968676648201699741e-01,8.789563842926195747e-01,9.842650455997383752e-01
1.837500000000000244e-01,1.126849916014541764e+00,8.989767013426400721e-01,9.067278927121928955e-01
2.362500000000000711e-01,1.136266029755372164e+00,8.725009395790671585e-01,8.569070836011724035e-01
2.887500000000000622e-01,1.196829623815175658e+00,8.148449432577747897e-01,7.769423771738205309e-01
3.412500000000000533e-01,1.267015154332453264e+00,8.159627944463485605e-01,7.282545247055893789e-01
3.937500000000000444e-01,1.323725216185883236e+00,6.804072332767990838e-01,6.106581116224872874e-01
4.462500000000000355e-01,1.270538658134553911e+00,6.123369024659103266e-01,5.113109189231047624e-01
4.987500000000000266e-01,1.188739689661206800e+00,5.394721004853411106e-01,4.432411748857646994e-01
5.512500000000000178e-01,1.108339113568207690e+00,4.696034514730631493e-01,3.993560242756575285e-01
6.037500000000000089e-01,1.016289116027658146e+00,3.839439174401224619e-01,3.512873289136627108e-01
6.562500000000000000e-01,9.923901385904690953e-01,3.558661370156793180e-01,3.080367976857628642e-01
7.087499999999999911e-01,8.674178630459957740e-01,2.930971466396430358e-01,2.020749860533840037e-01
7.612499999999999822e-01,6.746908060610840030e-01,2.276918382100329707e-01,1.318750399372751458e-01
8.137499999999999734e-01,6.088685950243516443e-01,1.627414537276957451e-01,1.123189242001125382e-01
