# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.566098761601396161e-01,5.412987145009811485e+00,6.655505349536369186e-01,7.258784746303803992e+00,-1.279584756416072555e-01,2.475029373461754834e-01,-1.502919207428557967e-02,1.127626711841106869e-02,-1.989699799290476356e-01,2.183428775719344767e-02,-2.067397347529675578e-01,3.619057693463686443e-01,3.269468405252634047e-01,3.114712521262867351e-01
