# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,3.276494868064273869e-02
-3.812500000000000000e+00,3.384187304711033101e-02
-3.687500000000000000e+00,3.499200856405195598e-02
-3.562500000000000000e+00,3.622308611724015665e-02
-3.437500000000000000e+00,3.754396534120643669e-02
-3.312500000000000000e+00,3.896484851163312113e-02
-3.187500000000000000e+00,4.049754495942982369e-02
-3.062500000000000000e+00,4.215580043215929468e-02
-2.937500000000000000e+00,4.395571064861898691e-02
-2.812500000000000000e+00,4.591624488702391454e-02
-2.687500000000000000e+00,4.805991439779957325e-02
-2.562500000000000000e+00,5.041363221307314235e-02
-2.437500000000000000e+00,5.300982503301357451e-02
-2.312500000000000000e+00,5.588786956619663793e-02
-2.187500000000000000e+00,5.909591275042998249e-02
-2.062500000000000000e+00,6.269303189730018877e-02
-1.937500000000000000e+00,6.675183322433346500e-02
-1.812500000000000000e+00,7.136240444889586920e-02
-1.687500000000000000e+00,7.663774266480447017e-02
-1.562500000000000000e+00,8.271837880259913511e-02
-1.437500000000000000e+00,8.977592723460450785e-02
-1.312500000000000000e+00,9.801724293215824391e-02
-1.187500000000000000e+00,1.076875587245794408e-01
-1.062500000000000000e+00,1.190609728209270912e-01
-9.375000000000000000e-01,1.323967580912089048e-01
-8.125000000000000000e-01,1.478537935600811037e-01
-6.875000000000000000e-01,1.653551708142168564e-01
-5.625000000000000000e-01,1.844130204235178150e-01
-4.375000000000000000e-01,2.039413778031024804e-01
-3.125000000000000000e-01,2.220720646146368826e-01
-1.875000000000000000e-01,2.362320323565633706e-01
-6.250000000000000000e-02,2.438382324940887302e-01
6.250000000000000000e-02,2.433182333356805060e-01
1.875000000000000000e-01,2.347837597967364076e-01
3.125000000000000000e-01,2.199964900361006392e-01
4.375000000000000000e-01,2.015642519874287775e-01
5.625000000000000000e-01,1.819229723461719961e-01
6.875000000000000000e-01,1.628678291700610126e-01
8.125000000000000000e-01,1.454798171841453214e-01
9.375000000000000000e-01,1.302224369914345148e-01
1.062500000000000000e+00,1.171289510066604450e-01
1.187500000000000000e+00,1.060033414655090350e-01
1.312500000000000000e+00,9.656576639581063159e-02
1.437500000000000000e+00,8.853320085552952856e-02
1.562500000000000000e+00,8.165578684507018847e-02
1.687500000000000000e+00,7.572470400561823189e-02
1.812500000000000000e+00,7.057034484332741497e-02
1.937500000000000000e+00,6.605901196765912031e-02
2.062500000000000000e+00,6.208334208764833273e-02
2.187500000000000000e+00,5.855603294850894591e-02
2.312500000000000000e+00,5.540663116860976983e-02
2.437500000000000000e+00,5.257815062239590276e-02
2.562500000000000000e+00,5.002420649242395739e-02
2.687500000000000000e+00,4.770679387793363285e-02
2.812500000000000000e+00,4.559455200584609791e-02
2.937500000000000000e+00,4.366140609149105761e-02
3.062500000000000000e+00,4.188551082606432191e-02
3.187500000000000000e+00,4.024843107587709051e-02
3.312500000000000000e+00,3.873450344141595586e-02
3.437500000000000000e+00,3.733033505891897308e-02
3.562500000000000000e+00,3.602440693201344746e-02
3.687500000000000000e+00,3.480675742778458620e-02
3.812500000000000000e+00,3.366872774472777496e-02
3.937500000000000000e+00,3.260275568453735451e-02
