# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,1.290475724654154277e-01,1.450477070003514946e-01,1.138902951942230707e-01
-7.612499999999999822e-01,1.683818038526255778e-01,1.866493531464561151e-01,1.534903038469489223e-01
-7.087499999999999911e-01,2.091070503287851268e-01,2.346028212799143586e-01,1.997188158928574764e-01
-6.562500000000000000e-01,2.582126395878681091e-01,2.913151190315569905e-01,2.534296946219266045e-01
-6.037500000000000089e-01,3.230555932538666242e-01,3.453446595361785998e-01,3.213527286096860558e-01
-5.512499999999999067e-01,3.897265046619939888e-01,4.102515138503236569e-01,3.981067629202838520e-01
-4.987499999999999156e-01,4.692774223034599235e-01,4.847142057440019247e-01,4.789044662005802477e-01
-4.462499999999999800e-01,5.498507513482540077e-01,5.623441531743744726e-01,5.583550180149903230e-01
-3.937499999999999889e-01,6.333451940321499496e-01,6.475027917247447862e-01,6.416858633034893122e-01
-3.412499999999999423e-01,7.174216630603212908e-01,7.214154533120251678e-01,7.261369878272730949e-01
-2.887499999999999512e-01,7.995323748991999269e-01,7.867139045472206771e-01,7.973351775473274117e-01
-2.362499999999999600e-01,8.636907797379761442e-01,8.567678889984179369e-01,8.685776467092165554e-01
-1.837499999999999689e-01,9.239988026134486887e-01,9.129894227032213649e-01,9.244276064340546384e-01
-1.312499999999999778e-01,9.754968044066161248e-01,9.511534731043315150e-01,9.764117933696828677e-01
-7.874999999999998668e-02,1.019408422414513016e+00,9.910373600740441935e-01,1.015275404751456723e+00
-2.624999999999999556e-02,1.031740431032676986e+00,1.009201527195098702e+00,1.043118083415703889e+00
2.624999999999999556e-02,1.035364580807881962e+00,1.014622786130776388e+00,1.041554441394946018e+00
7.874999999999998668e-02,1.009340279781058891e+00,9.947773639729161621e-01,1.029476246118384619e+00
1.312499999999999778e-01,9.748653959770552380e-01,9.598217641806974232e-01,9.936923611908732301e-01
1.837500000000000244e-01,9.378330644688526174e-01,9.125075726809664944e-01,9.423725066050100407e-01
2.362500000000000711e-01,8.750878069154127692e-01,8.503521417482912126e-01,8.793050381128018067e-01
2.887500000000000622e-01,8.087368006232124040e-01,7.822275176418825859e-01,8.025294595339885761e-01
3.412500000000000533e-01,7.365522461438616109e-01,7.130984617581107576e-01,7.232469871135868145e-01
3.937500000000000444e-01,6.495793372056724024e-01,6.322149132419445650e-01,6.306583373093835876e-01
4.462500000000000355e-01,5.602983924309377084e-01,5.504451906223102320e-01,5.569916496324630595e-01
4.987500000000000266e-01,4.801044740159350899e-01,4.746949086730517520e-01,4.831351050920471013e-01
5.512500000000000178e-01,4.046797288851023411e-01,4.084517067268054746e-01,4.015738434726450756e-01
6.037500000000000089e-01,3.340164973512479429e-01,3.474130182202684325e-01,3.309115410864008067e-01
6.562500000000000000e-01,2.721990307315411695e-01,2.904041851786312578e-01,2.671142323504404614e-01
7.087499999999999911e-01,2.160952044783687187e-01,2.398400635678594461e-01,2.095229885378316337e-01
7.612499999999999822e-01,1.652722237286404217e-01,1.911412928734033401e-01,1.621008250075391399e-01
8.137499999999999734e-01,1.263001740751276136e-01,1.485548059789182918e-01,1.232168364010366168e-01
