# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,7.057534139186216445e-04,2.622848939969646496e-03,3.396122867871644024e-03,3.709728994447053160e-03,7.523204894113205048e-04,3.586428041292783440e-03,2.714559641217744769e-03,2.717225786001615118e-03,8.907212751333495057e-04
-1.042187500000000000e+01,1.173978955299987770e-03,3.738291710200181139e-03,4.705596621700732819e-03,5.085863755474047398e-03,1.189716068895418834e-03,4.882773626633071795e-03,3.919647231404287287e-03,3.905665098493253922e-03,1.481967582325568024e-03
-9.703125000000000000e+00,1.959768918119368045e-03,5.247456226338259935e-03,6.456871806082481458e-03,6.981663147942106414e-03,1.984084132440026502e-03,6.707852352046194538e-03,5.695563028259268031e-03,5.447677988505067459e-03,2.260005848447386393e-03
-8.984375000000000000e+00,3.254582773735845581e-03,7.409936266359691895e-03,8.731872288223769402e-03,9.428169009387293159e-03,3.120479720541186400e-03,9.082907717953099189e-03,8.043301062561760556e-03,7.356488786738828167e-03,3.510509664513715520e-03
-8.265625000000000000e+00,5.093514451761771596e-03,9.992082871779993034e-03,1.131069588921455003e-02,1.266525111718361067e-02,4.981842809774103889e-03,1.237089777320331783e-02,1.113140231267008111e-02,1.031792040484089297e-02,5.138693862858090267e-03
-7.546875000000000000e+00,7.740686982102124546e-03,1.377635090923865976e-02,1.492024832622341687e-02,1.682732704224901982e-02,7.614431849158148809e-03,1.631007981239912877e-02,1.526173517363636767e-02,1.427035190621811153e-02,7.423950909368234700e-03
-6.828125000000000000e+00,1.195174595882425236e-02,1.875016759657840287e-02,1.982546073023906674e-02,2.203350298531858709e-02,1.121265882176619710e-02,2.120389979676619643e-02,2.036127083203350535e-02,1.953627763726445768e-02,1.106020140407319718e-02
-6.109375000000000000e+00,1.789514334959816169e-02,2.489429939783174145e-02,2.588133471997936669e-02,2.867919824502186341e-02,1.636646046455953948e-02,2.761741239798826478e-02,2.674203417865599064e-02,2.635124171049641958e-02,1.639393683686540121e-02
-5.390625000000000000e+00,2.537435644682976832e-02,3.265151136155369782e-02,3.374981629037762665e-02,3.692051263982067816e-02,2.396797799576450005e-02,3.561613648804803911e-02,3.499710938657391024e-02,3.447325977668433405e-02,2.320064543504793408e-02
-4.671875000000000000e+00,3.563645595653499448e-02,4.266070056966079355e-02,4.312134756948943909e-02,4.609481507262971206e-02,3.420142624395129671e-02,4.525551573497717944e-02,4.517410723257961336e-02,4.447394743410932466e-02,3.246416003590086446e-02
-3.953125000000000000e+00,4.913850286243143239e-02,5.435384254765253387e-02,5.505555758763370361e-02,5.699810446036741168e-02,4.640304916684591385e-02,5.621073797501355968e-02,5.718488809172182774e-02,5.639061903881787546e-02,4.443024263469744217e-02
-3.234375000000000000e+00,6.540406032463026709e-02,6.741009686023463621e-02,6.818793793218652644e-02,6.989344089963933637e-02,6.171900095978900130e-02,6.832110047170193712e-02,7.006384102084306509e-02,6.968056380929960048e-02,6.009914900522059233e-02
-2.515625000000000000e+00,8.492348055873995272e-02,8.100181741440644345e-02,8.254768947900928411e-02,8.283329962444382910e-02,7.967553702972900165e-02,8.074249127406586679e-02,8.378182776959970657e-02,8.345968481333113087e-02,7.865575525470024087e-02
-1.796875000000000000e+00,1.044297863328681880e-01,9.508538242075938174e-02,9.594472581476379269e-02,9.362849239142589930e-02,9.972814305837555959e-02,9.216831853271635622e-02,9.625686036536793000e-02,9.647241990673977030e-02,9.796544295279591141e-02
-1.078125000000000000e+00,1.217688763660379481e-01,1.070365703497080795e-01,1.070218880549039103e-01,1.018181125144330679e-01,1.199527929705493101e-01,1.008099109708719687e-01,1.050028890644257029e-01,1.069963061122068126e-01,1.173353778446232371e-01
-3.593750000000000000e-01,1.355460460660268540e-01,1.143166414096352529e-01,1.127416287985785748e-01,1.070011884322972368e-01,1.366219124628122450e-01,1.058771496751990671e-01,1.093656772065316474e-01,1.129420159655463024e-01,1.343781428081964047e-01
3.593750000000000000e-01,1.429798053032483030e-01,1.158931292529832985e-01,1.125443667309482532e-01,1.068501841065302577e-01,1.452906464157059374e-01,1.058385083738852817e-01,1.093730012692582382e-01,1.131746699763301472e-01,1.430111856316828300e-01
1.078125000000000000e+00,1.414460746469976549e-01,1.105598632571603429e-01,1.061762878165918716e-01,1.014605051142279390e-01,1.438309137697599549e-01,1.014749872636719341e-01,1.043911867802887194e-01,1.073201761319688974e-01,1.419628426291985324e-01
1.796875000000000000e+00,1.279741860969259848e-01,1.005516411985788172e-01,9.580530190090484621e-02,9.277083164051705411e-02,1.309014560119931281e-01,9.384421413738433526e-02,9.502864881979430911e-02,9.723345894423197910e-02,1.304965007088891293e-01
2.515625000000000000e+00,1.054728605544897474e-01,8.678886377778918804e-02,8.293705925541647317e-02,8.138189592256507565e-02,1.094562845121436340e-01,8.284516754520780679e-02,8.336611180327506421e-02,8.423225957580982026e-02,1.108695543112794835e-01
3.234375000000000000e+00,7.965190207405598022e-02,7.243696075379711663e-02,6.983685165918927795e-02,6.939521084679144136e-02,8.286840945419882143e-02,7.062037570245374707e-02,7.017346847818969890e-02,6.980317705490843294e-02,8.539528181480957048e-02
3.953125000000000000e+00,5.401623884726233782e-02,5.779162036050949913e-02,5.709102773584756596e-02,5.747308021542466699e-02,5.591141240166330739e-02,5.871495797403559341e-02,5.731305242600287508e-02,5.658238652608566649e-02,5.994871918599124772e-02
4.671875000000000000e+00,3.292776154249772713e-02,4.531617618587141516e-02,4.527641770271490645e-02,4.620480140870917435e-02,3.460475545086886401e-02,4.756768959209416170e-02,4.586115339933505286e-02,4.460364173540148219e-02,3.885148860061671955e-02
5.390625000000000000e+00,1.819576607191708897e-02,3.456593380259127130e-02,3.511504831274167571e-02,3.617006060900705006e-02,1.984918835757828667e-02,3.787745042599137413e-02,3.607613328046144208e-02,3.413459316987584730e-02,2.291112471961224625e-02
6.109375000000000000e+00,9.130913026067699265e-03,2.579771856290043186e-02,2.647717330361235716e-02,2.814725460838465171e-02,1.032911981724399415e-02,2.988948886367698982e-02,2.758741068627701409e-02,2.560656783028345332e-02,1.197894876038694753e-02
6.828125000000000000e+00,4.265752500248869497e-03,1.895088300997395392e-02,1.980159158215388099e-02,2.152320206122938784e-02,4.927629715100078321e-03,2.278685941312033961e-02,2.047397234010880918e-02,1.910862917026109192e-02,5.508951872878075154e-03
7.546875000000000000e+00,1.904920661460267253e-03,1.381415698234218954e-02,1.473872471175396125e-02,1.606467521406950913e-02,2.258136759792823273e-03,1.712476546705502672e-02,1.502428546929056828e-02,1.417856111154055555e-02,2.307290632584389420e-03
8.265625000000000000e+00,7.849389337206888733e-04,9.922944848239620419e-03,1.083827380161576578e-02,1.176201354719278933e-02,9.900088985739766319e-04,1.270594413165749767e-02,1.092793803270858052e-02,1.061367233062918657e-02,8.822223171602213690e-04
8.984375000000000000e+00,3.379071821194684069e-04,7.099010022722440465e-03,7.926915766698905408e-03,8.385907623334401192e-03,3.909078172726476318e-04,9.097771296886996914e-03,7.776366105478928377e-03,7.641276270992959641e-03,3.283200501680745564e-04
9.703125000000000000e+00,1.328920306084456428e-04,4.972399716514547957e-03,5.767673873874930822e-03,6.001830460669969718e-03,1.499837884193537464e-04,6.462443898155726882e-03,5.520186081404318892e-03,5.486418954947319855e-03,1.189413765598916652e-04
1.042187500000000000e+01,5.365956722249529430e-05,3.491117163067186668e-03,4.212146495616303152e-03,4.110156001765379735e-03,4.447932286268417779e-05,4.508689131906112521e-03,3.928907993653317325e-03,3.945982705381646978e-03,3.417219476035203538e-05
1.114062500000000000e+01,3.202906978367166735e-05,2.403932079139324985e-03,3.160692399927363897e-03,3.004068113588606766e-03,9.181088546638746512e-06,3.181421968028345666e-03,2.785811262477828551e-03,2.847210162144141188e-03,9.899664741348843908e-06
