# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,5.744550981603930434e-02,1.515158290654196604e-01,1.119648654655009679e-01
-7.612499999999999822e-01,7.802687026985535845e-02,1.917168501351321497e-01,1.574796662014097404e-01
-7.087499999999999911e-01,1.026926704501831128e-01,2.383853905549325469e-01,2.063215395003662189e-01
-6.562500000000000000e-01,1.359400495102110196e-01,2.926602847921691009e-01,2.594614836909536204e-01
-6.037500000000000089e-01,1.785019128600362492e-01,3.521047999345085500e-01,3.268956194736055698e-01
-5.512499999999999067e-01,2.243528557786660937e-01,4.282542710373269390e-01,4.036171029072998517e-01
-4.987499999999999156e-01,2.804001005053089468e-01,5.028463790749251316e-01,4.757447319053617618e-01
-4.462499999999999800e-01,3.511153658588516135e-01,5.840533722159235719e-01,5.574865330029648014e-01
-3.937499999999999889e-01,4.236236456740684608e-01,6.676655828968344197e-01,6.448553457993860816e-01
-3.412499999999999423e-01,5.018390339367798658e-01,7.351093227171189293e-01,7.396160352628854406e-01
-2.887499999999999512e-01,5.861377551003378317e-01,8.066777417935799832e-01,8.203303052361182734e-01
-2.362499999999999600e-01,6.635372851381867720e-01,8.809651739163308903e-01,8.906946036736652639e-01
-1.837499999999999689e-01,7.459737120629141849e-01,9.350495580666920992e-01,9.451730698434532840e-01
-1.312499999999999778e-01,8.320785201167077982e-01,9.788872806711487184e-01,9.932329531477309681e-01
-7.874999999999998668e-02,9.137941845172030675e-01,9.968052591883859170e-01,1.016980275609562723e+00
-2.624999999999999556e-02,9.807095986506138008e-01,1.015000390391170626e+00,1.035693394868506978e+00
2.624999999999999556e-02,1.036114316768876886e+00,1.012950328924665078e+00,1.028852017948005182e+00
7.874999999999998668e-02,1.071727412058166351e+00,9.859737669626146284e-01,1.017146479829093231e+00
1.312499999999999778e-01,1.087385304561318211e+00,9.501479852058687392e-01,9.801049060397659662e-01
1.837500000000000244e-01,1.080666390345762728e+00,8.974238974242403355e-01,9.260253387539216785e-01
2.362500000000000711e-01,1.036795639748219422e+00,8.380207621427379072e-01,8.596604186547119886e-01
2.887500000000000622e-01,9.898019218464240154e-01,7.669885741742314966e-01,7.885397795442256053e-01
3.412500000000000533e-01,9.226730501284551300e-01,6.928872769558807043e-01,7.127591188587967252e-01
3.937500000000000444e-01,8.601176840879325436e-01,6.136327068096117943e-01,6.326909326849059489e-01
4.462500000000000355e-01,7.804056426617362874e-01,5.320259457700865502e-01,5.515819211664739763e-01
4.987500000000000266e-01,7.013538229451365957e-01,4.632555187191991775e-01,4.765577172253069871e-01
5.512500000000000178e-01,6.116915634265045476e-01,3.933784828481731721e-01,3.970115146504888393e-01
6.037500000000000089e-01,5.221112716575073698e-01,3.339496497694091626e-01,3.262219579170139716e-01
6.562500000000000000e-01,4.392751714634189342e-01,2.761389483576209281e-01,2.658371120719962288e-01
7.087499999999999911e-01,3.533404024642951557e-01,2.184797768725615097e-01,2.117853748313477669e-01
7.612499999999999822e-01,2.780324394841441893e-01,1.759634228346952933e-01,1.625044835630263251e-01
8.137499999999999734e-01,2.199579437252347502e-01,1.387045173958982580e-01,1.247924482912323718e-01
