# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,5.418071215030226479e-04,2.579878293289117244e-03,2.955493358995817024e-03,3.593510248657354970e-03,7.832150027986456214e-04,3.269090728792228059e-03,2.892427907475439777e-03,2.719392025516599847e-03,8.054519079954603920e-04
-1.042187500000000000e+01,9.864012169206509608e-04,3.631325408135105057e-03,4.343969886899653153e-03,5.034844030601982878e-03,1.094545663065003664e-03,4.499091648719038758e-03,4.094978931888025066e-03,4.134799638075231307e-03,1.470999944584152177e-03
-9.703125000000000000e+00,1.857209403304587066e-03,5.172460484810463728e-03,5.906995740259720663e-03,6.982465479767851514e-03,1.664549264636235211e-03,6.270146289346686247e-03,5.827900853224769924e-03,5.454170093499944270e-03,2.230013525692436070e-03
-8.984375000000000000e+00,3.092673368184689978e-03,7.359491173684058578e-03,8.154421601982268092e-03,9.506091079468407049e-03,2.692483806381359979e-03,8.492957125885009645e-03,8.555486548006807634e-03,7.563656426688584837e-03,3.246579020701292114e-03
-8.265625000000000000e+00,4.880694720079921563e-03,1.007915854827796942e-02,1.088945825472216813e-02,1.320707517880924040e-02,4.295486925639393529e-03,1.153749323365369298e-02,1.196548834735496752e-02,1.026343777252692810e-02,4.964267146132198862e-03
-7.546875000000000000e+00,7.572129861774933891e-03,1.359327278901300770e-02,1.446871812861495916e-02,1.748781245248474253e-02,6.668810225949209705e-03,1.549193135447931961e-02,1.569142350717893028e-02,1.427858386462391681e-02,7.367039293602088527e-03
-6.828125000000000000e+00,1.171233216648516831e-02,1.795243584524569211e-02,1.923049005980509429e-02,2.287431870190432051e-02,1.025656728659765822e-02,2.027198634861181875e-02,2.097192749526286329e-02,1.924705940742748797e-02,1.067231108026494950e-02
-6.109375000000000000e+00,1.780802381164032014e-02,2.334184857048227785e-02,2.572754043873467719e-02,2.959052260086209377e-02,1.518810427395105717e-02,2.625027573536840506e-02,2.689052922234825421e-02,2.595055991276765117e-02,1.500860027460071064e-02
-5.390625000000000000e+00,2.594236984491781611e-02,3.037631123339089995e-02,3.305297205585892156e-02,3.708574903083777796e-02,2.270816929733458778e-02,3.372355301201533651e-02,3.527961873974173879e-02,3.314260121908948337e-02,2.221196479646565455e-02
-4.671875000000000000e+00,3.684692011705789638e-02,4.042236231137494307e-02,4.225038049504306614e-02,4.729373463854467247e-02,3.201508375941920087e-02,4.270959299481925930e-02,4.589362643182724744e-02,4.384779268234272748e-02,3.091611224991873061e-02
-3.953125000000000000e+00,5.178819189478193336e-02,5.203291660466101420e-02,5.351236046828018039e-02,5.869394562828616352e-02,4.516728521836076843e-02,5.400721132140148123e-02,5.836909851805687638e-02,5.591846331429172617e-02,4.299852780637272720e-02
-3.234375000000000000e+00,6.873937101296972996e-02,6.596036910168064094e-02,6.654237519585612382e-02,7.195227883627818011e-02,6.098109959762511995e-02,6.825733520291919765e-02,7.236168008793758544e-02,6.987242484140558652e-02,5.801383463245278482e-02
-2.515625000000000000e+00,8.880207400684766994e-02,8.064937780431273573e-02,8.219700773415582196e-02,8.375974766044011477e-02,8.052426063134897338e-02,8.121351974900579973e-02,8.514842090088679816e-02,8.525796899431099807e-02,7.621732709728178123e-02
-1.796875000000000000e+00,1.088642818046117594e-01,9.559658709119278619e-02,9.723068262086174973e-02,9.466303179710212901e-02,1.004167939618565569e-01,9.315157343147384417e-02,9.514747079795032869e-02,9.988463328627401883e-02,9.725208853812254695e-02
-1.078125000000000000e+00,1.244035097399712186e-01,1.088785225932988321e-01,1.104362331883354253e-01,1.014288459300102668e-01,1.194390494429632688e-01,1.020433377295019289e-01,1.035601750072424748e-01,1.115407475347214988e-01,1.176226127143444461e-01
-3.593750000000000000e-01,1.367739031226233026e-01,1.185954679305715465e-01,1.194461242873915141e-01,1.052897931122119268e-01,1.369497692924373233e-01,1.067168585097275357e-01,1.087143882370036480e-01,1.179612852668735085e-01,1.358960736051168239e-01
3.593750000000000000e-01,1.424498157399849696e-01,1.201099602499766938e-01,1.186297799974513345e-01,1.052737954460821884e-01,1.484019240309218668e-01,1.085433290728894801e-01,1.092131497087420050e-01,1.171633205187464083e-01,1.463915220952309304e-01
1.078125000000000000e+00,1.399617991955439678e-01,1.139891572314440382e-01,1.101039680491842920e-01,9.994034804207523048e-02,1.478925488772526997e-01,1.050399336679358753e-01,1.043759317233179801e-01,1.100722921987283970e-01,1.466935804842722235e-01
1.796875000000000000e+00,1.253120178836913401e-01,1.034238967105403639e-01,9.765065621715371402e-02,9.198037617521775955e-02,1.348154908768116333e-01,9.703246585117673850e-02,9.617296062484037567e-02,9.783615013405881633e-02,1.348272423747174098e-01
2.515625000000000000e+00,1.024200143838163157e-01,8.950960111636144245e-02,8.305193069675960438e-02,8.075434015850720126e-02,1.110661285926798358e-01,8.482462951972767617e-02,8.280591734344940058e-02,8.356581998031632763e-02,1.130223896060495725e-01
3.234375000000000000e+00,7.535130916525940858e-02,7.326245708894649211e-02,6.857543223558518197e-02,6.760451822562786595e-02,8.316143129476857854e-02,7.152115539284019385e-02,7.011498320197835643e-02,6.878307673961543689e-02,8.523287675843661815e-02
3.953125000000000000e+00,5.143185517862038786e-02,5.752346971129407294e-02,5.463255250788394413e-02,5.601287184394536378e-02,5.468534518233858499e-02,5.892950513287252556e-02,5.607151586716974112e-02,5.533018360488070608e-02,5.933820273977779419e-02
4.671875000000000000e+00,3.104005514932795667e-02,4.381232268180125511e-02,4.249516991174510927e-02,4.616514926333689650e-02,3.327485776639852594e-02,4.707149462637166826e-02,4.476417852698248018e-02,4.274076417714343240e-02,3.734663537013845763e-02
