# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,6.865602417751590081e-02,1.492583539990786357e-01,1.108275821386611043e-01
-7.612499999999999822e-01,9.218590781670599199e-02,1.904311125993660980e-01,1.522870690001522920e-01
-7.087499999999999911e-01,1.202211516952683690e-01,2.351072245739922739e-01,2.024343114895791607e-01
-6.562500000000000000e-01,1.572954854888979903e-01,2.897936285381492727e-01,2.595985771425574073e-01
-6.037500000000000089e-01,1.991643408390122993e-01,3.538698768527028804e-01,3.212492120956064734e-01
-5.512499999999999067e-01,2.518261602233211605e-01,4.212637034633406885e-01,3.957518769588720953e-01
-4.987499999999999156e-01,3.128777104313311686e-01,4.940101091285011292e-01,4.716778420523008442e-01
-4.462499999999999800e-01,3.794072490380535068e-01,5.737382018194530087e-01,5.537869151056717953e-01
-3.937499999999999889e-01,4.531984998411117682e-01,6.535591939153246877e-01,6.448376349271031094e-01
-3.412499999999999423e-01,5.290815210184061090e-01,7.315382663092941939e-01,7.330499890513983985e-01
-2.887499999999999512e-01,6.145278291045792596e-01,8.004782969390130676e-01,8.164697699071866710e-01
-2.362499999999999600e-01,7.013806621632218130e-01,8.638877378854353806e-01,8.948730622829794701e-01
-1.837499999999999689e-01,7.829912186891625492e-01,9.176805429133076952e-01,9.515597884307774867e-01
-1.312499999999999778e-01,8.613540516864514052e-01,9.554094480193872085e-01,1.002425375311245759e+00
-7.874999999999998668e-02,9.325892468032824789e-01,9.868405542797552554e-01,1.028816429916147746e+00
-2.624999999999999556e-02,9.910165268513455583e-01,1.003369492319004408e+00,1.045108506352646405e+00
2.624999999999999556e-02,1.033990237676795987e+00,1.006627753958811766e+00,1.035372251822840095e+00
7.874999999999998668e-02,1.056457214966780134e+00,9.904450290387506461e-01,1.014580053671163995e+00
1.312499999999999778e-01,1.061893896173328855e+00,9.523685219236485144e-01,9.792616461380529991e-01
1.837500000000000244e-01,1.053659976331285497e+00,9.017366320605084695e-01,9.245664078319114632e-01
2.362500000000000711e-01,1.018473108686675843e+00,8.420600869141527944e-01,8.600586483690535466e-01
2.887500000000000622e-01,9.687729196167315093e-01,7.760054144451167257e-01,7.883915797245842905e-01
3.412500000000000533e-01,9.063260606732145286e-01,7.006531453425071110e-01,7.119787851507088927e-01
3.937500000000000444e-01,8.271714194755351857e-01,6.256334490883440624e-01,6.345549158109581311e-01
4.462500000000000355e-01,7.463418811390806207e-01,5.527197825437364376e-01,5.532090983597274247e-01
4.987500000000000266e-01,6.646858672109698940e-01,4.823216634636986466e-01,4.728001930213462378e-01
5.512500000000000178e-01,5.766743622360962496e-01,4.086499568530457815e-01,3.975595014794634507e-01
6.037500000000000089e-01,4.871727858401511679e-01,3.446942805595179515e-01,3.284801853425197149e-01
6.562500000000000000e-01,4.047470216100790830e-01,2.864908487891767441e-01,2.649863522835298468e-01
7.087499999999999911e-01,3.286794749635572055e-01,2.317118207885580650e-01,2.109173198575734487e-01
7.612499999999999822e-01,2.617234705209260381e-01,1.831466209832534886e-01,1.625534934397367681e-01
8.137499999999999734e-01,2.030757646301734054e-01,1.421182973111200232e-01,1.235946731530018217e-01
