# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,9.647633955856229626e-01
-3.812500000000000000e+00,9.625121811601269339e-01
-3.687500000000000000e+00,9.600419256035650495e-01
-3.562500000000000000e+00,9.573238455909238720e-01
-3.437500000000000000e+00,9.543243879616626346e-01
-3.312500000000000000e+00,9.510042792475611462e-01
-3.187500000000000000e+00,9.473173564086038168e-01
-3.062500000000000000e+00,9.432091230450376784e-01
-2.937500000000000000e+00,9.386149606034686066e-01
-2.812500000000000000e+00,9.334579058201336599e-01
-2.687500000000000000e+00,9.276458835009830928e-01
-2.562500000000000000e+00,9.210682578517596086e-01
-2.437500000000000000e+00,9.135915370789288170e-01
-2.312500000000000000e+00,9.050540379475583430e-01
-2.187500000000000000e+00,8.952592958580034566e-01
-2.062500000000000000e+00,8.839680047910576377e-01
-1.937500000000000000e+00,8.708883131614922890e-01
-1.812500000000000000e+00,8.556643830324126565e-01
-1.687500000000000000e+00,8.378633646060691387e-01
-1.562500000000000000e+00,8.169614434605102504e-01
-1.437500000000000000e+00,7.923301798383071137e-01
-1.312500000000000000e+00,7.632259912401173629e-01
-1.187500000000000000e+00,7.287864754000038525e-01
-1.062500000000000000e+00,6.880417199276793738e-01
-9.375000000000000000e-01,6.399513411461404955e-01
-8.125000000000000000e-01,5.834781097491337221e-01
-6.875000000000000000e-01,5.177075908586242781e-01
-5.625000000000000000e-01,4.420194995778781721e-01
-4.375000000000000000e-01,3.563121102639716931e-01
-3.125000000000000000e-01,2.612430685265418329e-01
-1.875000000000000000e-01,1.584230032371985730e-01
-6.250000000000000000e-02,5.046431401373180359e-02
6.250000000000000000e-02,-5.923265970197459651e-02
1.875000000000000000e-01,-1.669750571178159337e-01
3.125000000000000000e-01,-2.693839648798730946e-01
4.375000000000000000e-01,-3.638769145793147586e-01
5.625000000000000000e-01,-4.488871391239596664e-01
6.875000000000000000e-01,-5.238104347728546051e-01
8.125000000000000000e-01,-5.888006033283517127e-01
9.375000000000000000e-01,-6.445240448002902411e-01
1.062500000000000000e+00,-6.919292487972571459e-01
1.187500000000000000e+00,-7.320708262151552903e-01
1.312500000000000000e+00,-7.659929526622675233e-01
1.437500000000000000e+00,-7.946611819159175027e-01
1.562500000000000000e+00,-8.189295112992799330e-01
1.687500000000000000e+00,-8.395311925951794985e-01
1.812500000000000000e+00,-8.570841402781735896e-01
1.937500000000000000e+00,-8.721029075390792640e-01
2.062500000000000000e+00,-8.850124475582940020e-01
2.187500000000000000e+00,-8.961620642801264580e-01
2.312500000000000000e+00,-9.058383177382161033e-01
2.437500000000000000e+00,-9.142762464425745472e-01
2.562500000000000000e+00,-9.216688829019135110e-01
2.687500000000000000e+00,-9.281751510612143985e-01
2.812500000000000000e+00,-9.339263206630411540e-01
2.937500000000000000e+00,-9.390312331224984765e-01
3.062500000000000000e+00,-9.435805095559625100e-01
3.187500000000000000e+00,-9.476499302638666800e-01
3.312500000000000000e+00,-9.513031473339103039e-01
3.437500000000000000e+00,-9.545938641144100512e-01
3.562500000000000000e+00,-9.575675899934082969e-01
3.687500000000000000e+00,-9.602630572792850705e-01
3.812500000000000000e+00,-9.627133691224755152e-01
3.937500000000000000e+00,-9.649469330047371063e-01
