# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,7.051135725609517175e-04,2.535084114786666665e-03,3.496051598966905608e-03,3.537200202424203594e-03,7.277805384431346170e-04,3.354085372285170279e-03,2.774826127815727822e-03,2.636123915780222253e-03,8.917773065784007514e-04
-1.042187500000000000e+01,1.173000747822311885e-03,3.569691287714969307e-03,4.738570618867617851e-03,4.954277405344121102e-03,1.192550785608887092e-03,4.636443634320612170e-03,3.966806741595908618e-03,3.727312944598303642e-03,1.410323874981021667e-03
-9.703125000000000000e+00,1.988630377628578492e-03,5.021428287557256308e-03,6.382892166022962124e-03,6.643676220835782222e-03,1.940459654587463507e-03,6.405161417746511356e-03,5.599617652649406183e-03,5.329252826315329997e-03,2.222679042949926576e-03
-8.984375000000000000e+00,3.238099657318210204e-03,6.987501296289888586e-03,8.479285874902785236e-03,8.964885636247499692e-03,3.208032898779224207e-03,8.676290422282529821e-03,7.866422840617287235e-03,7.484310631683878910e-03,3.354486218799488349e-03
-8.265625000000000000e+00,5.131248224401612455e-03,9.830186770528629922e-03,1.120485026327213557e-02,1.226109451910686009e-02,5.004837331709470483e-03,1.189606671402325920e-02,1.102916985614300904e-02,1.042084780206292347e-02,5.123086993784968166e-03
-7.546875000000000000e+00,8.011141062716350611e-03,1.363291622865763462e-02,1.475017246124477911e-02,1.643354162878540858e-02,7.469752648906504561e-03,1.587055129476541357e-02,1.503111489666931859e-02,1.440440910868304690e-02,7.479593844656538815e-03
-6.828125000000000000e+00,1.209303613020037797e-02,1.847909795874493749e-02,1.945922194166010977e-02,2.189234448478492162e-02,1.109215927371197050e-02,2.091142196867414732e-02,2.031942200159311124e-02,1.985901754899858929e-02,1.093217551583010143e-02
-6.109375000000000000e+00,1.812824081390561684e-02,2.496971557359039737e-02,2.550488967099072066e-02,2.844076885296267440e-02,1.643840732746066485e-02,2.719438364878139919e-02,2.676310045136463117e-02,2.645467425456353092e-02,1.606681525746291028e-02
-5.390625000000000000e+00,2.628718801109936748e-02,3.280597489825286955e-02,3.341470117822833291e-02,3.617303136173704442e-02,2.372213366819597366e-02,3.534629547355951085e-02,3.516231159181346794e-02,3.451723470261278126e-02,2.303026607291362368e-02
-4.671875000000000000e+00,3.712869449958396129e-02,4.265791574860878371e-02,4.311790062971759124e-02,4.598949199249150604e-02,3.344380284636110090e-02,4.480379174388895297e-02,4.573170834679640695e-02,4.436493149886358567e-02,3.226860317345098261e-02
-3.953125000000000000e+00,5.088763502504151104e-02,5.422762238178305966e-02,5.470972051431136768e-02,5.747257781129955917e-02,4.589231579433392799e-02,5.571225276430565726e-02,5.791139393752303688e-02,5.683331233128879195e-02,4.470567786549859562e-02
-3.234375000000000000e+00,6.713605983257620036e-02,6.754362511927262946e-02,6.790289145234902624e-02,7.008602372459024621e-02,6.152131520094325512e-02,6.779709953023302371e-02,7.083108953176342482e-02,7.089181207408409846e-02,5.982658785476596686e-02
-2.515625000000000000e+00,8.491486867130489113e-02,8.218414625317965738e-02,8.202157169651393132e-02,8.278709411009271824e-02,7.953640876020819095e-02,7.974584818139567044e-02,8.375481950702549916e-02,8.459114331856655566e-02,7.738357887910492228e-02
-1.796875000000000000e+00,1.040872365805238370e-01,9.580197952110286463e-02,9.519576535114740445e-02,9.425471441648494708e-02,9.952938259183242986e-02,9.135472361721408419e-02,9.565972544198657335e-02,9.783632669469888299e-02,9.749574073929660745e-02
-1.078125000000000000e+00,1.220187080670150637e-01,1.072691506759518021e-01,1.064492345819398056e-01,1.026791409886471523e-01,1.191419892461152014e-01,1.009845715523264575e-01,1.047682809787851693e-01,1.081659130512968581e-01,1.169295124876026382e-01
-3.593750000000000000e-01,1.359960373418843960e-01,1.147880998236909533e-01,1.130316778230091301e-01,1.072905421032951667e-01,1.357768893996602888e-01,1.065891470255084378e-01,1.095880747986272274e-01,1.141588646537146923e-01,1.332418225606288587e-01
3.593750000000000000e-01,1.417433610367437313e-01,1.155856154592726504e-01,1.129246394874602183e-01,1.068754444943215282e-01,1.455288532880323060e-01,1.067181410348556903e-01,1.102956993217701215e-01,1.143831268684341596e-01,1.422118379445044267e-01
1.078125000000000000e+00,1.391404947851394014e-01,1.109039137441309997e-01,1.065443320493919266e-01,1.020835092702034735e-01,1.444320321913349359e-01,1.024084684570110843e-01,1.053065815257573506e-01,1.075851703163135387e-01,1.419707515116503116e-01
1.796875000000000000e+00,1.267547845021522734e-01,1.011286912224770435e-01,9.607285323347676542e-02,9.352399285421701680e-02,1.322033622651675178e-01,9.388768769436682537e-02,9.556806848274244925e-02,9.716929984661264175e-02,1.311134905186636390e-01
2.515625000000000000e+00,1.051130777893036078e-01,8.744512964690337453e-02,8.329985928606868650e-02,8.213166401808595640e-02,1.106430069812328609e-01,8.283205670908717899e-02,8.296220462384240601e-02,8.335373724865940970e-02,1.126669467562872035e-01
3.234375000000000000e+00,7.892113699745656463e-02,7.265327288215249479e-02,7.032994994630760444e-02,6.945468106779005557e-02,8.341813461427562137e-02,7.070858715673511430e-02,7.021131737259882211e-02,6.913773590158657500e-02,8.673345203134311121e-02
3.953125000000000000e+00,5.340018610224660234e-02,5.821669377991462585e-02,5.743564643601953290e-02,5.712304353601582729e-02,5.683633203158462016e-02,5.887765852670992506e-02,5.767473799145905744e-02,5.544620798300713832e-02,6.073884488460856018e-02
4.671875000000000000e+00,3.282988071810071656e-02,4.480845766407677566e-02,4.552958770906963271e-02,4.565183665993140932e-02,3.473963287512740750e-02,4.805663025760401053e-02,4.573318965499691136e-02,4.325563594476893731e-02,3.897860665651688844e-02
