# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,nan
-3.812500000000000000e+00,nan
-3.687500000000000000e+00,nan
-3.562500000000000000e+00,nan
-3.437500000000000000e+00,nan
-3.312500000000000000e+00,nan
-3.187500000000000000e+00,nan
-3.062500000000000000e+00,nan
-2.937500000000000000e+00,nan
-2.812500000000000000e+00,5.087423333333332964e-01
-2.687500000000000000e+00,3.366337307692308101e-01
-2.562500000000000000e+00,2.292287500000000228e-02
-2.437500000000000000e+00,2.703274913043477445e-01
-2.312500000000000000e+00,2.759013212435232898e-01
-2.187500000000000000e+00,4.080005207207203499e-01
-2.062500000000000000e+00,4.054323373913037432e-01
-1.937500000000000000e+00,4.589207203623458797e-01
-1.812500000000000000e+00,4.189204504735100087e-01
-1.687500000000000000e+00,3.683492936378466309e-01
-1.562500000000000000e+00,2.599246826173013392e-01
-1.437500000000000000e+00,1.727338389680394826e-01
-1.312500000000000000e+00,4.549257491012934085e-02
-1.187500000000000000e+00,-7.313237075700769647e-03
-1.062500000000000000e+00,-4.184718640470826145e-02
-9.375000000000000000e-01,-1.611621962616811149e-02
-8.125000000000000000e-01,3.392730357067220287e-02
-6.875000000000000000e-01,1.017470695748083492e-01
-5.625000000000000000e-01,1.902670561933315074e-01
-4.375000000000000000e-01,2.759014246925313163e-01
-3.125000000000000000e-01,3.515506356637870811e-01
-1.875000000000000000e-01,4.175499646627476302e-01
-6.250000000000000000e-02,4.531135112196021941e-01
6.250000000000000000e-02,4.472639321067757856e-01
1.875000000000000000e-01,4.093198558493353900e-01
3.125000000000000000e-01,3.532962046698424063e-01
4.375000000000000000e-01,2.838237582489610555e-01
5.625000000000000000e-01,1.828930077541857380e-01
6.875000000000000000e-01,7.555721814486925092e-02
8.125000000000000000e-01,-7.213478683514632644e-03
9.375000000000000000e-01,-3.478435276378631646e-02
1.062500000000000000e+00,-5.154497799552621579e-02
1.187500000000000000e+00,4.985815449577843915e-03
1.312500000000000000e+00,6.211385645481606876e-02
1.437500000000000000e+00,1.720332354095507055e-01
1.562500000000000000e+00,2.676895822695867788e-01
1.687500000000000000e+00,3.536089383921867668e-01
1.812500000000000000e+00,3.666661648420389552e-01
1.937500000000000000e+00,4.152371671842650658e-01
2.062500000000000000e+00,3.862267116374868414e-01
2.187500000000000000e+00,2.741930739219715085e-01
2.312500000000000000e+00,1.766296759259259053e-01
2.437500000000000000e+00,1.073057371428571549e-01
2.562500000000000000e+00,4.932098913043476973e-02
2.687500000000000000e+00,-1.966292727272727359e-01
2.812500000000000000e+00,-8.220512857142857621e-01
2.937500000000000000e+00,-9.307814999999999284e-01
3.062500000000000000e+00,nan
3.187500000000000000e+00,nan
3.312500000000000000e+00,nan
3.437500000000000000e+00,nan
3.562500000000000000e+00,nan
3.687500000000000000e+00,nan
3.812500000000000000e+00,nan
3.937500000000000000e+00,nan
