# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,1.496340414227184334e+00
-3.812500000000000000e+00,1.493879530494560015e+00
-3.687500000000000000e+00,1.491249733645448661e+00
-3.562500000000000000e+00,1.488432937249602572e+00
-3.437500000000000000e+00,1.485408365314381474e+00
-3.312500000000000000e+00,1.482152030826308087e+00
-3.187500000000000000e+00,1.478636087646031605e+00
-3.062500000000000000e+00,1.474828018318579792e+00
-2.937500000000000000e+00,1.470689607215839301e+00
-2.812500000000000000e+00,1.466175629948056836e+00
-2.687500000000000000e+00,1.461232163766773784e+00
-2.562500000000000000e+00,1.455794386250345074e+00
-2.437500000000000000e+00,1.449783676028077561e+00
-2.312500000000000000e+00,1.443103753381857590e+00
-2.187500000000000000e+00,1.435635494100016674e+00
-2.062500000000000000e+00,1.427229917302870410e+00
-1.937500000000000000e+00,1.417698709385475375e+00
-1.812500000000000000e+00,1.406801624759806968e+00
-1.687500000000000000e+00,1.394229698945033125e+00
-1.562500000000000000e+00,1.379578261608342737e+00
-1.437500000000000000e+00,1.362314323802534144e+00
-1.312500000000000000e+00,1.341722125396430876e+00
-1.187500000000000000e+00,1.316815227887582873e+00
-1.062500000000000000e+00,1.286220285024729293e+00
-9.375000000000000000e-01,1.247987360132780665e+00
-8.125000000000000000e-01,1.199247543025566465e+00
-6.875000000000000000e-01,1.135654122443821246e+00
-5.625000000000000000e-01,1.050313689089151570e+00
-4.375000000000000000e-01,9.319159184772988214e-01
-3.125000000000000000e-01,7.622275836111555014e-01
-1.875000000000000000e-01,5.164207931996973588e-01
-6.250000000000000000e-02,1.815363318192499409e-01
6.250000000000000000e-02,-1.969753551509688394e-01
1.875000000000000000e-01,-5.279249833173420559e-01
3.125000000000000000e-01,-7.696855205142069112e-01
4.375000000000000000e-01,-9.366872153314536043e-01
5.625000000000000000e-01,-1.053701034119967739e+00
6.875000000000000000e-01,-1.138352132706806463e+00
8.125000000000000000e-01,-1.201461877430128222e+00
9.375000000000000000e-01,-1.249822655225134360e+00
1.062500000000000000e+00,-1.287739661808977809e+00
1.187500000000000000e+00,-1.318058784290260688e+00
1.312500000000000000e+00,-1.342737513692457307e+00
1.437500000000000000e+00,-1.363145916488468279e+00
1.562500000000000000e+00,-1.380262354739963948e+00
1.687500000000000000e+00,-1.394797733654844274e+00
1.812500000000000000e+00,-1.407281385035589416e+00
1.937500000000000000e+00,-1.418111341521151259e+00
2.062500000000000000e+00,-1.427590635822613585e+00
2.187500000000000000e+00,-1.435954474198724018e+00
2.312500000000000000e+00,-1.443388202894674732e+00
2.437500000000000000e+00,-1.450039039800521623e+00
2.562500000000000000e+00,-1.456024946902385153e+00
2.687500000000000000e+00,-1.461441375786212138e+00
2.812500000000000000e+00,-1.466366326297134703e+00
2.937500000000000000e+00,-1.470864138938211552e+00
3.062500000000000000e+00,-1.474988354829602777e+00
3.187500000000000000e+00,-1.478783891694539054e+00
3.312500000000000000e+00,-1.482288715987965189e+00
3.437500000000000000e+00,-1.485535140869995718e+00
3.562500000000000000e+00,-1.488550843671552215e+00
3.687500000000000000e+00,-1.491359670945607396e+00
3.812500000000000000e+00,-1.493982281065067586e+00
3.937500000000000000e+00,-1.496436661383629296e+00
