# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,6.274450430050351009e-04,2.714794874953257824e-03,3.192447105090668105e-03,3.814621315403365562e-03,8.223775550288523091e-04,3.653731207365701773e-03,2.742457102233180916e-03,3.032533705604065211e-03,9.021966430383764187e-04
-1.042187500000000000e+01,1.119063242936719571e-03,3.895387665443607924e-03,4.431200876025645843e-03,5.240802800799736552e-03,1.305128307683213343e-03,5.040619200563365918e-03,4.005179537404952340e-03,4.027355308738709769e-03,1.500186101689220553e-03
-9.703125000000000000e+00,1.844507406694134537e-03,5.395310343979773868e-03,6.170531555145658542e-03,7.088305451560841276e-03,2.084694183063656465e-03,6.864750438012373092e-03,5.787203714244998527e-03,5.484659793273362165e-03,2.338702132635629705e-03
-8.984375000000000000e+00,3.158809237625752678e-03,7.609504073218516761e-03,8.475355011900763749e-03,9.565870584255295808e-03,3.196253161737303266e-03,9.279973259383796080e-03,7.973018963523190172e-03,7.621666886362553697e-03,3.644461440150260304e-03
-8.265625000000000000e+00,4.986918024369850662e-03,1.035195144558631944e-02,1.143091100192250228e-02,1.265212684160978325e-02,4.903554029183319028e-03,1.233715035158906674e-02,1.098962946976967010e-02,1.056125228448396604e-02,5.313314791443766831e-03
-7.546875000000000000e+00,7.491719062387494459e-03,1.408258538502233856e-02,1.513828042047104736e-02,1.663459540738618930e-02,7.629516064428352659e-03,1.620516442782261868e-02,1.482555973066548849e-02,1.473371406684101902e-02,7.610185116211774792e-03
-6.828125000000000000e+00,1.131492810844538649e-02,1.893163768352484205e-02,2.011258034132167721e-02,2.211026827389558219e-02,1.139929699170666270e-02,2.129114377690032381e-02,2.018946226846641059e-02,2.006392522628836286e-02,1.116447703433986680e-02
-6.109375000000000000e+00,1.682240096014106512e-02,2.500244926598318637e-02,2.605261133606947416e-02,2.884334555939903691e-02,1.683763409863700891e-02,2.775348065453671006e-02,2.711497481329384202e-02,2.684682003841594444e-02,1.639017707714493510e-02
-5.390625000000000000e+00,2.455813160417960606e-02,3.278643721718749182e-02,3.392230159171480408e-02,3.710538700934772754e-02,2.436958658449533965e-02,3.557411716307833788e-02,3.546759941628704893e-02,3.516081824088147095e-02,2.341826372883308582e-02
-4.671875000000000000e+00,3.524302825913019910e-02,4.237734506044729677e-02,4.321924455933441600e-02,4.693115394850258526e-02,3.446407434750912296e-02,4.490608503933039147e-02,4.575955906281403002e-02,4.507452596747526380e-02,3.267448709757817676e-02
-3.953125000000000000e+00,4.908486910628710037e-02,5.370115618459153639e-02,5.486601717643534853e-02,5.822827190698901673e-02,4.695390020725614261e-02,5.598854976880238143e-02,5.751948947015338154e-02,5.706734978046976159e-02,4.507085573754160412e-02
-3.234375000000000000e+00,6.556755974047703828e-02,6.639677289450079956e-02,6.840951634675326853e-02,7.049053074493470683e-02,6.292839465480207228e-02,6.743521169924179826e-02,7.042450605294542365e-02,7.100691511474535589e-02,6.052900264172605266e-02
-2.515625000000000000e+00,8.394267276666764199e-02,8.041706229363272673e-02,8.272972292634409031e-02,8.307267928338685214e-02,8.043020121011215662e-02,7.958909328210363177e-02,8.386433165641449250e-02,8.459242134138442171e-02,7.896574381778302676e-02
-1.796875000000000000e+00,1.029698128724964856e-01,9.479755211037603491e-02,9.546245512347488471e-02,9.460080968809359003e-02,9.988013070711934671e-02,9.049577418824811259e-02,9.629003947739708802e-02,9.668713062654729629e-02,9.894742261879106715e-02
-1.078125000000000000e+00,1.216793534952875927e-01,1.068722712922146045e-01,1.064369812677549848e-01,1.027189584013149110e-01,1.193435005540748328e-01,9.947098696113103322e-02,1.053316625080838315e-01,1.071354307017102214e-01,1.178700216422608471e-01
-3.593750000000000000e-01,1.356058722452331833e-01,1.137933426375771911e-01,1.125618653639909594e-01,1.064292089591312995e-01,1.360162348639546714e-01,1.052084746003070781e-01,1.104131099712787195e-01,1.132772683965863336e-01,1.339045986287891732e-01
3.593750000000000000e-01,1.423689675883151040e-01,1.150938085464414951e-01,1.118598164942509465e-01,1.053238505207138853e-01,1.448252046839701435e-01,1.059926530556010299e-01,1.102518075542851667e-01,1.127876494970414811e-01,1.420846935286425028e-01
1.078125000000000000e+00,1.409610217937957433e-01,1.101559199747678963e-01,1.048698644703824207e-01,1.006591876726804641e-01,1.439447887399630810e-01,1.012904254418390132e-01,1.049472578438818554e-01,1.065149609114591084e-01,1.411397678738731121e-01
1.796875000000000000e+00,1.290886603998224469e-01,1.000000862175159655e-01,9.492680483812701575e-02,9.250946739445957412e-02,1.304489773575396583e-01,9.385530076424011825e-02,9.526876480953262727e-02,9.675622985840827417e-02,1.300568232034683414e-01
2.515625000000000000e+00,1.076993058631123823e-01,8.615430270972374016e-02,8.274739260945122854e-02,8.124878650694379589e-02,1.087004452705637308e-01,8.287915152854721801e-02,8.262636203914151822e-02,8.283185996250300165e-02,1.101032919974153368e-01
