# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,4.033158366586468008e-03,1.197995438932231288e-01,6.806381720160073479e-02
-7.612499999999999822e-01,4.887336777734598882e-03,1.589155617961831302e-01,8.970181468338425668e-02
-7.087499999999999911e-01,5.679815724019179196e-03,1.889312849848486797e-01,1.640631076068451988e-01
-6.562500000000000000e-01,4.684858122089031671e-03,2.527836760026199725e-01,2.031739603425664065e-01
-6.037500000000000089e-01,6.134885708385749876e-03,3.135546046076502225e-01,3.118500301649396733e-01
-5.512499999999999067e-01,5.704980178191283030e-03,4.473180316814421853e-01,3.482807938096655342e-01
-4.987499999999999156e-01,8.772792327758517986e-03,5.208740432267362497e-01,4.297813695611759077e-01
-4.462499999999999800e-01,9.720587816694275726e-03,5.964787615574000945e-01,5.126510755761449767e-01
-3.937499999999999889e-01,2.099480407561199816e-02,6.352636421382491516e-01,5.651418079387957594e-01
-3.412499999999999423e-01,3.027869307673108218e-02,6.694089977204872310e-01,7.259473537252604247e-01
-2.887499999999999512e-01,4.518910153021406251e-02,7.723572518260847231e-01,7.627115607643583095e-01
-2.362499999999999600e-01,6.832128910084314666e-02,8.432902711687638719e-01,8.616382526637238470e-01
-1.837499999999999689e-01,1.106976839385100386e-01,9.489253679201725689e-01,9.286893855086361116e-01
-1.312499999999999778e-01,1.620563035295606857e-01,9.847879349740923383e-01,1.011365048037896175e+00
-7.874999999999998668e-02,2.543289578146670227e-01,1.036233772009242271e+00,9.927025160716016483e-01
-2.624999999999999556e-02,3.658241688045513196e-01,9.443119014394137922e-01,9.789708986278274905e-01
2.624999999999999556e-02,4.823100815349702364e-01,9.133699039238699635e-01,1.034375125044979304e+00
7.874999999999998668e-02,5.983387277647472802e-01,9.408237122546501130e-01,9.568694634826450107e-01
1.312499999999999778e-01,7.023249276089290616e-01,9.719214838088174879e-01,9.454019428105389089e-01
1.837500000000000244e-01,8.338652308485472453e-01,8.362715714197566097e-01,9.783908416997533219e-01
2.362500000000000711e-01,9.446958188476608509e-01,7.951286159926742592e-01,9.721577234786891175e-01
2.887500000000000622e-01,1.112561594806907195e+00,7.700031413805565883e-01,8.359439805201122065e-01
3.412500000000000533e-01,1.284434759138266324e+00,6.701966118766253810e-01,7.458282807643911161e-01
3.937500000000000444e-01,1.377521336016136688e+00,6.342529042913861437e-01,6.344641755156050777e-01
4.462500000000000355e-01,1.441046670645802275e+00,6.063077442553799212e-01,5.697084258873541529e-01
4.987500000000000266e-01,1.394943276770983065e+00,5.215717109302909771e-01,4.788602905131590926e-01
5.512500000000000178e-01,1.467299117665028740e+00,4.914392408140650925e-01,4.489823738429086775e-01
6.037500000000000089e-01,1.565029868371149657e+00,4.274907181287933011e-01,3.568509614028692600e-01
6.562500000000000000e-01,1.494203707478493959e+00,3.539539384013238865e-01,3.393901783484628010e-01
7.087499999999999911e-01,1.299954638136344265e+00,3.013491534569781582e-01,3.468332980838823021e-01
7.612499999999999822e-01,1.089678602824381448e+00,2.177107841042171532e-01,2.637766696583132009e-01
8.137499999999999734e-01,8.521012722686310825e-01,1.625931656331420228e-01,1.850525242810431570e-01
