# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.228037601622268937e-01,4.468848519703385591e+00,7.831943167167932929e-01,6.966161032539843312e+00,-2.018610176642561885e-02,5.032208695666440246e-01,-2.617497644295674677e-02,1.865420069194422339e-02,-3.422704685484151410e-01,1.950721059293464288e-02,2.622049526562036381e-01,5.247396238233187349e-01,3.406333235776697332e-01,3.087237632013204447e-01
