# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,6.470717330940526247e-04,2.487926819418697071e-03,3.337645237418814404e-03,3.699291721074323899e-03,7.473996345964588686e-04,3.362109947464724143e-03,2.857066773664940825e-03,2.940309980637260522e-03,8.967860227831798590e-04
-1.042187500000000000e+01,1.201775811848058376e-03,3.554456420804589633e-03,4.481962165613030159e-03,5.149202291024376765e-03,1.219992671446990060e-03,4.603254610640403026e-03,4.075725858694713086e-03,4.080342707525493745e-03,1.518000287994361033e-03
-9.703125000000000000e+00,1.897814850443044817e-03,5.153951561598615200e-03,6.136897993655535989e-03,7.216318983142768796e-03,1.894394395991057418e-03,6.404230136346029424e-03,5.784717543423435575e-03,5.495333359114385613e-03,2.324317446975811188e-03
-8.984375000000000000e+00,3.222233226437268370e-03,7.260994945945853547e-03,8.325786173092304329e-03,9.691802198613291841e-03,3.103546095492785116e-03,8.827595392667746121e-03,8.213257383813496459e-03,7.688277636203453072e-03,3.576174102871661382e-03
-8.265625000000000000e+00,5.184778962718657527e-03,9.932590197451485539e-03,1.107026259420222994e-02,1.285462841833089759e-02,4.837640234234386917e-03,1.198388619577055170e-02,1.127929497229613817e-02,1.066632268601677702e-02,5.089957456694893696e-03
-7.546875000000000000e+00,7.899377176575484230e-03,1.353293068708794240e-02,1.504282932396602129e-02,1.702733837062319483e-02,7.530337376600341852e-03,1.621115397917043816e-02,1.508559575450033746e-02,1.428875819623499389e-02,7.455525450377785586e-03
-6.828125000000000000e+00,1.217080776819112406e-02,1.843714829321836321e-02,1.973084614766050168e-02,2.245164955945226637e-02,1.131426565318692339e-02,2.140206414630884194e-02,2.016140006687314537e-02,1.951858170662135183e-02,1.082391069884857532e-02
-6.109375000000000000e+00,1.808760069166347184e-02,2.476152875808517589e-02,2.591643106082913706e-02,2.931587281463686814e-02,1.663667741941352030e-02,2.796592707748419768e-02,2.674941352647757301e-02,2.622992263019947173e-02,1.598889017928190742e-02
-5.390625000000000000e+00,2.630605013296026529e-02,3.266500452192023368e-02,3.395762733450678056e-02,3.736256700396291264e-02,2.387717201959217717e-02,3.601993362613227501e-02,3.509973259775371612e-02,3.479774318646969983e-02,2.269300408100843880e-02
-4.671875000000000000e+00,3.712397059227458967e-02,4.211952415561853735e-02,4.383398240998905709e-02,4.679115235775876264e-02,3.355728789318170036e-02,4.551502776991026705e-02,4.534641861747316233e-02,4.463368143372248992e-02,3.165358480434952299e-02
-3.953125000000000000e+00,5.036673793674981831e-02,5.364334407900735874e-02,5.521335153846218535e-02,5.773658367579815459e-02,4.601672149737466577e-02,5.628094369618810711e-02,5.705904587122281185e-02,5.661139646622203453e-02,4.380980897788675638e-02
-3.234375000000000000e+00,6.692631662250407565e-02,6.675707975672381944e-02,6.856612165494826994e-02,7.015830632120922949e-02,6.156759846707630934e-02,6.846048806421635435e-02,7.043600564920771134e-02,7.032746941199588542e-02,5.901735174936179051e-02
-2.515625000000000000e+00,8.505645229121680528e-02,8.109168301844280058e-02,8.310360086439159966e-02,8.257065565769403093e-02,7.901072335159871340e-02,8.081076557395550086e-02,8.363639576098554074e-02,8.406574022971262383e-02,7.718581942720231792e-02
-1.796875000000000000e+00,1.047720419112170565e-01,9.509903447637586826e-02,9.679285698805881188e-02,9.392059832325500013e-02,9.922537920666336941e-02,9.159792387232160160e-02,9.536987731411705749e-02,9.720561979063430114e-02,9.738676041601265765e-02
-1.078125000000000000e+00,1.230725031105201206e-01,1.069679950800337259e-01,1.079864417218730915e-01,1.022306284343096339e-01,1.189226907163665331e-01,1.001901676177820166e-01,1.045340805818288366e-01,1.075488992221697027e-01,1.175083452933091133e-01
-3.593750000000000000e-01,1.366579912940840413e-01,1.145239402687766306e-01,1.141432467833453784e-01,1.064519231884823725e-01,1.363094898822927725e-01,1.054558448234311357e-01,1.092230351499229729e-01,1.137211522517562051e-01,1.339940868846135613e-01
3.593750000000000000e-01,1.425951165467377324e-01,1.158428507955230752e-01,1.128156878308818056e-01,1.057420469085990772e-01,1.458599554518574537e-01,1.057824210649872115e-01,1.097172178045947438e-01,1.136475100557496759e-01,1.422480117863003657e-01
1.078125000000000000e+00,1.394361819313496842e-01,1.113820355570711435e-01,1.059160799016625187e-01,1.008744238885462552e-01,1.448625721366831876e-01,1.012853185674728596e-01,1.049969948537227554e-01,1.075978681121428915e-01,1.422151827933154922e-01
1.796875000000000000e+00,1.261266771854675783e-01,1.014075148376692576e-01,9.534318179896636436e-02,9.270537118284945255e-02,1.324535414603924266e-01,9.381707925322595176e-02,9.517043502035338332e-02,9.719891015978798787e-02,1.317581293806550924e-01
2.515625000000000000e+00,1.044698383089157773e-01,8.752789420876372350e-02,8.256824580822089144e-02,8.116556871207440682e-02,1.107241576618045314e-01,8.317169117797841571e-02,8.252638369750638081e-02,8.326190218140361310e-02,1.124370850379364378e-01
3.234375000000000000e+00,7.874205614998278091e-02,7.288233428729755381e-02,6.892499111480261675e-02,6.898282992537964342e-02,8.360174589439062220e-02,7.044617354307719514e-02,7.022760768862676417e-02,6.917735329611365835e-02,8.664322243969527215e-02
3.953125000000000000e+00,5.323533611759910522e-02,5.856329489057770371e-02,5.619117873505372063e-02,5.676156440575256396e-02,5.644191056627185371e-02,5.817761966495701292e-02,5.788744609756639459e-02,5.591808672720423312e-02,6.078602939721356596e-02
4.671875000000000000e+00,3.246843253862483764e-02,4.532835086755999249e-02,4.454284245640181827e-02,4.583070235263772552e-02,3.422359521237107460e-02,4.744324044480243557e-02,4.620657969718847818e-02,4.383054549833645397e-02,3.918659709067451313e-02
5.390625000000000000e+00,1.759354016736317319e-02,3.446514682477315461e-02,3.455234479743480441e-02,3.621761647892955682e-02,1.912363104269447153e-02,3.819398975297743498e-02,3.632824974477735086e-02,3.371727561060355871e-02,2.329617361512983584e-02
6.109375000000000000e+00,8.890330070448287936e-03,2.578207314492234059e-02,2.663337141980500616e-02,2.809420019994821743e-02,9.902386308616777100e-03,3.014826943527878361e-02,2.774824330209564940e-02,2.561508246037210584e-02,1.238724795716111306e-02
6.828125000000000000e+00,4.035978007064103604e-03,1.888256645440258147e-02,1.996895827130372447e-02,2.121682553146618175e-02,4.691668702278969753e-03,2.347363353411499598e-02,2.042908003340280360e-02,1.893880106810906863e-02,5.680651041202576176e-03
7.546875000000000000e+00,1.801224951418314065e-03,1.367002695254419635e-02,1.476385026681657428e-02,1.581565747355717297e-02,2.130932350887419693e-03,1.767927495901228802e-02,1.467297324199040576e-02,1.371938134798903787e-02,2.387909382593450969e-03
8.265625000000000000e+00,7.719008937171102517e-04,9.775643882209167357e-03,1.084071900896761351e-02,1.155303635139897679e-02,9.568931802472056174e-04,1.286899680996815391e-02,1.058332595592016180e-02,9.998206353954857545e-03,9.293439382936683575e-04
8.984375000000000000e+00,3.372634299709810469e-04,6.896810959972507482e-03,7.885094685734084577e-03,8.425354847264567015e-03,3.921393217905540089e-04,9.256700046915696672e-03,7.580891628205908492e-03,7.241483872542448831e-03,3.187624247947231011e-04
9.703125000000000000e+00,1.305627847184679139e-04,4.909283960270205763e-03,5.565233366418314252e-03,6.025536732251455391e-03,1.299510039086720816e-04,6.440949312474574494e-03,5.598969081721453904e-03,5.223984596517771035e-03,7.818140622006633544e-05
1.042187500000000000e+01,5.405233892749623369e-05,3.519969915002977862e-03,4.096664884051309449e-03,4.245005832952481774e-03,3.193020793014131331e-05,4.614644927490988736e-03,3.950589127060879190e-03,3.697827935994937257e-03,2.194411864517369795e-05
1.114062500000000000e+01,2.233229128309569553e-05,2.479417247018003961e-03,3.056013487552252696e-03,3.020087683111860339e-03,6.020808851691161143e-06,3.413028801563158972e-03,2.768297429098018261e-03,2.700577654028553983e-03,7.552736681380088343e-06
