# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,7.234424342426383492e-02,1.452104458506263684e-01,1.114244075796794187e-01
-7.612499999999999822e-01,9.486441730500325131e-02,1.861135012856280635e-01,1.523467730548582755e-01
-7.087499999999999911e-01,1.234643901953941941e-01,2.350255610432777087e-01,2.004643915346494276e-01
-6.562500000000000000e-01,1.597889120159158016e-01,2.888632287878641902e-01,2.567150785463057083e-01
-6.037500000000000089e-01,2.021817193213588659e-01,3.507677598722456214e-01,3.219564781756082961e-01
-5.512499999999999067e-01,2.529095559857190700e-01,4.172447280591737306e-01,3.934806148866868969e-01
-4.987499999999999156e-01,3.160150494527734777e-01,4.936936547431202693e-01,4.767722245510237489e-01
-4.462499999999999800e-01,3.869606917605683538e-01,5.686126660033462565e-01,5.637279312820673294e-01
-3.937499999999999889e-01,4.578022383449367183e-01,6.491701356213827045e-01,6.489596744696207731e-01
-3.412499999999999423e-01,5.414280529451293011e-01,7.241364592230423725e-01,7.300641022711780170e-01
-2.887499999999999512e-01,6.256901869028250740e-01,7.977717319395457585e-01,8.097168266980170337e-01
-2.362499999999999600e-01,7.052369555315189942e-01,8.662208075040404021e-01,8.803127025424631880e-01
-1.837499999999999689e-01,7.877539597931697557e-01,9.207267382269008760e-01,9.435208826914722735e-01
-1.312499999999999778e-01,8.688054734487465902e-01,9.633216040827845550e-01,9.953092596059730512e-01
-7.874999999999998668e-02,9.371639498700771176e-01,9.956775682782469383e-01,1.026430942190433182e+00
-2.624999999999999556e-02,9.921423484584577235e-01,1.007615843100623909e+00,1.040460293239527489e+00
2.624999999999999556e-02,1.026742976713046485e+00,1.004344628308532661e+00,1.036537124704259405e+00
7.874999999999998668e-02,1.046605347834166144e+00,9.830144579593469434e-01,1.015534434405325870e+00
1.312499999999999778e-01,1.048436479189684967e+00,9.499098297524988244e-01,9.769036033391224061e-01
1.837500000000000244e-01,1.033906049805384031e+00,8.977741775893588461e-01,9.263127719803687654e-01
2.362500000000000711e-01,1.001083364517576513e+00,8.386782024175252204e-01,8.690164328330396426e-01
2.887500000000000622e-01,9.551226692745881097e-01,7.757188442282118013e-01,7.977624032387606867e-01
3.412500000000000533e-01,8.991554115199106301e-01,7.006649551964264644e-01,7.244206030148795383e-01
3.937500000000000444e-01,8.261088204308479899e-01,6.256665845902567025e-01,6.442495895646753734e-01
4.462500000000000355e-01,7.445281076899217254e-01,5.514491616768607551e-01,5.568139781995578019e-01
4.987500000000000266e-01,6.620636598550333485e-01,4.833130578191558446e-01,4.707094160041398467e-01
5.512500000000000178e-01,5.786844410052468524e-01,4.124956779883915958e-01,3.931612220204210306e-01
6.037500000000000089e-01,4.921568634673656462e-01,3.507438205166404921e-01,3.250639388363243398e-01
6.562500000000000000e-01,4.101565079801517411e-01,2.921510828112950930e-01,2.638268556881059879e-01
7.087499999999999911e-01,3.320267266701512066e-01,2.374662817401013704e-01,2.096399169883546854e-01
7.612499999999999822e-01,2.617904984979333993e-01,1.879565047484524909e-01,1.616656202591253977e-01
8.137499999999999734e-01,2.044989784121963861e-01,1.460993466541563590e-01,1.243385532230257551e-01
