# omega_z*kolmogorov_time,angle_z
-3.937500000000000000e+00,nan
-3.812500000000000000e+00,nan
-3.687500000000000000e+00,nan
-3.562500000000000000e+00,nan
-3.437500000000000000e+00,nan
-3.312500000000000000e+00,nan
-3.187500000000000000e+00,nan
-3.062500000000000000e+00,nan
-2.937500000000000000e+00,nan
-2.812500000000000000e+00,nan
-2.687500000000000000e+00,nan
-2.562500000000000000e+00,-2.107590861030449236e+00
-2.437500000000000000e+00,-2.783305740120825433e+00
-2.312500000000000000e+00,3.050226134004679235e+00
-2.187500000000000000e+00,2.878355475016392440e+00
-2.062500000000000000e+00,2.626472389119228090e+00
-1.937500000000000000e+00,2.522487371941415812e+00
-1.812500000000000000e+00,2.319689930544869938e+00
-1.687500000000000000e+00,2.126528630952417842e+00
-1.562500000000000000e+00,1.906249271009728741e+00
-1.437500000000000000e+00,1.728776018967521422e+00
-1.312500000000000000e+00,1.534862164680262042e+00
-1.187500000000000000e+00,1.344225845596554336e+00
-1.062500000000000000e+00,1.148282397037361235e+00
-9.375000000000000000e-01,9.828556427949451946e-01
-8.125000000000000000e-01,8.515252496949727856e-01
-6.875000000000000000e-01,7.214498984801942516e-01
-5.625000000000000000e-01,6.089947070383667782e-01
-4.375000000000000000e-01,4.871361699356461239e-01
-3.125000000000000000e-01,3.608508423246049035e-01
-1.875000000000000000e-01,2.213597540431534727e-01
-6.250000000000000000e-02,8.824567144642439520e-02
6.250000000000000000e-02,-4.812304715430665292e-02
1.875000000000000000e-01,-1.785141151311378238e-01
3.125000000000000000e-01,-3.200348241184334253e-01
4.375000000000000000e-01,-4.698522920706149630e-01
5.625000000000000000e-01,-6.108470958228999770e-01
6.875000000000000000e-01,-7.545283378061178325e-01
8.125000000000000000e-01,-9.157281165317486815e-01
9.375000000000000000e-01,-1.087565522353456826e+00
1.062500000000000000e+00,-1.288082018815758234e+00
1.187500000000000000e+00,-1.475504898289503819e+00
1.312500000000000000e+00,-1.661294903569638937e+00
1.437500000000000000e+00,-1.850280107060055190e+00
1.562500000000000000e+00,-1.909998823520131284e+00
1.687500000000000000e+00,-2.004717415779451173e+00
1.812500000000000000e+00,-2.234518307881144583e+00
1.937500000000000000e+00,-2.330792131572485992e+00
2.062500000000000000e+00,-2.620181504970766184e+00
2.187500000000000000e+00,-2.958274025590163170e+00
2.312500000000000000e+00,-3.109425904050350908e+00
2.437500000000000000e+00,2.602552236610070402e+00
2.562500000000000000e+00,2.382758344271674211e+00
2.687500000000000000e+00,2.720776281216047643e+00
2.812500000000000000e+00,2.422919239927864510e+00
2.937500000000000000e+00,2.154142719333221212e+00
3.062500000000000000e+00,2.026367659156585344e+00
3.187500000000000000e+00,1.931488224288578026e+00
3.312500000000000000e+00,nan
3.437500000000000000e+00,nan
3.562500000000000000e+00,nan
3.687500000000000000e+00,nan
3.812500000000000000e+00,nan
3.937500000000000000e+00,nan
