# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,5.569379858946370580e-04,2.280606440818135159e-03,2.782783951868834666e-03,3.890321769005835543e-03,7.001869147076730977e-04,3.027649542302559074e-03,2.568411816416443175e-03,2.075153454360968274e-03,7.950814783080838947e-04
-1.042187500000000000e+01,1.111504062224554857e-03,3.280570116651528294e-03,4.076811476107102157e-03,5.397739270586405201e-03,1.110193189168112585e-03,4.055242423288342446e-03,3.875850260921745276e-03,2.949789539334008847e-03,1.292726455220799325e-03
-9.703125000000000000e+00,2.023689961839237120e-03,4.428314838813347809e-03,5.616494811445688941e-03,7.299210510359373238e-03,1.596971842041004829e-03,5.417414868141373629e-03,5.659805116250542570e-03,4.292060454855859894e-03,2.125769474215338014e-03
-8.984375000000000000e+00,3.344946359217232032e-03,6.206334976791047335e-03,7.821685002559281008e-03,9.857262902510892724e-03,2.622181848574158761e-03,7.280281734885129738e-03,7.956535287888213959e-03,6.180261076695140084e-03,2.995823136410003407e-03
-8.265625000000000000e+00,5.372080544885661328e-03,8.743393351890588194e-03,1.060173796124115435e-02,1.349478681339401354e-02,4.112997072101273049e-03,1.001724916638610172e-02,1.111691517600983323e-02,9.110358905080925829e-03,4.433318281423878453e-03
-7.546875000000000000e+00,8.339529139828813498e-03,1.244962121125344282e-02,1.374484987146330425e-02,1.778043297462455347e-02,6.445589061444378064e-03,1.384104256087989593e-02,1.501314787583868902e-02,1.329277337953068891e-02,6.476487392617138843e-03
-6.828125000000000000e+00,1.248705388124054724e-02,1.664219241566456883e-02,1.792485146663377535e-02,2.337033652535795702e-02,9.756069666253088316e-03,1.926751445591029163e-02,2.052540419296028720e-02,1.835490112155612960e-02,9.755945254079606554e-03
-6.109375000000000000e+00,1.860251480115152067e-02,2.245189756505535511e-02,2.367597570014541922e-02,3.021021982903943429e-02,1.449396006998281312e-02,2.632073386701339057e-02,2.636975673410543730e-02,2.516378055972527672e-02,1.426168000776286034e-02
-5.390625000000000000e+00,2.904725088756610410e-02,3.024773363337817170e-02,3.159554200865510865e-02,3.828401425936620028e-02,2.102360579453350919e-02,3.442786225604895639e-02,3.529024147385941695e-02,3.273313080066030112e-02,2.037342609668385887e-02
-4.671875000000000000e+00,4.153071667796658789e-02,3.978859633327294643e-02,4.146807547859921589e-02,4.728261186726296500e-02,3.120949052192593942e-02,4.400504231424423596e-02,4.522565394847107012e-02,4.228146722064769769e-02,2.886788676109300691e-02
-3.953125000000000000e+00,5.625842862590735294e-02,5.081781736345152706e-02,5.426272387623624210e-02,5.829565731289153979e-02,4.404449437630966746e-02,5.570594314715142381e-02,5.743937258492649856e-02,5.539318096650858864e-02,4.051269294247044489e-02
-3.234375000000000000e+00,7.243526398999455829e-02,6.374547944740956151e-02,6.940780072267196954e-02,6.999029931266104176e-02,5.941586324128848157e-02,6.779264913577465190e-02,7.016124192464928688e-02,7.074956831562947968e-02,5.475231308145017683e-02
-2.515625000000000000e+00,9.299435862626052873e-02,7.893557284807899144e-02,8.490514823620637364e-02,8.326531799936894018e-02,7.774003352279598711e-02,8.099254342582136446e-02,8.270948237388144053e-02,8.714940224046840989e-02,7.345156650989735636e-02
-1.796875000000000000e+00,1.129222952780894185e-01,9.660632400614098392e-02,1.015240771162877892e-01,9.443749950532435988e-02,9.865371632076737340e-02,9.435710494136113902e-02,9.420810937925322426e-02,1.024651722735834131e-01,9.424305585208202218e-02
-1.078125000000000000e+00,1.282646227448955012e-01,1.126195648562177548e-01,1.170937161043232588e-01,1.015283609246120378e-01,1.209283353305142111e-01,1.035011312065231975e-01,1.029752605577266833e-01,1.133998994248417852e-01,1.158758305895051799e-01
-3.593750000000000000e-01,1.366135693836859066e-01,1.239052479921169403e-01,1.252109512227593258e-01,1.056385737698637417e-01,1.403596374518207290e-01,1.102368905437010743e-01,1.094445952003092054e-01,1.177980504402434958e-01,1.339575361478201609e-01
3.593750000000000000e-01,1.407993139404419281e-01,1.239890399022109263e-01,1.226769909930319064e-01,1.051980298183138596e-01,1.500243062348537992e-01,1.108223371315656264e-01,1.102953981073160616e-01,1.155602106974677329e-01,1.451443458785864615e-01
1.078125000000000000e+00,1.359292143378010020e-01,1.168477024295324490e-01,1.120198823028266122e-01,1.001386208052368193e-01,1.499092659384450577e-01,1.067397993846165571e-01,1.053530845684339939e-01,1.110248082763673483e-01,1.482861618507984314e-01
1.796875000000000000e+00,1.209386291560818893e-01,1.038210745256226142e-01,9.633877933258931658e-02,9.087881468422412401e-02,1.348110677351194719e-01,9.743215728990058111e-02,9.555579150338897043e-02,1.000947403850353523e-01,1.380222020610033795e-01
2.515625000000000000e+00,9.701181249521090288e-02,8.863638300661801084e-02,8.036934684183076605e-02,7.898135539892701951e-02,1.119382864277213147e-01,8.556673385300363199e-02,8.348485833881069684e-02,8.464312209506365259e-02,1.170591423038110784e-01
3.234375000000000000e+00,7.115605745907958857e-02,7.277144852815467524e-02,6.469255805969323370e-02,6.639976465288983942e-02,8.470457711949050394e-02,7.070436122007076052e-02,7.147472448048945715e-02,6.990586990269391510e-02,9.113153877924171087e-02
3.953125000000000000e+00,4.666301321972492200e-02,5.697207028586914052e-02,5.143991219771155282e-02,5.565157602522483038e-02,5.630326039258859439e-02,5.840151164634851261e-02,5.788998822672154765e-02,5.517472206445677568e-02,6.326745282925931579e-02
4.671875000000000000e+00,2.855740557203859456e-02,4.358879842600302257e-02,3.982146564822260093e-02,4.590738357371975525e-02,3.374684507181456572e-02,4.632032691482065173e-02,4.653427218251645486e-02,4.206526894595279120e-02,4.030434856102748514e-02
5.390625000000000000e+00,1.481052822068513151e-02,3.213706581772674681e-02,3.107904619998775458e-02,3.690618108780389234e-02,1.877460301187930045e-02,3.697940672012003244e-02,3.668693004837643434e-02,3.125816508670813121e-02,2.359788838032954653e-02
6.109375000000000000e+00,7.487880052602167991e-03,2.328978676973829376e-02,2.331279948641471617e-02,2.955591891901261647e-02,9.266893021446689915e-03,2.881614922820354557e-02,2.756747578617347802e-02,2.287732281459445294e-02,1.173127566068049056e-02
6.828125000000000000e+00,3.472150280913040895e-03,1.724666864458685583e-02,1.740458697197623528e-02,2.258818686171773157e-02,4.272857602678750352e-03,2.169200188120709930e-02,2.038630789542669047e-02,1.660899612195221656e-02,5.185600414557069507e-03
7.546875000000000000e+00,1.449706545922247987e-03,1.252887978896123980e-02,1.293967714904008075e-02,1.651939094912032932e-02,1.961743214212620899e-03,1.578474502225949913e-02,1.482965550709566989e-02,1.204367421670514589e-02,2.051659034614500450e-03
8.265625000000000000e+00,6.388591225540690829e-04,9.240374701648981087e-03,9.097588286697844487e-03,1.155098377444413460e-02,8.408019280381791435e-04,1.131991577395232741e-02,1.079569095445483302e-02,8.861713836820462112e-03,8.713810773389921551e-04
8.984375000000000000e+00,3.022929583377559522e-04,6.484241506862660313e-03,6.881719578905509151e-03,8.285840666767855384e-03,3.850223437848136602e-04,8.089559031133432276e-03,7.581772300413486265e-03,6.746687497651266026e-03,3.263984322149478473e-04
9.703125000000000000e+00,1.141949232911201515e-04,4.592908565738100177e-03,5.065258883720329119e-03,5.820627574212257696e-03,1.220776566524174763e-04,5.742807876253149847e-03,5.503244710912404483e-03,5.010311540200505787e-03,1.146448408227243891e-04
1.042187500000000000e+01,4.609111011627430374e-05,3.401759603670029188e-03,3.706103995215492136e-03,3.938598226734384491e-03,2.654835150744963999e-05,3.971452254180907540e-03,4.077397070656834516e-03,3.523712373776887070e-03,3.305072868162833280e-05
1.114062500000000000e+01,2.243548063802091073e-05,2.606877926137781982e-03,2.745406891018492210e-03,2.960429261506553490e-03,2.865551625454189124e-06,2.674787009016318159e-03,2.747972241431176701e-03,2.516071796918189791e-03,6.117532079034738818e-06
