# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,2.684515435801031538e-02,1.298725288475738038e-01,1.273892047697586238e-01
-7.612499999999999822e-01,3.094507236114816054e-02,1.828422996563228986e-01,2.165404623373941850e-01
-7.087499999999999911e-01,3.905921500018793430e-02,2.138819280487007091e-01,2.542127172374586963e-01
-6.562500000000000000e-01,5.552087850783451323e-02,2.386180989523294105e-01,2.925809344660175726e-01
-6.037500000000000089e-01,6.662764119706424126e-02,2.972908583734331645e-01,3.810135306775181974e-01
-5.512499999999999067e-01,7.227937986659210834e-02,3.546647667986659869e-01,4.612966773324866931e-01
-4.987499999999999156e-01,7.888073142550003358e-02,4.697912198325118194e-01,5.183763207570376563e-01
-4.462499999999999800e-01,9.701081433682988420e-02,5.428144571325884682e-01,6.188986666849954910e-01
-3.937499999999999889e-01,1.227787442679807856e-01,6.055213739655925798e-01,6.879048693379999913e-01
-3.412499999999999423e-01,1.425114142715809273e-01,6.912563628597462317e-01,6.993551167381308886e-01
-2.887499999999999512e-01,1.824417380276611989e-01,7.045401574999988759e-01,7.549242169460452789e-01
-2.362499999999999600e-01,2.332652998309418246e-01,7.124107451299099836e-01,8.463737369283929057e-01
-1.837499999999999689e-01,2.919982247936266373e-01,7.809027369082174319e-01,8.799948057545387003e-01
-1.312499999999999778e-01,3.785375227709436574e-01,8.667802717807875368e-01,9.239919879995991403e-01
-7.874999999999998668e-02,5.165683530453719641e-01,9.083770652241283106e-01,9.148877001323973968e-01
-2.624999999999999556e-02,5.672509958016606069e-01,9.272691926241795057e-01,9.240969020626047525e-01
2.624999999999999556e-02,6.477531353375156620e-01,9.991713877046627390e-01,9.632437603513595015e-01
7.874999999999998668e-02,7.555877003954241111e-01,1.020432325579460953e+00,9.647450542745431568e-01
1.312499999999999778e-01,8.594863590604037151e-01,9.888676976902420757e-01,8.956219755513030734e-01
1.837500000000000244e-01,9.471715850014584825e-01,9.303749525873905579e-01,8.998746956104651806e-01
2.362500000000000711e-01,1.042475858106348241e+00,8.918345240699396825e-01,8.546723840057746102e-01
2.887500000000000622e-01,1.082304266266526094e+00,8.807289346895128546e-01,8.174409008427895307e-01
3.412500000000000533e-01,1.214307009947382721e+00,8.653862084157524226e-01,7.371984533189334110e-01
3.937500000000000444e-01,1.228617640836781488e+00,7.556127886441607044e-01,6.509877549244085237e-01
4.462500000000000355e-01,1.203473034832634569e+00,6.458856244267684454e-01,5.499140508751845235e-01
4.987500000000000266e-01,1.212772504870296419e+00,5.440658035548117111e-01,5.013917501186115899e-01
5.512500000000000178e-01,1.224315790038603469e+00,4.700614778319744391e-01,4.310874405814075216e-01
6.037500000000000089e-01,1.168137807232322078e+00,4.184345688745551572e-01,3.731941533885481666e-01
6.562500000000000000e-01,1.080236815483438306e+00,3.417054904844687990e-01,3.095210145267046076e-01
7.087499999999999911e-01,9.711007437502102713e-01,3.035303263712981203e-01,2.366409038860814440e-01
7.612499999999999822e-01,8.088819866058202246e-01,2.061918520734869475e-01,1.944250407788323254e-01
8.137499999999999734e-01,6.984756299910005461e-01,1.585010209860269470e-01,1.658218644217612781e-01
