# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.628806608824505786e-01,5.705967629478127634e+00,6.408145184371867309e-01,7.391418801473286671e+00,-6.624396682021715943e-02,1.268323239495581234e-01,-5.359505062493554253e-03,3.461709281182030664e-03,-1.333221713851071577e-01,1.947110232656560150e-02,-8.488083140210991862e-02,3.264541372010986708e-01,3.252546806642824806e-01,3.101453332934855367e-01
