# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,5.935891187921485401e-02,1.366155797824221974e-01,1.069701233797792916e-01
-7.612499999999999822e-01,7.795733356272328829e-02,1.770017993602440165e-01,1.486850283722899457e-01
-7.087499999999999911e-01,1.047732593514627969e-01,2.252283116315967615e-01,1.955418010816525887e-01
-6.562500000000000000e-01,1.353894398151192224e-01,2.848745047831547361e-01,2.540637635721387233e-01
-6.037500000000000089e-01,1.719060190460929560e-01,3.468679171755003066e-01,3.208837627840618323e-01
-5.512499999999999067e-01,2.204249426872025019e-01,4.116535359123147941e-01,3.976145706529975454e-01
-4.987499999999999156e-01,2.734136354638637134e-01,4.872244996579834786e-01,4.750481542810787716e-01
-4.462499999999999800e-01,3.317198270600439924e-01,5.674043224792550966e-01,5.497777464010334958e-01
-3.937499999999999889e-01,4.075708924653909659e-01,6.462803051174261793e-01,6.382997784417696607e-01
-3.412499999999999423e-01,4.821430873312357868e-01,7.311377940175380896e-01,7.244684789388933233e-01
-2.887499999999999512e-01,5.674905135433083725e-01,8.115159202857151755e-01,8.083411394369193204e-01
-2.362499999999999600e-01,6.526948309066759046e-01,8.706419852163835849e-01,8.851015370473070965e-01
-1.837499999999999689e-01,7.403067796079105811e-01,9.269589097647106257e-01,9.474219255115455818e-01
-1.312499999999999778e-01,8.277576486216260410e-01,9.694949689071381549e-01,9.982411051411279601e-01
-7.874999999999998668e-02,8.993441349601817292e-01,9.972068510708592681e-01,1.026366886416608004e+00
-2.624999999999999556e-02,9.563221532496433142e-01,1.004321526272298870e+00,1.040401794760593912e+00
2.624999999999999556e-02,1.000368226397638560e+00,1.008467907431369381e+00,1.036134818270334046e+00
7.874999999999998668e-02,1.031361782938103877e+00,9.875822690038064122e-01,1.010446364960693399e+00
1.312499999999999778e-01,1.043464190105854339e+00,9.523671609558347351e-01,9.838719440211591838e-01
1.837500000000000244e-01,1.045460696163170056e+00,9.054715299532314354e-01,9.286203052005609360e-01
2.362500000000000711e-01,1.036706790713176396e+00,8.379523832840316544e-01,8.671522106965813270e-01
2.887500000000000622e-01,1.002983535492343536e+00,7.695651536315591956e-01,7.988163733936800570e-01
3.412500000000000533e-01,9.523445246375472628e-01,6.993246022110410909e-01,7.241648638208220135e-01
3.937500000000000444e-01,8.801570701762225779e-01,6.317029834450212933e-01,6.373223961532596960e-01
4.462500000000000355e-01,7.970785141919375372e-01,5.554910121756897468e-01,5.588471492162673249e-01
4.987500000000000266e-01,7.151872020013209097e-01,4.807556977786821562e-01,4.795632070252691115e-01
5.512500000000000178e-01,6.391598835197578321e-01,4.141228198994806320e-01,4.028268769292660534e-01
6.037500000000000089e-01,5.561078267437558065e-01,3.510017973201822183e-01,3.312202748205752556e-01
6.562500000000000000e-01,4.737783901815665888e-01,2.914393392604715527e-01,2.682777339272700012e-01
7.087499999999999911e-01,3.945445724542957500e-01,2.352470201418823403e-01,2.125835544992794590e-01
7.612499999999999822e-01,3.160120098144182377e-01,1.867708469713035280e-01,1.648144420746662508e-01
8.137499999999999734e-01,2.543304225362751914e-01,1.459277927209381154e-01,1.257289363895990608e-01
