# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,7.826869643486083399e-04,3.513394817742652651e-03,3.188890317603196127e-03,3.776526720995088387e-03,1.255777751688212131e-03,3.453513053168677863e-03,3.396364481168621680e-03,3.741243689586360235e-03,3.391643512177303890e-04
-1.042187500000000000e+01,1.043582619131477787e-03,3.153358814142289811e-03,5.356120896370578262e-03,4.353975770247841583e-03,1.753218800140884936e-03,5.057400149952891340e-03,4.674256245500337838e-03,5.677089448075241587e-03,1.236645403670801622e-03
-9.703125000000000000e+00,1.852359148958376269e-03,6.414554498928140384e-03,6.635503493015314398e-03,7.576906758998850321e-03,2.403718632732842683e-03,6.419772412023796830e-03,5.952950765692906036e-03,8.077577944129785484e-03,2.275010109706625348e-03
-8.984375000000000000e+00,3.142922987950976486e-03,7.484723627642239814e-03,1.015505277235792016e-02,9.797998433383654088e-03,4.153458824143295772e-03,9.010093555939397217e-03,8.416608502704025010e-03,8.383943984460517918e-03,3.186405597081454818e-03
-8.265625000000000000e+00,4.309996217013018632e-03,7.841032550459982667e-03,1.174850404295085804e-02,1.108756838416758567e-02,6.915474156111249375e-03,1.376447248164857327e-02,1.043985908385388142e-02,1.116683096881113633e-02,4.306517608282579845e-03
-7.546875000000000000e+00,7.132887201763635394e-03,1.084978063023691111e-02,1.727675873177386690e-02,1.437410821827527982e-02,9.635746183313934066e-03,1.847133590568810629e-02,1.395717211472701988e-02,1.671570883796462750e-02,9.840984098409794739e-03
-6.828125000000000000e+00,9.901859751192466572e-03,1.706257582279979007e-02,2.186634334718710881e-02,1.839140435782720545e-02,1.339438291655255936e-02,2.483233512075513211e-02,1.844195886382722985e-02,2.379343524414542083e-02,1.259082429982130019e-02
-6.109375000000000000e+00,1.531631424011972720e-02,2.515431667390323825e-02,2.764456092049698277e-02,2.412961793073708713e-02,1.593202798540732310e-02,3.203964925876207070e-02,2.665340590437425411e-02,3.318890895300659338e-02,1.577375128817235655e-02
-5.390625000000000000e+00,2.415198041543272292e-02,3.771060335847182393e-02,3.581252535191368352e-02,3.536751190646968829e-02,2.574866182270383469e-02,3.828556768720291908e-02,3.354751146399831407e-02,4.234808574025029915e-02,2.275184040143142516e-02
-4.671875000000000000e+00,3.521743478695650575e-02,4.399321919769540179e-02,4.441711251870449767e-02,4.639793171863682009e-02,3.442928143746009501e-02,4.578258112481023434e-02,4.503741344033987404e-02,5.073724763780630004e-02,3.286763458954557876e-02
-3.953125000000000000e+00,4.955973858255306036e-02,5.542119429334119857e-02,5.445861356321834990e-02,5.693886158802091702e-02,4.528900094978351165e-02,5.590472090687204770e-02,5.346751588680022371e-02,5.778466045362173897e-02,4.742039421333360538e-02
-3.234375000000000000e+00,6.340981924279247284e-02,6.934109560024150076e-02,7.091740229923443328e-02,6.726933562921337539e-02,6.462708382639378857e-02,7.419450019535947516e-02,6.798323406157952276e-02,7.083863665869538639e-02,6.519260621714220716e-02
-2.515625000000000000e+00,8.203950829865408467e-02,7.970759808899958998e-02,8.340019859606405406e-02,8.441769164971699158e-02,8.154529738687964213e-02,8.381661864227321623e-02,7.878463909458130465e-02,8.924494933965204657e-02,8.234910447566311242e-02
-1.796875000000000000e+00,9.927253594924458080e-02,9.090250639970616497e-02,9.781580164705178104e-02,9.457727425871821636e-02,1.012625486151073340e-01,8.726885110871131224e-02,9.773428370070384730e-02,9.634180809385015087e-02,9.604612635176316970e-02
-1.078125000000000000e+00,1.160881305521825335e-01,1.047416542896499464e-01,1.017750126660989518e-01,9.986724424950588208e-02,1.199516224914383145e-01,9.909325380698350005e-02,1.115925639386652207e-01,9.598375986666721205e-02,1.139922687920935096e-01
-3.593750000000000000e-01,1.272614217943496828e-01,1.085261321163143583e-01,1.101010053226984253e-01,1.101727564060725195e-01,1.310841643170488624e-01,1.007522634728807015e-01,1.132198074083537315e-01,1.044064654912668644e-01,1.287763558964553634e-01
3.593750000000000000e-01,1.414124021097722117e-01,1.061040265517206732e-01,1.077870424405049515e-01,1.054270548889549991e-01,1.413838278237718460e-01,1.080287866340354230e-01,1.138822912391541375e-01,1.085335862778793875e-01,1.398018062675790707e-01
1.078125000000000000e+00,1.432421503019825348e-01,1.031290706710395744e-01,9.915128158778351020e-02,1.018577538594731408e-01,1.385952259822213206e-01,9.984438482070591425e-02,1.062352389085035043e-01,1.040675496121013788e-01,1.399983476608488431e-01
1.796875000000000000e+00,1.363858124942888272e-01,1.009345655062376113e-01,9.265366097049032579e-02,9.962939915587093465e-02,1.301655631401612556e-01,8.838106935394711428e-02,9.319940116323882640e-02,9.468623881021388800e-02,1.366588832796283848e-01
2.515625000000000000e+00,1.172447679550532307e-01,8.730786122090275492e-02,8.376990589646440832e-02,8.445297468112612782e-02,1.127106499469793799e-01,8.344410169635989305e-02,8.215286889414988303e-02,8.301327027112460899e-02,1.136948477456411338e-01
3.234375000000000000e+00,8.543636972392701368e-02,7.248575789255778945e-02,7.042970900052102079e-02,7.122308026311309492e-02,8.077826416181800584e-02,6.762822483872708845e-02,6.869405526314557864e-02,6.728250464797877473e-02,8.895150384603497939e-02
3.953125000000000000e+00,5.656913517438581784e-02,6.201961811087799981e-02,6.137519628694700080e-02,5.735803394003876482e-02,5.050939876596264450e-02,5.872044442857921043e-02,5.734635575358654203e-02,5.257569235184290229e-02,5.777621240384784446e-02
4.671875000000000000e+00,3.323810641933717253e-02,4.946184059399635902e-02,4.288241533183346360e-02,4.934878581025706201e-02,3.496175704526931910e-02,4.768482581655117403e-02,4.666463779679366070e-02,4.622027420133244247e-02,3.536353635363500419e-02
