# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,1.174283256960489269e-01
-3.812500000000000000e+00,1.212198172479670155e-01
-3.687500000000000000e+00,1.252618731553667430e-01
-3.562500000000000000e+00,1.295798838575175360e-01
-3.437500000000000000e+00,1.342027381147468668e-01
-3.312500000000000000e+00,1.391634344082679775e-01
-3.187500000000000000e+00,1.444998211437198699e-01
-3.062500000000000000e+00,1.502554967508213102e-01
-2.937500000000000000e+00,1.564809087221555040e-01
-2.812500000000000000e+00,1.632347003005605868e-01
-2.687500000000000000e+00,1.705853647440867538e-01
-2.562500000000000000e+00,1.786132789061313508e-01
-2.437500000000000000e+00,1.874131974553178703e-01
-2.312500000000000000e+00,1.970972896204958857e-01
-2.187500000000000000e+00,2.077987770226985831e-01
-2.062500000000000000e+00,2.196761541768892378e-01
-1.937500000000000000e+00,2.329178991764323248e-01
-1.812500000000000000e+00,2.477475677623272310e-01
-1.687500000000000000e+00,2.644285479183450249e-01
-1.562500000000000000e+00,2.832677094238961191e-01
-1.437500000000000000e+00,3.046149182487801754e-01
-1.312500000000000000e+00,3.288538892798123503e-01
-1.187500000000000000e+00,3.563764397600523437e-01
-1.062500000000000000e+00,3.875219483424582889e-01
-9.375000000000000000e-01,4.224704756007688911e-01
-8.125000000000000000e-01,4.610885276371455843e-01
-6.875000000000000000e-01,5.027315163834388256e-01
-5.625000000000000000e-01,5.459854273140294367e-01
-4.375000000000000000e-01,5.883956496475294395e-01
-3.125000000000000000e-01,6.263478596216682792e-01
-1.875000000000000000e-01,6.553688416748530976e-01
-6.250000000000000000e-02,6.710876344955313266e-01
6.250000000000000000e-02,6.707541493965376578e-01
1.875000000000000000e-01,6.543760285769087970e-01
3.125000000000000000e-01,6.247688153235197994e-01
4.375000000000000000e-01,5.863462067165748914e-01
5.625000000000000000e-01,5.435715704327588327e-01
6.875000000000000000e-01,5.000756271007675835e-01
8.125000000000000000e-01,4.583512725883879257e-01
9.375000000000000000e-01,4.198226340192139361e-01
1.062500000000000000e+00,3.850852976095772151e-01
1.187500000000000000e+00,3.542032476920412010e-01
1.312500000000000000e+00,3.269453313796540916e-01
1.437500000000000000e+00,3.029468428299892935e-01
1.562500000000000000e+00,2.818086613727263656e-01
1.687500000000000000e+00,2.631466473532073636e-01
1.812500000000000000e+00,2.466152770563341257e-01
1.937500000000000000e+00,2.319123051957620030e-01
2.062500000000000000e+00,2.187782057576274364e-01
2.187500000000000000e+00,2.069929650628411777e-01
2.312500000000000000e+00,1.963707775620829876e-01
2.437500000000000000e+00,1.867552688590922716e-01
2.562500000000000000e+00,1.780149625841914440e-01
2.687500000000000000e+00,1.700391219528572251e-01
2.812500000000000000e+00,1.627341676380047730e-01
2.937500000000000000e+00,1.560206889096502347e-01
3.062500000000000000e+00,1.498309892227740192e-01
3.187500000000000000e+00,1.441070850335715581e-01
3.312500000000000000e+00,1.387990775939722532e-01
3.437500000000000000e+00,1.338638271134713065e-01
3.562500000000000000e+00,1.292638703768509145e-01
3.687500000000000000e+00,1.249665339649533163e-01
3.812500000000000000e+00,1.209432047307332225e-01
3.937500000000000000e+00,1.171687269915071827e-01
