# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,9.934426408881257275e-01
-3.812500000000000000e+00,9.930014227368665347e-01
-3.687500000000000000e+00,9.925139669857100388e-01
-3.562500000000000000e+00,9.919735487983057931e-01
-3.437500000000000000e+00,9.913721667304311591e-01
-3.312500000000000000e+00,9.907002378101428253e-01
-3.187500000000000000e+00,9.899462030351962039e-01
-3.062500000000000000e+00,9.890960113382252228e-01
-2.937500000000000000e+00,9.881324363151998691e-01
-2.812500000000000000e+00,9.870341591035176609e-01
-2.687500000000000000e+00,9.857745182121699923e-01
-2.562500000000000000e+00,9.843197748342383813e-01
-2.437500000000000000e+00,9.826266554062542680e-01
-2.312500000000000000e+00,9.806387832745108168e-01
-2.187500000000000000e+00,9.782813395698369829e-01
-2.062500000000000000e+00,9.754527746855886638e-01
-1.937500000000000000e+00,9.720129327920831175e-01
-1.812500000000000000e+00,9.677719529429974488e-01
-1.687500000000000000e+00,9.624639602222091472e-01
-1.562500000000000000e+00,9.556950364447340807e-01
-1.437500000000000000e+00,9.468852975418770024e-01
-1.312500000000000000e+00,9.352102059860557537e-01
-1.187500000000000000e+00,9.194650234830437086e-01
-1.062500000000000000e+00,8.978581667950219503e-01
-9.375000000000000000e-01,8.678230347203518269e-01
-8.125000000000000000e-01,8.257712629833324769e-01
-6.875000000000000000e-01,7.672071283827245347e-01
-5.625000000000000000e-01,6.870066121795186387e-01
-4.375000000000000000e-01,5.800761243214846985e-01
-3.125000000000000000e-01,4.425964409081920015e-01
-1.875000000000000000e-01,2.747341847502344780e-01
-6.250000000000000000e-02,8.417560237135977841e-02
6.250000000000000000e-02,-1.141295327196323595e-01
1.875000000000000000e-01,-3.024908729348534941e-01
3.125000000000000000e-01,-4.664550392001828860e-01
4.375000000000000000e-01,-5.995822670978824265e-01
5.625000000000000000e-01,-7.024358662153741273e-01
6.875000000000000000e-01,-7.788873930420938674e-01
8.125000000000000000e-01,-8.342755926025420266e-01
9.375000000000000000e-01,-8.738645743803035160e-01
1.062500000000000000e+00,-9.020929620224324985e-01
1.187500000000000000e+00,-9.224206300653039481e-01
1.312500000000000000e+00,-9.372926016807329175e-01
1.437500000000000000e+00,-9.483728882933671889e-01
1.562500000000000000e+00,-9.567931730279228830e-01
1.687500000000000000e+00,-9.633207432109411883e-01
1.812500000000000000e+00,-9.684713266670906817e-01
1.937500000000000000e+00,-9.725922439406031739e-01
2.062500000000000000e+00,-9.759323333820231205e-01
2.187500000000000000e+00,-9.786818679958443346e-01
2.312500000000000000e+00,-9.809767493049922349e-01
2.437500000000000000e+00,-9.829144457668301804e-01
2.562500000000000000e+00,-9.845668560714067041e-01
2.687500000000000000e+00,-9.859882263318472395e-01
2.812500000000000000e+00,-9.872202497800867116e-01
2.937500000000000000e+00,-9.882954760858974064e-01
3.062500000000000000e+00,-9.892396603980981862e-01
3.187500000000000000e+00,-9.900734226707659236e-01
3.312500000000000000e+00,-9.908134445598750784e-01
3.437500000000000000e+00,-9.914733483306992223e-01
3.562500000000000000e+00,-9.920643523529583119e-01
3.687500000000000000e+00,-9.925957667009155383e-01
3.812500000000000000e+00,-9.930753724535177351e-01
3.937500000000000000e+00,-9.935097151861693732e-01
