# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,nan
-3.812500000000000000e+00,nan
-3.687500000000000000e+00,nan
-3.562500000000000000e+00,nan
-3.437500000000000000e+00,nan
-3.312500000000000000e+00,nan
-3.187500000000000000e+00,nan
-3.062500000000000000e+00,nan
-2.937500000000000000e+00,nan
-2.812500000000000000e+00,nan
-2.687500000000000000e+00,3.385389999999999788e-01
-2.562500000000000000e+00,3.336964225352113678e-01
-2.437500000000000000e+00,4.724305182481750021e-01
-2.312500000000000000e+00,5.243759659574466214e-01
-2.187500000000000000e+00,5.028470580086581432e-01
-2.062500000000000000e+00,4.477904251033059668e-01
-1.937500000000000000e+00,3.739962346241461066e-01
-1.812500000000000000e+00,2.539986632804757116e-01
-1.687500000000000000e+00,1.799071109003100577e-01
-1.562500000000000000e+00,3.392616023339333625e-02
-1.437500000000000000e+00,-2.785919436936946936e-02
-1.312500000000000000e+00,-9.502757519597428149e-02
-1.187500000000000000e+00,-1.189855416991184994e-01
-1.062500000000000000e+00,-8.737835758088416394e-02
-9.375000000000000000e-01,-2.793375152575780160e-02
-8.125000000000000000e-01,4.429128957623014451e-02
-6.875000000000000000e-01,1.395835779655548448e-01
-5.625000000000000000e-01,2.291317457188438433e-01
-4.375000000000000000e-01,3.171051742323609535e-01
-3.125000000000000000e-01,3.959536417737532510e-01
-1.875000000000000000e-01,4.546764754058779667e-01
-6.250000000000000000e-02,4.889706833341197489e-01
6.250000000000000000e-02,4.934351369454917924e-01
1.875000000000000000e-01,4.612729913538539672e-01
3.125000000000000000e-01,4.049207939048024563e-01
4.375000000000000000e-01,3.323252642066831242e-01
5.625000000000000000e-01,2.314178963035943282e-01
6.875000000000000000e-01,1.307086494710759939e-01
8.125000000000000000e-01,2.641967116684974456e-02
9.375000000000000000e-01,-6.886972575653566020e-02
1.062500000000000000e+00,-1.237562990091268522e-01
1.187500000000000000e+00,-1.376988652337088892e-01
1.312500000000000000e+00,-1.052219362454550888e-01
1.437500000000000000e+00,-1.947436831769584070e-02
1.562500000000000000e+00,7.590471742021272228e-02
1.687500000000000000e+00,1.751035980521618574e-01
1.812500000000000000e+00,2.903853902293709321e-01
1.937500000000000000e+00,4.447286550286599915e-01
2.062500000000000000e+00,4.578720987202921644e-01
2.187500000000000000e+00,4.571753369418135038e-01
2.312500000000000000e+00,5.052988235294118002e-01
2.437500000000000000e+00,3.309590097087377614e-01
2.562500000000000000e+00,7.385841414141411376e-02
2.687500000000000000e+00,-4.255731884057971370e-02
2.812500000000000000e+00,-5.221851807228915926e-02
2.937500000000000000e+00,-3.497083333333333433e-01
3.062500000000000000e+00,nan
3.187500000000000000e+00,nan
3.312500000000000000e+00,nan
3.437500000000000000e+00,nan
3.562500000000000000e+00,nan
3.687500000000000000e+00,nan
3.812500000000000000e+00,nan
3.937500000000000000e+00,nan
