# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,2.811444584193286550e-02,1.726348284575539294e-01,1.324106531770155026e-01
-7.612499999999999822e-01,4.441493576121326170e-02,2.324748514367480923e-01,1.513099076426838718e-01
-7.087499999999999911e-01,6.076148740415165256e-02,3.183869201185224873e-01,1.933279923936138400e-01
-6.562500000000000000e-01,6.527073905240295126e-02,3.191137818886311539e-01,2.371427777539819315e-01
-6.037500000000000089e-01,5.663170379642017138e-02,3.996934825017628423e-01,2.915050555528876375e-01
-5.512499999999999067e-01,7.705791748481728709e-02,4.496962469188254818e-01,4.019839213358559205e-01
-4.987499999999999156e-01,1.116746785599385672e-01,5.129167833295372736e-01,4.352417703752833322e-01
-4.462499999999999800e-01,1.396322417710271213e-01,5.436531950611904751e-01,5.291534814487097726e-01
-3.937499999999999889e-01,2.146218300690890535e-01,5.657858493141999512e-01,6.357705843368665066e-01
-3.412499999999999423e-01,1.988237372490079813e-01,6.402657534199225342e-01,7.912094667913069923e-01
-2.887499999999999512e-01,2.566010688251481597e-01,7.022120079854380359e-01,8.437476559288685785e-01
-2.362499999999999600e-01,3.189265376912712169e-01,7.648006368592648041e-01,8.718529195576835145e-01
-1.837499999999999689e-01,3.552973076353986848e-01,8.450783711166818257e-01,9.331836328107300238e-01
-1.312499999999999778e-01,3.485734140228163302e-01,8.349824405715626785e-01,9.517946228760102434e-01
-7.874999999999998668e-02,4.082256298192180055e-01,8.963301226813185085e-01,9.552376752668144677e-01
-2.624999999999999556e-02,4.944419802334159009e-01,8.629894196307895671e-01,9.431938151238595802e-01
2.624999999999999556e-02,5.811986935813616695e-01,8.402539982840782073e-01,1.067804217904933628e+00
7.874999999999998668e-02,6.418382906746035177e-01,9.121934583766400095e-01,1.024019453148070635e+00
1.312499999999999778e-01,7.003486847899854650e-01,9.312835966215510242e-01,9.273289490596858808e-01
1.837500000000000244e-01,8.194384603454096805e-01,8.321510837476616684e-01,9.283571428357253463e-01
2.362500000000000711e-01,8.841936078231146245e-01,7.894176030989623616e-01,8.348711042551776318e-01
2.887500000000000622e-01,1.042551878992667547e+00,8.545233001964303021e-01,7.397619310953452709e-01
3.412500000000000533e-01,1.112582937408278960e+00,8.166333338850534362e-01,6.319798765471869029e-01
3.937500000000000444e-01,1.176388875587369043e+00,7.597509429835456185e-01,6.530119815019699292e-01
4.462500000000000355e-01,1.196195297819746539e+00,6.901346462445383523e-01,5.648330400805621210e-01
4.987500000000000266e-01,1.159857585428715199e+00,6.104439630649357573e-01,4.873120313950091154e-01
5.512500000000000178e-01,1.158716992800402856e+00,5.075482573232314998e-01,4.423460994118054157e-01
6.037500000000000089e-01,1.199914474741959447e+00,4.424653254536226599e-01,3.511894804595497299e-01
6.562500000000000000e-01,1.109920658589812703e+00,3.631244861796489309e-01,3.511060158867797543e-01
7.087499999999999911e-01,1.155645463219079572e+00,2.758601344174185233e-01,2.836293413208252900e-01
7.612499999999999822e-01,1.010788343950233870e+00,1.892714127509034228e-01,2.702069280870026402e-01
8.137499999999999734e-01,9.189691466490580440e-01,1.715488136987429746e-01,1.917955222571400553e-01
