# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,6.444806070819821334e-04,2.740082713274171518e-03,3.551972738512720190e-03,3.621014611391074577e-03,7.700198573424472948e-04,3.577781095342049290e-03,2.763123143782882010e-03,3.132350028214218179e-03,9.778117803020556966e-04
-1.042187500000000000e+01,1.135947984312079759e-03,3.915294822979194060e-03,4.862154933209540501e-03,5.040097675415026318e-03,1.306029748581950985e-03,4.909862377577376563e-03,3.932373039201310025e-03,4.191226732197559680e-03,1.571218939730790456e-03
-9.703125000000000000e+00,1.911360919247551962e-03,5.525512472381804464e-03,6.527621306546565853e-03,6.864888152146954303e-03,2.087988582349260651e-03,6.825617022830579410e-03,5.571475170413703326e-03,5.761334811857986120e-03,2.442331271502620575e-03
-8.984375000000000000e+00,3.077411670365627974e-03,7.636869518238012522e-03,8.856709185088429762e-03,9.305659674179553309e-03,3.295757986567585292e-03,9.068625953627880085e-03,7.759635360378250649e-03,7.937711147337751447e-03,3.619173926727706127e-03
-8.265625000000000000e+00,5.025830549439196625e-03,1.064637964310530260e-02,1.179832493402500383e-02,1.259605439540683811e-02,5.040332444775754220e-03,1.222819326389660080e-02,1.066007192431684368e-02,1.095818274437241474e-02,5.375229702275212407e-03
-7.546875000000000000e+00,7.643637813585595596e-03,1.440342831186212751e-02,1.557717033385915863e-02,1.680214213544663562e-02,7.717711501519432249e-03,1.639638181024546948e-02,1.438360672972074754e-02,1.476100000446160278e-02,7.784391112941437332e-03
-6.828125000000000000e+00,1.127815585223745920e-02,1.928301635347647730e-02,2.047282995340050579e-02,2.234953722577739943e-02,1.124077501073848795e-02,2.156990456234838746e-02,1.953840918904863055e-02,2.017076613858293302e-02,1.156080635109383269e-02
-6.109375000000000000e+00,1.691722649182609423e-02,2.541336320046967689e-02,2.679511358853411615e-02,2.922768634542291175e-02,1.689236330120325036e-02,2.803144904231593543e-02,2.638329747196494282e-02,2.698264127738067564e-02,1.693145385905639108e-02
-5.390625000000000000e+00,2.464804450189564400e-02,3.322348777467312025e-02,3.468662161203253658e-02,3.704876563561358693e-02,2.436587672454222642e-02,3.578857494586167032e-02,3.483785122959685843e-02,3.519596773723609323e-02,2.409672089367939987e-02
-4.671875000000000000e+00,3.548212981281602396e-02,4.308214858719157381e-02,4.440127046393443216e-02,4.662491652828056748e-02,3.392842358978800932e-02,4.544385300300023134e-02,4.501463303537663052e-02,4.545614257455643514e-02,3.331624513397839910e-02
-3.953125000000000000e+00,4.887766539373810531e-02,5.462488601457012732e-02,5.571177443434047194e-02,5.775510530850824081e-02,4.636057790115162558e-02,5.616715665543244723e-02,5.685608580348621571e-02,5.725969247944918961e-02,4.540019878028641459e-02
-3.234375000000000000e+00,6.518784282977987954e-02,6.712067848854533225e-02,6.900141703460771492e-02,7.035909544014538886e-02,6.209387316675259172e-02,6.815651194021923875e-02,7.000390900615102718e-02,7.020816278833365287e-02,6.106549729711524543e-02
-2.515625000000000000e+00,8.358843871135503145e-02,8.071175168487097762e-02,8.271476338297084618e-02,8.310165024422579150e-02,8.051182056677400056e-02,8.003822055476861319e-02,8.401659044003013943e-02,8.369355961741611893e-02,7.944895082114213081e-02
-1.796875000000000000e+00,1.031594816026988881e-01,9.371557814767778050e-02,9.501582170418995665e-02,9.390778701628786640e-02,1.001378166338777603e-01,9.131638738167373315e-02,9.602598450019222964e-02,9.549591102732592207e-02,9.943593704519164411e-02
-1.078125000000000000e+00,1.214841929314037644e-01,1.051469828474882878e-01,1.053642083362830439e-01,1.023834315312620036e-01,1.197644787132197131e-01,1.002377715188640800e-01,1.054763720153732570e-01,1.053304880531616416e-01,1.179237967425165179e-01
-3.593750000000000000e-01,1.348405659063980355e-01,1.125707312941964799e-01,1.116005933011432888e-01,1.065374564641876076e-01,1.357876701081893456e-01,1.055795983546070765e-01,1.101784512035336866e-01,1.116166021659801694e-01,1.331093184891249670e-01
