# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.608191666114964891e-01,5.610364388715944450e+00,6.558269240145906398e-01,7.264483870792471265e+00,-1.319123582981343024e-01,1.986426796060463129e-01,-8.447325111808077006e-03,9.086527940001037570e-03,-1.085845310490032162e-01,-8.432190004400830219e-02,-2.028306438013914026e-01,3.488692129902450922e-01,3.242985251650163936e-01,3.117349935801196903e-01
